ax,ay,az,gx,gy,gz,label
12.0,-237.0,-64.0,81.0,-1.0,35.0,1
15.0,-235.0,-65.0,83.0,18.0,35.0,1
18.0,-241.0,-61.0,83.0,41.0,37.0,1
22.0,-240.0,-61.0,83.0,64.0,38.0,1
22.0,-238.0,-64.0,83.0,88.0,39.0,1
20.0,-232.0,-63.0,83.0,112.0,40.0,1
31.0,-239.0,-59.0,85.0,134.0,39.0,1
30.0,-240.0,-59.0,90.0,153.0,38.0,1
37.0,-241.0,-59.0,97.0,172.0,39.0,1
36.0,-244.0,-59.0,107.0,189.0,41.0,1
33.0,-243.0,-56.0,117.0,202.0,42.0,1
32.0,-238.0,-62.0,128.0,210.0,42.0,1
32.0,-243.0,-58.0,138.0,220.0,43.0,1
36.0,-244.0,-63.0,146.0,225.0,43.0,1
30.0,-239.0,-65.0,151.0,230.0,43.0,1
28.0,-234.0,-62.0,154.0,233.0,43.0,1
26.0,-240.0,-63.0,154.0,238.0,43.0,1
28.0,-239.0,-60.0,154.0,241.0,43.0,1
23.0,-236.0,-64.0,153.0,246.0,43.0,1
22.0,-233.0,-64.0,151.0,253.0,42.0,1
22.0,-233.0,-62.0,149.0,260.0,39.0,1
20.0,-230.0,-65.0,143.0,268.0,38.0,1
16.0,-231.0,-65.0,136.0,274.0,36.0,1
14.0,-230.0,-67.0,128.0,279.0,33.0,1
14.0,-228.0,-65.0,115.0,279.0,33.0,1
10.0,-231.0,-64.0,100.0,275.0,32.0,1
11.0,-228.0,-70.0,83.0,273.0,33.0,1
12.0,-234.0,-67.0,64.0,268.0,35.0,1
12.0,-232.0,-68.0,45.0,262.0,36.0,1
8.0,-236.0,-70.0,29.0,255.0,36.0,1
9.0,-235.0,-68.0,15.0,245.0,36.0,1
10.0,-239.0,-66.0,8.0,235.0,36.0,1
7.0,-242.0,-68.0,5.0,224.0,38.0,1
6.0,-241.0,-69.0,8.0,214.0,39.0,1
2.0,-245.0,-64.0,16.0,204.0,41.0,1
6.0,-246.0,-63.0,23.0,196.0,40.0,1
1.0,-241.0,-69.0,32.0,187.0,41.0,1
2.0,-245.0,-72.0,38.0,176.0,40.0,1
4.0,-245.0,-68.0,44.0,167.0,41.0,1
7.0,-245.0,-67.0,47.0,155.0,43.0,1
3.0,-246.0,-68.0,51.0,143.0,45.0,1
0.0,-241.0,-75.0,52.0,131.0,48.0,1
4.0,-242.0,-73.0,54.0,120.0,48.0,1
2.0,-240.0,-73.0,56.0,109.0,49.0,1
7.0,-241.0,-75.0,56.0,101.0,51.0,1
