ax,ay,az,gx,gy,gz,label
-5.0,-244.0,-6.0,-32.0,16.0,-4.0,0
0.0,-245.0,-7.0,-35.0,16.0,-5.0,0
-4.0,-248.0,-12.0,-37.0,16.0,-3.0,0
1.0,-249.0,-6.0,-38.0,17.0,-4.0,0
1.0,-249.0,-11.0,-38.0,19.0,-5.0,0
8.0,-254.0,-5.0,-40.0,23.0,-5.0,0
1.0,-248.0,-13.0,-41.0,24.0,-6.0,0
1.0,-248.0,-11.0,-41.0,26.0,-6.0,0
1.0,-245.0,-10.0,-42.0,28.0,-6.0,0
-1.0,-246.0,-6.0,-43.0,30.0,-4.0,0
-1.0,-250.0,-6.0,-44.0,30.0,-6.0,0
-2.0,-248.0,-8.0,-46.0,31.0,-6.0,0
3.0,-249.0,-9.0,-44.0,31.0,-7.0,0
1.0,-247.0,-7.0,-44.0,33.0,-7.0,0
0.0,-250.0,-9.0,-42.0,31.0,-9.0,0
6.0,-246.0,-4.0,-44.0,30.0,-8.0,0
-10.0,-249.0,-17.0,-44.0,30.0,-7.0,0
0.0,-246.0,-9.0,-44.0,31.0,-9.0,0
-3.0,-249.0,-6.0,-44.0,31.0,-9.0,0
-1.0,-246.0,-11.0,-42.0,31.0,-6.0,0
-2.0,-248.0,-7.0,-42.0,31.0,-5.0,0
-6.0,-247.0,-14.0,-43.0,29.0,-6.0,0
-1.0,-246.0,-8.0,-45.0,28.0,-4.0,0
-2.0,-245.0,-8.0,-44.0,26.0,-5.0,0
-6.0,-248.0,-9.0,-45.0,23.0,-5.0,0
-2.0,-246.0,-8.0,-46.0,22.0,-4.0,0
-1.0,-250.0,-10.0,-46.0,21.0,-6.0,0
-1.0,-249.0,-11.0,-46.0,20.0,-5.0,0
-4.0,-248.0,-11.0,-47.0,21.0,-5.0,0
0.0,-247.0,-8.0,-48.0,22.0,-6.0,0
-1.0,-246.0,-8.0,-48.0,22.0,-6.0,0
-2.0,-247.0,-9.0,-48.0,22.0,-6.0,0
-2.0,-248.0,-7.0,-49.0,23.0,-5.0,0
-2.0,-248.0,-7.0,-52.0,24.0,-6.0,0
-6.0,-250.0,-7.0,-53.0,25.0,-6.0,0
-3.0,-250.0,-5.0,-54.0,24.0,-4.0,0
-1.0,-249.0,-7.0,-57.0,21.0,-5.0,0
0.0,-253.0,-12.0,-55.0,20.0,-5.0,0
-2.0,-250.0,-5.0,-56.0,19.0,-3.0,0
0.0,-251.0,-9.0,-55.0,17.0,-3.0,0
-2.0,-247.0,-8.0,-58.0,15.0,-4.0,0
-2.0,-250.0,-9.0,-62.0,15.0,-4.0,0
0.0,-251.0,-9.0,-65.0,15.0,-3.0,0
-1.0,-248.0,-6.0,-68.0,16.0,-4.0,0
-2.0,-247.0,-7.0,-69.0,17.0,-4.0,0
1.0,-251.0,-9.0,-67.0,20.0,-5.0,0
-2.0,-247.0,-8.0,-64.0,22.0,-7.0,0
0.0,-250.0,-10.0,-60.0,22.0,-7.0,0
-2.0,-246.0,-6.0,-58.0,24.0,-7.0,0
-2.0,-248.0,-12.0,-56.0,22.0,-8.0,0
-1.0,-248.0,-9.0,-56.0,22.0,-8.0,0
-1.0,-247.0,-11.0,-56.0,21.0,-8.0,0
-2.0,-248.0,-9.0,-57.0,21.0,-8.0,0
-4.0,-245.0,-8.0,-58.0,23.0,-6.0,0
-3.0,-246.0,-9.0,-58.0,21.0,-5.0,0
0.0,-246.0,-8.0,-61.0,21.0,-5.0,0
1.0,-250.0,-7.0,-61.0,18.0,-5.0,0
-1.0,-249.0,-5.0,-62.0,14.0,-3.0,0
-2.0,-251.0,-10.0,-61.0,11.0,-4.0,0
-3.0,-250.0,-3.0,-58.0,8.0,-2.0,0
-3.0,-249.0,-9.0,-56.0,8.0,-3.0,0
-1.0,-250.0,-11.0,-52.0,7.0,-2.0,0
-1.0,-250.0,-9.0,-48.0,7.0,-1.0,0
-1.0,-249.0,-11.0,-46.0,6.0,-1.0,0
-2.0,-252.0,-12.0,-45.0,6.0,-1.0,0
-2.0,-249.0,-11.0,-45.0,7.0,-1.0,0
-3.0,-250.0,-8.0,-43.0,8.0,0.0,0
-1.0,-251.0,-12.0,-44.0,8.0,0.0,0
1.0,-251.0,-11.0,-45.0,9.0,-1.0,0
-1.0,-248.0,-6.0,-45.0,9.0,-2.0,0
10.0,-249.0,-4.0,-46.0,9.0,-2.0,0
-1.0,-249.0,-6.0,-47.0,8.0,-1.0,0
-1.0,-251.0,-10.0,-51.0,9.0,-1.0,0
-4.0,-247.0,-9.0,-53.0,7.0,-1.0,0
-1.0,-246.0,-9.0,-53.0,7.0,-1.0,0
-3.0,-246.0,-8.0,-54.0,5.0,0.0,0
1.0,-249.0,-9.0,-55.0,3.0,0.0,0
0.0,-250.0,-9.0,-55.0,1.0,0.0,0
-4.0,-246.0,-12.0,-59.0,0.0,0.0,0
-3.0,-248.0,-4.0,-61.0,0.0,1.0,0
-3.0,-251.0,-11.0,-62.0,-1.0,2.0,0
-4.0,-251.0,-8.0,-65.0,-1.0,2.0,0
-2.0,-249.0,-11.0,-64.0,-1.0,2.0,0
-1.0,-248.0,-10.0,-60.0,0.0,3.0,0
-1.0,-249.0,-9.0,-62.0,0.0,3.0,0
0.0,-252.0,-9.0,-59.0,0.0,4.0,0
1.0,-248.0,-11.0,-57.0,-1.0,3.0,0
-2.0,-248.0,-13.0,-56.0,-1.0,3.0,0
-3.0,-246.0,-12.0,-57.0,-3.0,4.0,0
-2.0,-247.0,-11.0,-55.0,-2.0,4.0,0
0.0,-248.0,-11.0,-57.0,-1.0,3.0,0
-2.0,-249.0,-11.0,-59.0,-1.0,2.0,0
2.0,-247.0,-11.0,-59.0,-1.0,2.0,0
-4.0,-247.0,-13.0,-61.0,1.0,1.0,0
