ax,ay,az,gx,gy,gz,label
1.0,-233.0,-86.0,50.0,4.0,-3.0,1
1.0,-233.0,-88.0,48.0,4.0,-5.0,1
1.0,-234.0,-86.0,48.0,3.0,-5.0,1
2.0,-237.0,-86.0,50.0,4.0,-5.0,1
2.0,-233.0,-84.0,52.0,4.0,-6.0,1
9.0,-234.0,-93.0,51.0,5.0,-6.0,1
2.0,-231.0,-89.0,53.0,5.0,-6.0,1
1.0,-230.0,-91.0,53.0,6.0,-5.0,1
2.0,-232.0,-89.0,53.0,6.0,-6.0,1
0.0,-234.0,-93.0,52.0,5.0,-7.0,1
0.0,-231.0,-88.0,51.0,6.0,-6.0,1
2.0,-232.0,-85.0,51.0,4.0,-5.0,1
1.0,-229.0,-89.0,50.0,4.0,-6.0,1
1.0,-230.0,-86.0,50.0,4.0,-6.0,1
2.0,-234.0,-89.0,49.0,3.0,-6.0,1
2.0,-229.0,-96.0,47.0,5.0,-6.0,1
0.0,-232.0,-85.0,46.0,4.0,-6.0,1
2.0,-231.0,-87.0,45.0,4.0,-6.0,1
0.0,-229.0,-88.0,44.0,3.0,-6.0,1
3.0,-234.0,-89.0,43.0,4.0,-7.0,1
1.0,-234.0,-85.0,43.0,2.0,-8.0,1
2.0,-233.0,-85.0,42.0,1.0,-7.0,1
1.0,-238.0,-85.0,41.0,0.0,-7.0,1
0.0,-236.0,-88.0,41.0,-1.0,-5.0,1
2.0,-232.0,-82.0,42.0,-2.0,-6.0,1
1.0,-233.0,-90.0,42.0,-2.0,-6.0,1
-2.0,-229.0,-82.0,41.0,-2.0,-6.0,1
0.0,-229.0,-83.0,42.0,-3.0,-4.0,1
0.0,-232.0,-86.0,41.0,-4.0,-6.0,1
2.0,-230.0,-82.0,41.0,-5.0,-6.0,1
0.0,-233.0,-84.0,39.0,-7.0,-5.0,1
0.0,-233.0,-85.0,38.0,-6.0,-6.0,1
2.0,-231.0,-87.0,38.0,-6.0,-6.0,1
0.0,-231.0,-85.0,37.0,-7.0,-5.0,1
0.0,-232.0,-88.0,37.0,-8.0,-6.0,1
1.0,-232.0,-81.0,36.0,-9.0,-5.0,1
0.0,-231.0,-85.0,39.0,-8.0,-5.0,1
7.0,-231.0,-77.0,38.0,-9.0,-4.0,1
0.0,-231.0,-83.0,36.0,-9.0,-4.0,1
1.0,-232.0,-83.0,35.0,-11.0,-4.0,1
2.0,-235.0,-84.0,34.0,-14.0,-4.0,1
0.0,-233.0,-84.0,30.0,-18.0,-5.0,1
