ax,ay,az,gx,gy,gz,label
-5.0,-260.0,58.0,-32.0,69.0,-3.0,0
-2.0,-261.0,56.0,-33.0,67.0,-2.0,0
-4.0,-262.0,58.0,-33.0,66.0,-2.0,0
-5.0,-258.0,59.0,-34.0,65.0,-1.0,0
-3.0,-259.0,56.0,-35.0,66.0,0.0,0
-6.0,-261.0,58.0,-36.0,65.0,0.0,0
-4.0,-261.0,62.0,-34.0,64.0,1.0,0
-6.0,-262.0,58.0,-34.0,65.0,2.0,0
-5.0,-259.0,57.0,-33.0,62.0,2.0,0
-5.0,-259.0,54.0,-32.0,62.0,1.0,0
-5.0,-261.0,55.0,-31.0,63.0,3.0,0
-6.0,-263.0,57.0,-29.0,65.0,2.0,0
-4.0,-260.0,58.0,-28.0,64.0,1.0,0
-3.0,-259.0,58.0,-26.0,65.0,1.0,0
-5.0,-263.0,59.0,-25.0,65.0,0.0,0
-7.0,-257.0,59.0,-25.0,68.0,1.0,0
-8.0,-258.0,53.0,-26.0,66.0,-1.0,0
-4.0,-258.0,54.0,-28.0,66.0,-1.0,0
-3.0,-263.0,60.0,-29.0,65.0,-2.0,0
-6.0,-259.0,60.0,-30.0,65.0,-1.0,0
-5.0,-259.0,58.0,-31.0,64.0,-1.0,0
-5.0,-260.0,54.0,-30.0,63.0,0.0,0
-5.0,-263.0,56.0,-30.0,64.0,0.0,0
-4.0,-259.0,56.0,-32.0,62.0,-1.0,0
-7.0,-259.0,60.0,-31.0,61.0,-1.0,0
-8.0,-260.0,56.0,-31.0,61.0,0.0,0
-6.0,-259.0,55.0,-32.0,61.0,0.0,0
-8.0,-260.0,54.0,-32.0,60.0,2.0,0
-7.0,-260.0,56.0,-34.0,59.0,1.0,0
-6.0,-260.0,57.0,-33.0,59.0,-1.0,0
-4.0,-262.0,54.0,-32.0,59.0,0.0,0
-7.0,-258.0,57.0,-32.0,59.0,1.0,0
-10.0,-259.0,56.0,-32.0,59.0,1.0,0
-3.0,-258.0,59.0,-32.0,58.0,2.0,0
-6.0,-261.0,54.0,-34.0,57.0,1.0,0
-3.0,-258.0,60.0,-34.0,56.0,1.0,0
-8.0,-260.0,55.0,-35.0,58.0,2.0,0
-5.0,-265.0,62.0,-37.0,56.0,1.0,0
-7.0,-259.0,55.0,-38.0,55.0,3.0,0
-5.0,-259.0,53.0,-40.0,53.0,2.0,0
-6.0,-257.0,54.0,-42.0,53.0,2.0,0
-6.0,-260.0,56.0,-44.0,52.0,3.0,0
-4.0,-259.0,56.0,-46.0,52.0,4.0,0
-7.0,-257.0,57.0,-46.0,52.0,3.0,0
-4.0,-261.0,55.0,-47.0,51.0,4.0,0
-5.0,-260.0,52.0,-49.0,51.0,4.0,0
-6.0,-258.0,57.0,-49.0,50.0,4.0,0
-5.0,-260.0,56.0,-48.0,48.0,4.0,0
-5.0,-258.0,58.0,-48.0,47.0,5.0,0
-3.0,-260.0,52.0,-48.0,47.0,6.0,0
-6.0,-260.0,56.0,-46.0,46.0,5.0,0
-7.0,-261.0,55.0,-46.0,45.0,3.0,0
-6.0,-258.0,54.0,-46.0,45.0,3.0,0
-7.0,-261.0,56.0,-47.0,46.0,4.0,0
-8.0,-259.0,55.0,-48.0,45.0,3.0,0
-5.0,-259.0,56.0,-48.0,46.0,3.0,0
-7.0,-260.0,56.0,-48.0,47.0,3.0,0
-6.0,-261.0,53.0,-48.0,47.0,1.0,0
-6.0,-260.0,59.0,-48.0,48.0,2.0,0
-6.0,-259.0,56.0,-50.0,48.0,2.0,0
-7.0,-259.0,59.0,-50.0,48.0,-1.0,0
-5.0,-260.0,57.0,-51.0,47.0,0.0,0
-6.0,-261.0,55.0,-51.0,46.0,0.0,0
-5.0,-259.0,53.0,-53.0,45.0,0.0,0
-5.0,-261.0,55.0,-53.0,45.0,-1.0,0
-8.0,-262.0,57.0,-55.0,44.0,0.0,0
-3.0,-259.0,55.0,-54.0,44.0,1.0,0
-5.0,-260.0,57.0,-53.0,45.0,3.0,0
-6.0,-268.0,59.0,-53.0,43.0,3.0,0
-2.0,-261.0,57.0,-53.0,41.0,2.0,0
-8.0,-260.0,52.0,-54.0,41.0,2.0,0
-8.0,-262.0,55.0,-53.0,40.0,3.0,0
-7.0,-260.0,52.0,-52.0,39.0,3.0,0
-8.0,-259.0,54.0,-54.0,38.0,3.0,0
-8.0,-260.0,54.0,-55.0,38.0,4.0,0
-5.0,-261.0,57.0,-53.0,38.0,3.0,0
-6.0,-262.0,53.0,-53.0,36.0,4.0,0
-6.0,-261.0,56.0,-54.0,37.0,3.0,0
-9.0,-260.0,55.0,-53.0,36.0,4.0,0
