ax,ay,az,gx,gy,gz,label
-2.0,-239.0,-90.0,-16.0,59.0,-3.0,0
-3.0,-245.0,-95.0,-16.0,57.0,-2.0,0
-5.0,-242.0,-93.0,-15.0,57.0,-6.0,0
-3.0,-243.0,-94.0,-13.0,59.0,-3.0,0
-5.0,-242.0,-94.0,-11.0,60.0,-5.0,0
-2.0,-241.0,-92.0,-8.0,59.0,-2.0,0
-6.0,-243.0,-92.0,-5.0,59.0,-5.0,0
0.0,-246.0,-93.0,-5.0,59.0,-3.0,0
-1.0,-246.0,-94.0,-3.0,60.0,-5.0,0
-1.0,-244.0,-92.0,-3.0,60.0,-3.0,0
-2.0,-243.0,-93.0,-2.0,60.0,-6.0,0
-3.0,-244.0,-92.0,-1.0,58.0,-3.0,0
-2.0,-241.0,-94.0,3.0,59.0,-6.0,0
-2.0,-243.0,-94.0,5.0,58.0,-5.0,0
-2.0,-241.0,-93.0,6.0,57.0,-6.0,0
0.0,-242.0,-94.0,5.0,59.0,-4.0,0
-2.0,-241.0,-94.0,7.0,57.0,-7.0,0
-2.0,-241.0,-92.0,7.0,58.0,-3.0,0
-2.0,-243.0,-93.0,9.0,57.0,-6.0,0
0.0,-243.0,-95.0,9.0,55.0,-3.0,0
0.0,-242.0,-91.0,8.0,55.0,-5.0,0
-1.0,-244.0,-92.0,10.0,55.0,-3.0,0
-3.0,-246.0,-95.0,11.0,57.0,-7.0,0
-1.0,-243.0,-95.0,9.0,58.0,-3.0,0
0.0,-246.0,-95.0,10.0,59.0,-4.0,0
1.0,-243.0,-94.0,6.0,62.0,-2.0,0
-2.0,-241.0,-95.0,5.0,62.0,-6.0,0
0.0,-245.0,-96.0,4.0,63.0,-4.0,0
1.0,-245.0,-91.0,5.0,63.0,-7.0,0
-3.0,-242.0,-96.0,7.0,63.0,-5.0,0
-2.0,-243.0,-92.0,9.0,62.0,-7.0,0
-2.0,-240.0,-93.0,11.0,61.0,-4.0,0
1.0,-243.0,-90.0,11.0,61.0,-5.0,0
-1.0,-241.0,-93.0,12.0,60.0,-3.0,0
-3.0,-241.0,-91.0,11.0,59.0,-5.0,0
-1.0,-244.0,-94.0,11.0,58.0,-3.0,0
-1.0,-241.0,-90.0,10.0,57.0,-4.0,0
-3.0,-239.0,-92.0,9.0,56.0,-1.0,0
-2.0,-242.0,-92.0,9.0,58.0,-3.0,0
1.0,-242.0,-93.0,8.0,58.0,-1.0,0
-3.0,-241.0,-90.0,3.0,56.0,-4.0,0
-4.0,-239.0,-92.0,-2.0,57.0,-3.0,0
-1.0,-241.0,-93.0,-5.0,57.0,-5.0,0
-3.0,-243.0,-93.0,-8.0,56.0,-2.0,0
-1.0,-245.0,-95.0,-9.0,57.0,-4.0,0
-4.0,-243.0,-92.0,-8.0,56.0,-4.0,0
3.0,-244.0,-92.0,-8.0,57.0,-6.0,0
2.0,-245.0,-91.0,-7.0,56.0,-5.0,0
-3.0,-240.0,-88.0,-8.0,57.0,-7.0,0
0.0,-241.0,-90.0,-9.0,58.0,-6.0,0
-1.0,-244.0,-91.0,-10.0,57.0,-8.0,0
-1.0,-241.0,-91.0,-13.0,55.0,-4.0,0
0.0,-243.0,-90.0,-15.0,56.0,-8.0,0
-3.0,-242.0,-92.0,-18.0,57.0,-7.0,0
-3.0,-243.0,-90.0,-22.0,59.0,-9.0,0
-1.0,-242.0,-90.0,-26.0,60.0,-8.0,0
-1.0,-244.0,-96.0,-28.0,62.0,-10.0,0
-3.0,-244.0,-95.0,-29.0,63.0,-9.0,0
0.0,-244.0,-91.0,-28.0,65.0,-10.0,0
-2.0,-244.0,-95.0,-27.0,63.0,-9.0,0
-1.0,-243.0,-88.0,-24.0,62.0,-11.0,0
