ax,ay,az,gx,gy,gz,label
-12.0,-35.0,238.0,0.0,60.0,-8.0,0
-14.0,-35.0,234.0,-1.0,60.0,-5.0,0
-12.0,-35.0,238.0,-5.0,61.0,-8.0,0
-13.0,-35.0,237.0,-7.0,62.0,-5.0,0
-14.0,-36.0,234.0,-9.0,63.0,-6.0,0
-12.0,-35.0,235.0,-11.0,65.0,-5.0,0
-19.0,-44.0,233.0,-14.0,68.0,-6.0,0
-21.0,-29.0,241.0,-16.0,70.0,-4.0,0
-17.0,-39.0,234.0,-17.0,71.0,-7.0,0
-17.0,-38.0,252.0,-18.0,72.0,-4.0,0
-15.0,-38.0,235.0,-19.0,72.0,-6.0,0
-15.0,-35.0,233.0,-19.0,72.0,-3.0,0
-16.0,-36.0,234.0,-19.0,70.0,-4.0,0
-15.0,-37.0,234.0,-16.0,68.0,-4.0,0
-15.0,-38.0,237.0,-13.0,66.0,-6.0,0
-15.0,-36.0,235.0,-8.0,64.0,-3.0,0
-14.0,-36.0,236.0,-5.0,63.0,-6.0,0
-13.0,-37.0,234.0,-1.0,58.0,-4.0,0
-12.0,-36.0,233.0,3.0,56.0,-6.0,0
-20.0,-37.0,249.0,6.0,56.0,-4.0,0
-9.0,-32.0,233.0,7.0,56.0,-6.0,0
-19.0,-36.0,232.0,8.0,56.0,-4.0,0
-20.0,-29.0,238.0,7.0,56.0,-6.0,0
-18.0,-30.0,252.0,7.0,57.0,-4.0,0
-24.0,-50.0,240.0,5.0,57.0,-8.0,0
-13.0,-38.0,236.0,2.0,58.0,-6.0,0
-12.0,-36.0,235.0,0.0,59.0,-7.0,0
-14.0,-37.0,236.0,-1.0,60.0,-5.0,0
-15.0,-37.0,235.0,-3.0,62.0,-7.0,0
-13.0,-37.0,235.0,-5.0,62.0,-5.0,0
-14.0,-35.0,235.0,-4.0,64.0,-7.0,0
-13.0,-38.0,234.0,-7.0,65.0,-5.0,0
-12.0,-36.0,233.0,-6.0,64.0,-7.0,0
-12.0,-34.0,237.0,-8.0,64.0,-4.0,0
-12.0,-35.0,233.0,-9.0,64.0,-6.0,0
-12.0,-37.0,234.0,-9.0,63.0,-4.0,0
-12.0,-37.0,234.0,-9.0,62.0,-6.0,0
-15.0,-34.0,237.0,-10.0,62.0,-3.0,0
-16.0,-31.0,236.0,-10.0,61.0,-6.0,0
-14.0,-35.0,236.0,-10.0,59.0,-4.0,0
-16.0,-37.0,237.0,-10.0,57.0,-5.0,0
-14.0,-36.0,235.0,-9.0,57.0,-2.0,0
-12.0,-39.0,235.0,-10.0,56.0,-6.0,0
-14.0,-36.0,234.0,-8.0,56.0,-3.0,0
-12.0,-35.0,239.0,-9.0,56.0,-5.0,0
-12.0,-36.0,238.0,-7.0,55.0,-4.0,0
-13.0,-36.0,236.0,-6.0,55.0,-6.0,0
-16.0,-34.0,236.0,-5.0,56.0,-4.0,0
-13.0,-36.0,234.0,-6.0,57.0,-7.0,0
-14.0,-37.0,237.0,-6.0,57.0,-4.0,0
-13.0,-37.0,234.0,-6.0,57.0,-5.0,0
-13.0,-36.0,237.0,-7.0,59.0,-3.0,0
-15.0,-35.0,232.0,-9.0,59.0,-6.0,0
