ax,ay,az,gx,gy,gz,label
-6.0,-252.0,23.0,-42.0,56.0,-2.0,0
-6.0,-254.0,25.0,-42.0,57.0,-3.0,0
-5.0,-256.0,22.0,-44.0,57.0,-1.0,0
-7.0,-256.0,27.0,-47.0,55.0,-1.0,0
-5.0,-255.0,22.0,-48.0,53.0,-1.0,0
-4.0,-271.0,49.0,-45.0,55.0,-1.0,0
-3.0,-253.0,25.0,-43.0,56.0,-1.0,0
-8.0,-257.0,27.0,-40.0,57.0,-4.0,0
-7.0,-254.0,23.0,-35.0,57.0,-3.0,0
-4.0,-255.0,20.0,-33.0,57.0,-4.0,0
-2.0,-253.0,23.0,-33.0,57.0,-5.0,0
-8.0,-253.0,21.0,-34.0,56.0,-6.0,0
-11.0,-252.0,19.0,-38.0,58.0,-6.0,0
-10.0,-256.0,21.0,-42.0,58.0,-4.0,0
-8.0,-256.0,21.0,-49.0,57.0,-4.0,0
-8.0,-256.0,26.0,-48.0,53.0,-3.0,0
-6.0,-253.0,24.0,-44.0,53.0,-3.0,0
-7.0,-253.0,25.0,-38.0,58.0,-4.0,0
-3.0,-252.0,26.0,-38.0,61.0,-4.0,0
-6.0,-255.0,28.0,-45.0,63.0,-3.0,0
-6.0,-255.0,29.0,-52.0,63.0,-4.0,0
-9.0,-254.0,32.0,-55.0,62.0,-2.0,0
-6.0,-256.0,25.0,-54.0,61.0,-3.0,0
-7.0,-253.0,22.0,-49.0,61.0,-4.0,0
-9.0,-251.0,20.0,-45.0,62.0,-4.0,0
-3.0,-254.0,20.0,-42.0,63.0,-5.0,0
0.0,-251.0,26.0,-41.0,68.0,-6.0,0
-5.0,-250.0,23.0,-43.0,68.0,-7.0,0
-6.0,-251.0,23.0,-46.0,66.0,-6.0,0
-3.0,-255.0,22.0,-52.0,66.0,-7.0,0
-6.0,-256.0,25.0,-54.0,66.0,-8.0,0
-6.0,-255.0,28.0,-52.0,64.0,-9.0,0
-8.0,-254.0,26.0,-49.0,68.0,-10.0,0
-4.0,-254.0,21.0,-47.0,68.0,-11.0,0
-8.0,-253.0,27.0,-45.0,70.0,-11.0,0
-6.0,-257.0,23.0,-47.0,72.0,-11.0,0
