ax,ay,az,gx,gy,gz,label
-11.0,-218.0,88.0,-31.0,23.0,2.0,0
-11.0,-220.0,95.0,-29.0,22.0,3.0,0
-15.0,-220.0,89.0,-29.0,20.0,4.0,0
-12.0,-218.0,91.0,-28.0,18.0,4.0,0
-13.0,-218.0,91.0,-31.0,16.0,3.0,0
-11.0,-219.0,94.0,-35.0,16.0,2.0,0
-14.0,-216.0,90.0,-41.0,14.0,2.0,0
-13.0,-217.0,89.0,-45.0,12.0,1.0,0
-13.0,-219.0,89.0,-49.0,12.0,2.0,0
-13.0,-218.0,89.0,-52.0,12.0,-1.0,0
-12.0,-217.0,89.0,-54.0,12.0,-1.0,0
-11.0,-219.0,84.0,-54.0,15.0,-2.0,0
-11.0,-219.0,88.0,-54.0,14.0,-3.0,0
-13.0,-217.0,88.0,-52.0,14.0,-2.0,0
-13.0,-217.0,89.0,-53.0,15.0,-3.0,0
-1.0,-215.0,90.0,-52.0,17.0,-4.0,0
-12.0,-220.0,86.0,-52.0,18.0,-3.0,0
-11.0,-218.0,89.0,-48.0,20.0,-2.0,0
-13.0,-218.0,87.0,-48.0,20.0,-2.0,0
-10.0,-220.0,89.0,-47.0,20.0,0.0,0
-11.0,-220.0,92.0,-48.0,20.0,1.0,0
-12.0,-220.0,89.0,-49.0,18.0,2.0,0
-10.0,-216.0,88.0,-48.0,17.0,1.0,0
-13.0,-219.0,91.0,-52.0,14.0,1.0,0
-13.0,-218.0,87.0,-54.0,11.0,3.0,0
-11.0,-219.0,86.0,-57.0,9.0,4.0,0
-13.0,-218.0,84.0,-59.0,9.0,6.0,0
-12.0,-221.0,84.0,-63.0,9.0,7.0,0
-10.0,-221.0,90.0,-65.0,7.0,6.0,0
-10.0,-220.0,87.0,-66.0,9.0,6.0,0
-12.0,-219.0,87.0,-65.0,10.0,6.0,0
-10.0,-219.0,88.0,-65.0,11.0,5.0,0
-12.0,-222.0,87.0,-61.0,12.0,5.0,0
-11.0,-221.0,89.0,-59.0,14.0,3.0,0
-13.0,-219.0,86.0,-58.0,15.0,3.0,0
-11.0,-219.0,91.0,-54.0,13.0,0.0,0
-10.0,-221.0,90.0,-55.0,13.0,-3.0,0
-9.0,-216.0,88.0,-54.0,14.0,-1.0,0
-15.0,-219.0,91.0,-50.0,14.0,-4.0,0
-12.0,-220.0,89.0,-48.0,14.0,-5.0,0
-14.0,-221.0,88.0,-46.0,15.0,-7.0,0
-13.0,-220.0,87.0,-45.0,14.0,-7.0,0
-13.0,-222.0,87.0,-43.0,16.0,-9.0,0
-12.0,-223.0,86.0,-42.0,17.0,-9.0,0
-13.0,-219.0,90.0,-40.0,16.0,-8.0,0
-11.0,-220.0,85.0,-36.0,17.0,-10.0,0
-13.0,-219.0,85.0,-33.0,20.0,-8.0,0
-14.0,-221.0,87.0,-31.0,22.0,-7.0,0
-13.0,-222.0,89.0,-30.0,24.0,-7.0,0
-11.0,-221.0,87.0,-26.0,26.0,-6.0,0
-12.0,-221.0,85.0,-28.0,27.0,-6.0,0
-12.0,-219.0,88.0,-29.0,27.0,-5.0,0
-13.0,-217.0,86.0,-28.0,27.0,-6.0,0
-12.0,-224.0,89.0,-28.0,27.0,-5.0,0
-11.0,-220.0,88.0,-28.0,26.0,-5.0,0
-11.0,-219.0,90.0,-27.0,25.0,-4.0,0
-11.0,-220.0,89.0,-27.0,24.0,-3.0,0
-11.0,-219.0,90.0,-27.0,22.0,-3.0,0
-15.0,-220.0,89.0,-26.0,20.0,-3.0,0
-12.0,-223.0,91.0,-23.0,18.0,-1.0,0
-12.0,-223.0,82.0,-21.0,16.0,-1.0,0
-13.0,-220.0,87.0,-17.0,17.0,-1.0,0
-14.0,-222.0,88.0,-11.0,17.0,-2.0,0
-13.0,-223.0,89.0,-6.0,18.0,-4.0,0
-11.0,-223.0,87.0,-5.0,18.0,-6.0,0
-13.0,-220.0,87.0,-5.0,16.0,-7.0,0
-12.0,-218.0,88.0,-8.0,17.0,-8.0,0
