ax,ay,az,gx,gy,gz,label
-1.0,-247.0,-53.0,-56.0,24.0,-31.0,0
-1.0,-248.0,-53.0,-63.0,24.0,-34.0,0
2.0,-249.0,-54.0,-70.0,23.0,-33.0,0
3.0,-250.0,-54.0,-77.0,22.0,-36.0,0
3.0,-245.0,-56.0,-81.0,23.0,-36.0,0
27.0,-237.0,-58.0,-88.0,21.0,-41.0,0
0.0,-246.0,-57.0,-94.0,21.0,-42.0,0
3.0,-246.0,-51.0,-100.0,19.0,-45.0,0
4.0,-243.0,-53.0,-107.0,18.0,-43.0,0
6.0,-245.0,-50.0,-113.0,17.0,-47.0,0
3.0,-242.0,-50.0,-121.0,13.0,-44.0,0
1.0,-244.0,-52.0,-132.0,9.0,-44.0,0
4.0,-243.0,-50.0,-145.0,5.0,-41.0,0
1.0,-242.0,-49.0,-158.0,3.0,-41.0,0
3.0,-247.0,-49.0,-174.0,0.0,-36.0,0
3.0,-247.0,-47.0,-188.0,0.0,-37.0,0
3.0,-249.0,-49.0,-201.0,-1.0,-35.0,0
3.0,-252.0,-41.0,-213.0,4.0,-36.0,0
5.0,-253.0,-44.0,-220.0,12.0,-35.0,0
4.0,-257.0,-47.0,-227.0,22.0,-36.0,0
8.0,-256.0,-48.0,-232.0,30.0,-35.0,0
5.0,-259.0,-48.0,-233.0,39.0,-39.0,0
-1.0,-261.0,-44.0,-232.0,46.0,-38.0,0
2.0,-256.0,-52.0,-227.0,53.0,-38.0,0
-3.0,-259.0,-50.0,-222.0,58.0,-37.0,0
4.0,-246.0,-62.0,-213.0,63.0,-37.0,0
5.0,-261.0,-51.0,-201.0,66.0,-34.0,0
3.0,-261.0,-43.0,-188.0,72.0,-33.0,0
6.0,-258.0,-57.0,-170.0,77.0,-33.0,0
-1.0,-248.0,-57.0,-154.0,82.0,-32.0,0
1.0,-258.0,-70.0,-134.0,87.0,-32.0,0
9.0,-254.0,-56.0,-115.0,93.0,-32.0,0
17.0,-244.0,-48.0,-93.0,98.0,-29.0,0
7.0,-253.0,-57.0,-77.0,103.0,-29.0,0
3.0,-261.0,-56.0,-63.0,107.0,-25.0,0
4.0,-250.0,-57.0,-50.0,110.0,-24.0,0
6.0,-254.0,-62.0,-42.0,113.0,-20.0,0
2.0,-257.0,-50.0,-38.0,113.0,-17.0,0
7.0,-251.0,-55.0,-38.0,115.0,-12.0,0
20.0,-243.0,-36.0,-40.0,116.0,-10.0,0
4.0,-252.0,-59.0,-41.0,116.0,-5.0,0
3.0,-252.0,-56.0,-44.0,118.0,-1.0,0
2.0,-253.0,-59.0,-45.0,121.0,1.0,0
2.0,-252.0,-56.0,-47.0,121.0,3.0,0
0.0,-254.0,-52.0,-48.0,121.0,2.0,0
-2.0,-249.0,-58.0,-48.0,122.0,0.0,0
-3.0,-250.0,-54.0,-49.0,122.0,1.0,0
-2.0,-248.0,-58.0,-48.0,121.0,1.0,0
0.0,-251.0,-53.0,-49.0,119.0,1.0,0
3.0,-256.0,-60.0,-45.0,119.0,1.0,0
