ax,ay,az,gx,gy,gz,label
-8.0,-247.0,-56.0,3.0,-214.0,-16.0,0
-6.0,-255.0,-49.0,2.0,-214.0,-17.0,0
-7.0,-247.0,-58.0,1.0,-213.0,-19.0,0
-10.0,-251.0,-55.0,-4.0,-214.0,-21.0,0
-5.0,-247.0,-54.0,-7.0,-212.0,-21.0,0
1.0,-242.0,-46.0,-11.0,-211.0,-22.0,0
-8.0,-250.0,-58.0,-14.0,-210.0,-24.0,0
-7.0,-250.0,-57.0,-20.0,-209.0,-23.0,0
-7.0,-249.0,-53.0,-24.0,-206.0,-23.0,0
-8.0,-246.0,-57.0,-29.0,-204.0,-26.0,0
-7.0,-246.0,-58.0,-33.0,-201.0,-23.0,0
-6.0,-247.0,-59.0,-38.0,-196.0,-23.0,0
-6.0,-248.0,-61.0,-42.0,-191.0,-21.0,0
-8.0,-248.0,-59.0,-46.0,-187.0,-21.0,0
-6.0,-248.0,-61.0,-48.0,-184.0,-16.0,0
-8.0,-251.0,-53.0,-48.0,-181.0,-16.0,0
12.0,-243.0,-73.0,-48.0,-176.0,-12.0,0
-6.0,-250.0,-63.0,-46.0,-174.0,-8.0,0
-2.0,-251.0,-60.0,-41.0,-172.0,-6.0,0
-5.0,-252.0,-61.0,-36.0,-172.0,-4.0,0
-5.0,-251.0,-59.0,-28.0,-171.0,2.0,0
-5.0,-252.0,-59.0,-21.0,-172.0,6.0,0
-7.0,-251.0,-58.0,-14.0,-173.0,13.0,0
-10.0,-249.0,-60.0,-9.0,-175.0,15.0,0
-12.0,-250.0,-61.0,-7.0,-180.0,22.0,0
-14.0,-249.0,-61.0,-5.0,-183.0,26.0,0
-16.0,-252.0,-56.0,-4.0,-188.0,31.0,0
-11.0,-250.0,-60.0,-5.0,-191.0,32.0,0
-13.0,-249.0,-61.0,-9.0,-196.0,38.0,0
-16.0,-250.0,-61.0,-10.0,-201.0,39.0,0
-16.0,-244.0,-63.0,-13.0,-206.0,45.0,0
-16.0,-250.0,-61.0,-17.0,-212.0,45.0,0
-18.0,-249.0,-58.0,-19.0,-217.0,48.0,0
-16.0,-249.0,-59.0,-19.0,-223.0,45.0,0
-16.0,-251.0,-59.0,-14.0,-230.0,46.0,0
-17.0,-249.0,-56.0,-12.0,-238.0,40.0,0
-18.0,-251.0,-62.0,-6.0,-246.0,40.0,0
-20.0,-243.0,-63.0,1.0,-252.0,34.0,0
-20.0,-249.0,-59.0,4.0,-261.0,30.0,0
-16.0,-251.0,-59.0,6.0,-267.0,24.0,0
-16.0,-252.0,-61.0,7.0,-272.0,19.0,0
-15.0,-251.0,-59.0,4.0,-278.0,11.0,0
-15.0,-252.0,-61.0,1.0,-280.0,7.0,0
-16.0,-250.0,-60.0,-2.0,-282.0,-2.0,0
-15.0,-250.0,-57.0,-5.0,-286.0,-4.0,0
-13.0,-252.0,-63.0,-7.0,-288.0,-12.0,0
