ax,ay,az,gx,gy,gz,label
12.0,-247.0,17.0,-48.0,25.0,1.0,1
14.0,-250.0,16.0,-48.0,23.0,3.0,1
16.0,-249.0,16.0,-45.0,21.0,4.0,1
13.0,-247.0,18.0,-44.0,21.0,6.0,1
10.0,-257.0,5.0,-45.0,18.0,5.0,1
11.0,-247.0,15.0,-43.0,18.0,6.0,1
12.0,-250.0,16.0,-41.0,16.0,6.0,1
12.0,-247.0,17.0,-45.0,16.0,6.0,1
14.0,-249.0,22.0,-47.0,18.0,6.0,1
11.0,-248.0,15.0,-48.0,17.0,5.0,1
14.0,-249.0,21.0,-50.0,18.0,5.0,1
12.0,-247.0,17.0,-51.0,16.0,2.0,1
11.0,-247.0,18.0,-52.0,19.0,3.0,1
11.0,-246.0,17.0,-54.0,21.0,2.0,1
23.0,-240.0,19.0,-58.0,20.0,1.0,1
10.0,-248.0,17.0,-59.0,21.0,1.0,1
12.0,-245.0,18.0,-63.0,21.0,1.0,1
12.0,-247.0,19.0,-65.0,21.0,0.0,1
11.0,-247.0,19.0,-64.0,21.0,0.0,1
10.0,-249.0,14.0,-65.0,20.0,0.0,1
12.0,-249.0,21.0,-66.0,21.0,0.0,1
12.0,-248.0,20.0,-66.0,22.0,1.0,1
12.0,-248.0,21.0,-66.0,21.0,2.0,1
11.0,-247.0,19.0,-66.0,20.0,2.0,1
13.0,-247.0,17.0,-67.0,19.0,3.0,1
9.0,-256.0,23.0,-66.0,18.0,3.0,1
13.0,-249.0,16.0,-66.0,18.0,4.0,1
11.0,-248.0,18.0,-67.0,17.0,3.0,1
11.0,-248.0,18.0,-69.0,16.0,3.0,1
10.0,-247.0,10.0,-72.0,15.0,3.0,1
14.0,-248.0,17.0,-70.0,16.0,2.0,1
13.0,-248.0,17.0,-71.0,16.0,3.0,1
7.0,-247.0,10.0,-70.0,17.0,1.0,1
10.0,-248.0,16.0,-70.0,18.0,-1.0,1
12.0,-248.0,17.0,-69.0,20.0,0.0,1
13.0,-249.0,18.0,-67.0,21.0,0.0,1
10.0,-249.0,15.0,-66.0,22.0,-1.0,1
11.0,-246.0,15.0,-64.0,22.0,-1.0,1
13.0,-249.0,16.0,-63.0,22.0,-1.0,1
11.0,-248.0,17.0,-62.0,22.0,-2.0,1
12.0,-247.0,14.0,-61.0,23.0,-3.0,1
11.0,-247.0,14.0,-62.0,21.0,-4.0,1
14.0,-247.0,14.0,-62.0,20.0,-3.0,1
11.0,-248.0,17.0,-62.0,19.0,-3.0,1
11.0,-247.0,22.0,-61.0,19.0,-3.0,1
12.0,-246.0,13.0,-60.0,17.0,-3.0,1
11.0,-248.0,16.0,-58.0,17.0,-2.0,1
12.0,-250.0,16.0,-58.0,17.0,-3.0,1
13.0,-249.0,15.0,-58.0,17.0,-2.0,1
12.0,-249.0,17.0,-59.0,16.0,-1.0,1
13.0,-249.0,21.0,-61.0,16.0,-1.0,1
12.0,-246.0,17.0,-64.0,17.0,0.0,1
12.0,-247.0,18.0,-67.0,17.0,0.0,1
11.0,-248.0,16.0,-69.0,18.0,0.0,1
12.0,-247.0,14.0,-72.0,17.0,0.0,1
14.0,-248.0,17.0,-75.0,18.0,-2.0,1
12.0,-249.0,20.0,-78.0,17.0,-2.0,1
10.0,-246.0,13.0,-80.0,15.0,-1.0,1
10.0,-248.0,19.0,-83.0,16.0,-4.0,1
12.0,-247.0,16.0,-84.0,15.0,-5.0,1
13.0,-249.0,19.0,-87.0,16.0,-7.0,1
11.0,-250.0,18.0,-86.0,16.0,-6.0,1
