ax,ay,az,gx,gy,gz,label
11.0,-247.0,-45.0,38.0,39.0,-11.0,1
9.0,-246.0,-43.0,36.0,40.0,-12.0,1
10.0,-244.0,-47.0,36.0,41.0,-12.0,1
9.0,-245.0,-48.0,37.0,41.0,-9.0,1
6.0,-243.0,-50.0,35.0,41.0,-10.0,1
7.0,-244.0,-46.0,35.0,40.0,-13.0,1
10.0,-246.0,-49.0,35.0,39.0,-14.0,1
9.0,-245.0,-48.0,34.0,38.0,-12.0,1
9.0,-245.0,-51.0,33.0,38.0,-12.0,1
6.0,-242.0,-47.0,33.0,39.0,-13.0,1
7.0,-245.0,-46.0,35.0,41.0,-13.0,1
8.0,-240.0,-45.0,37.0,41.0,-13.0,1
7.0,-241.0,-45.0,35.0,41.0,-15.0,1
7.0,-242.0,-47.0,33.0,40.0,-15.0,1
20.0,-238.0,-58.0,30.0,39.0,-15.0,1
9.0,-242.0,-50.0,29.0,38.0,-13.0,1
7.0,-244.0,-52.0,26.0,36.0,-12.0,1
9.0,-244.0,-46.0,24.0,34.0,-13.0,1
8.0,-244.0,-48.0,24.0,34.0,-13.0,1
9.0,-245.0,-45.0,24.0,33.0,-13.0,1
8.0,-246.0,-48.0,26.0,32.0,-14.0,1
6.0,-245.0,-46.0,28.0,32.0,-15.0,1
7.0,-244.0,-46.0,28.0,32.0,-15.0,1
9.0,-247.0,-50.0,28.0,33.0,-15.0,1
5.0,-242.0,-47.0,30.0,32.0,-14.0,1
11.0,-246.0,-47.0,32.0,32.0,-14.0,1
6.0,-242.0,-49.0,35.0,32.0,-15.0,1
9.0,-241.0,-51.0,39.0,34.0,-15.0,1
9.0,-242.0,-50.0,40.0,35.0,-14.0,1
11.0,-245.0,-45.0,41.0,35.0,-14.0,1
5.0,-242.0,-48.0,39.0,37.0,-12.0,1
11.0,-246.0,-46.0,39.0,35.0,-12.0,1
11.0,-242.0,-53.0,37.0,33.0,-12.0,1
5.0,-244.0,-52.0,34.0,33.0,-12.0,1
9.0,-244.0,-51.0,34.0,33.0,-11.0,1
8.0,-241.0,-51.0,34.0,33.0,-12.0,1
6.0,-244.0,-48.0,35.0,33.0,-12.0,1
8.0,-247.0,-46.0,37.0,34.0,-12.0,1
7.0,-247.0,-50.0,41.0,33.0,-13.0,1
7.0,-242.0,-47.0,43.0,32.0,-12.0,1
5.0,-240.0,-45.0,45.0,32.0,-11.0,1
7.0,-244.0,-51.0,46.0,31.0,-10.0,1
8.0,-247.0,-49.0,43.0,29.0,-9.0,1
11.0,-241.0,-49.0,41.0,28.0,-10.0,1
8.0,-243.0,-46.0,39.0,26.0,-12.0,1
10.0,-244.0,-51.0,37.0,26.0,-10.0,1
10.0,-248.0,-45.0,35.0,25.0,-10.0,1
15.0,-248.0,-38.0,33.0,24.0,-8.0,1
5.0,-243.0,-47.0,33.0,25.0,-9.0,1
9.0,-240.0,-50.0,32.0,24.0,-9.0,1
9.0,-242.0,-50.0,31.0,26.0,-8.0,1
5.0,-245.0,-50.0,32.0,26.0,-8.0,1
6.0,-244.0,-49.0,34.0,26.0,-8.0,1
9.0,-246.0,-48.0,35.0,25.0,-10.0,1
6.0,-244.0,-54.0,37.0,26.0,-10.0,1
9.0,-244.0,-47.0,39.0,24.0,-10.0,1
9.0,-246.0,-47.0,39.0,26.0,-11.0,1
6.0,-244.0,-61.0,42.0,25.0,-11.0,1
8.0,-243.0,-50.0,43.0,24.0,-12.0,1
6.0,-245.0,-48.0,45.0,23.0,-14.0,1
9.0,-247.0,-48.0,46.0,22.0,-14.0,1
7.0,-243.0,-49.0,48.0,21.0,-14.0,1
12.0,-243.0,-53.0,49.0,20.0,-12.0,1
8.0,-245.0,-47.0,48.0,20.0,-12.0,1
11.0,-246.0,-48.0,49.0,20.0,-12.0,1
6.0,-242.0,-47.0,49.0,20.0,-12.0,1
8.0,-242.0,-49.0,48.0,19.0,-12.0,1
8.0,-244.0,-50.0,48.0,17.0,-10.0,1
4.0,-244.0,-48.0,47.0,18.0,-11.0,1
9.0,-243.0,-46.0,46.0,15.0,-10.0,1
6.0,-242.0,-48.0,44.0,14.0,-9.0,1
5.0,-238.0,-47.0,44.0,15.0,-10.0,1
8.0,-243.0,-46.0,42.0,15.0,-9.0,1
10.0,-243.0,-48.0,41.0,15.0,-10.0,1
6.0,-242.0,-51.0,43.0,13.0,-11.0,1
10.0,-245.0,-49.0,42.0,12.0,-11.0,1
7.0,-241.0,-47.0,43.0,12.0,-11.0,1
11.0,-244.0,-50.0,44.0,12.0,-12.0,1
10.0,-244.0,-48.0,44.0,11.0,-12.0,1
7.0,-243.0,-48.0,44.0,11.0,-14.0,1
6.0,-238.0,-43.0,47.0,11.0,-11.0,1
10.0,-247.0,-48.0,47.0,11.0,-12.0,1
11.0,-241.0,-50.0,45.0,10.0,-13.0,1
11.0,-244.0,-48.0,45.0,11.0,-13.0,1
12.0,-242.0,-46.0,44.0,11.0,-12.0,1
10.0,-246.0,-52.0,44.0,11.0,-13.0,1
4.0,-241.0,-50.0,43.0,10.0,-13.0,1
9.0,-243.0,-48.0,42.0,10.0,-13.0,1
8.0,-242.0,-52.0,39.0,9.0,-12.0,1
11.0,-246.0,-48.0,38.0,8.0,-12.0,1
12.0,-239.0,-57.0,36.0,8.0,-13.0,1
14.0,-247.0,-47.0,35.0,9.0,-12.0,1
9.0,-246.0,-51.0,35.0,9.0,-13.0,1
10.0,-242.0,-51.0,35.0,10.0,-14.0,1
9.0,-246.0,-48.0,38.0,11.0,-14.0,1
7.0,-244.0,-46.0,38.0,13.0,-16.0,1
8.0,-243.0,-49.0,39.0,12.0,-15.0,1
8.0,-242.0,-46.0,38.0,12.0,-15.0,1
10.0,-244.0,-48.0,38.0,11.0,-13.0,1
9.0,-245.0,-54.0,38.0,10.0,-14.0,1
8.0,-244.0,-48.0,38.0,12.0,-13.0,1
11.0,-246.0,-46.0,39.0,11.0,-13.0,1
7.0,-244.0,-50.0,40.0,13.0,-13.0,1
7.0,-242.0,-53.0,41.0,14.0,-12.0,1
8.0,-243.0,-50.0,42.0,15.0,-14.0,1
8.0,-242.0,-50.0,41.0,15.0,-13.0,1
6.0,-247.0,-48.0,39.0,15.0,-14.0,1
10.0,-243.0,-50.0,39.0,14.0,-14.0,1
9.0,-245.0,-50.0,39.0,14.0,-14.0,1
9.0,-245.0,-51.0,38.0,14.0,-14.0,1
8.0,-244.0,-52.0,39.0,14.0,-13.0,1
9.0,-240.0,-54.0,39.0,14.0,-13.0,1
7.0,-244.0,-47.0,41.0,15.0,-13.0,1
8.0,-243.0,-47.0,41.0,15.0,-13.0,1
9.0,-244.0,-48.0,41.0,15.0,-14.0,1
12.0,-243.0,-52.0,42.0,15.0,-11.0,1
9.0,-245.0,-47.0,44.0,15.0,-12.0,1
