ax,ay,az,gx,gy,gz,label
-3.0,-206.0,-145.0,3.0,33.0,23.0,1
-2.0,-208.0,-143.0,1.0,35.0,25.0,1
-3.0,-207.0,-144.0,-1.0,36.0,25.0,1
-3.0,-207.0,-142.0,0.0,40.0,25.0,1
-1.0,-206.0,-140.0,1.0,42.0,27.0,1
-1.0,-205.0,-139.0,1.0,46.0,26.0,1
-3.0,-203.0,-142.0,0.0,47.0,25.0,1
-6.0,-204.0,-145.0,-1.0,49.0,25.0,1
-1.0,-209.0,-140.0,-2.0,51.0,26.0,1
-3.0,-207.0,-147.0,-3.0,53.0,27.0,1
-2.0,-208.0,-142.0,-5.0,56.0,25.0,1
-5.0,-206.0,-142.0,-6.0,59.0,25.0,1
-3.0,-208.0,-141.0,-6.0,63.0,26.0,1
0.0,-207.0,-139.0,-6.0,66.0,22.0,1
-4.0,-204.0,-137.0,-4.0,71.0,22.0,1
-2.0,-203.0,-137.0,-3.0,73.0,21.0,1
-1.0,-197.0,-135.0,-3.0,75.0,21.0,1
2.0,-201.0,-135.0,-2.0,78.0,19.0,1
2.0,-201.0,-135.0,0.0,78.0,19.0,1
2.0,-201.0,-135.0,-1.0,79.0,18.0,1
1.0,-200.0,-137.0,0.0,81.0,17.0,1
3.0,-205.0,-137.0,-3.0,80.0,19.0,1
2.0,-205.0,-137.0,-7.0,80.0,21.0,1
4.0,-207.0,-133.0,-11.0,79.0,22.0,1
2.0,-207.0,-133.0,-15.0,78.0,21.0,1
3.0,-206.0,-137.0,-19.0,77.0,23.0,1
-3.0,-203.0,-140.0,-23.0,78.0,24.0,1
2.0,-210.0,-137.0,-27.0,82.0,25.0,1
1.0,-211.0,-138.0,-30.0,86.0,24.0,1
4.0,-211.0,-141.0,-34.0,92.0,24.0,1
4.0,-214.0,-143.0,-36.0,101.0,23.0,1
3.0,-214.0,-141.0,-41.0,112.0,22.0,1
1.0,-214.0,-140.0,-47.0,123.0,20.0,1
-1.0,-213.0,-145.0,-51.0,133.0,17.0,1
4.0,-220.0,-139.0,-55.0,142.0,16.0,1
4.0,-215.0,-140.0,-57.0,150.0,14.0,1
7.0,-216.0,-141.0,-57.0,161.0,13.0,1
8.0,-226.0,-144.0,-53.0,172.0,15.0,1
4.0,-214.0,-144.0,-46.0,184.0,16.0,1
11.0,-218.0,-147.0,-41.0,198.0,21.0,1
9.0,-215.0,-142.0,-35.0,213.0,23.0,1
13.0,-216.0,-147.0,-33.0,227.0,29.0,1
12.0,-217.0,-146.0,-33.0,240.0,31.0,1
12.0,-213.0,-149.0,-34.0,252.0,33.0,1
11.0,-213.0,-143.0,-36.0,262.0,36.0,1
14.0,-213.0,-146.0,-39.0,274.0,40.0,1
16.0,-218.0,-141.0,-41.0,283.0,45.0,1
13.0,-218.0,-140.0,-44.0,292.0,49.0,1
15.0,-214.0,-141.0,-47.0,296.0,51.0,1
13.0,-215.0,-137.0,-49.0,298.0,55.0,1
16.0,-213.0,-139.0,-51.0,297.0,61.0,1
14.0,-210.0,-135.0,-50.0,298.0,68.0,1
14.0,-210.0,-136.0,-47.0,299.0,76.0,1
12.0,-209.0,-131.0,-42.0,296.0,83.0,1
13.0,-211.0,-128.0,-37.0,291.0,89.0,1
11.0,-209.0,-123.0,-29.0,279.0,96.0,1
9.0,-213.0,-122.0,-22.0,263.0,104.0,1
5.0,-209.0,-119.0,-15.0,247.0,114.0,1
4.0,-212.0,-116.0,-7.0,233.0,121.0,1
1.0,-212.0,-114.0,2.0,218.0,128.0,1
1.0,-209.0,-115.0,6.0,204.0,134.0,1
1.0,-212.0,-119.0,6.0,188.0,140.0,1
3.0,-212.0,-115.0,3.0,173.0,144.0,1
-2.0,-209.0,-120.0,-4.0,157.0,150.0,1
-3.0,-211.0,-122.0,-15.0,141.0,155.0,1
-3.0,-214.0,-131.0,-29.0,127.0,159.0,1
-1.0,-212.0,-123.0,-45.0,113.0,163.0,1
0.0,-208.0,-141.0,-59.0,102.0,167.0,1
2.0,-206.0,-137.0,-72.0,95.0,168.0,1
2.0,-208.0,-137.0,-85.0,89.0,171.0,1
3.0,-204.0,-139.0,-95.0,88.0,173.0,1
2.0,-203.0,-144.0,-106.0,86.0,173.0,1
7.0,-200.0,-150.0,-118.0,86.0,171.0,1
6.0,-199.0,-149.0,-131.0,88.0,170.0,1
11.0,-198.0,-154.0,-145.0,89.0,168.0,1
10.0,-194.0,-156.0,-161.0,91.0,168.0,1
10.0,-192.0,-161.0,-176.0,91.0,164.0,1
11.0,-192.0,-156.0,-192.0,89.0,163.0,1
10.0,-187.0,-160.0,-207.0,90.0,159.0,1
12.0,-183.0,-157.0,-219.0,91.0,157.0,1
10.0,-184.0,-150.0,-228.0,92.0,152.0,1
8.0,-175.0,-148.0,-231.0,94.0,149.0,1
7.0,-184.0,-149.0,-228.0,100.0,143.0,1
0.0,-176.0,-153.0,-220.0,109.0,134.0,1
-4.0,-175.0,-147.0,-216.0,121.0,127.0,1
-6.0,-174.0,-148.0,-212.0,139.0,119.0,1
-9.0,-175.0,-142.0,-211.0,156.0,114.0,1
-9.0,-179.0,-140.0,-214.0,176.0,106.0,1
-14.0,-177.0,-142.0,-222.0,196.0,105.0,1
-12.0,-180.0,-140.0,-232.0,217.0,99.0,1
-20.0,-186.0,-141.0,-232.0,236.0,87.0,1
-20.0,-187.0,-142.0,-243.0,247.0,85.0,1
-17.0,-190.0,-145.0,-262.0,250.0,80.0,1
-21.0,-198.0,-142.0,-285.0,242.0,76.0,1
-21.0,-202.0,-144.0,-310.0,223.0,71.0,1
-14.0,-211.0,-145.0,-341.0,199.0,67.0,1
-12.0,-223.0,-144.0,-353.0,180.0,56.0,1
-28.0,-227.0,-143.0,-354.0,155.0,47.0,1
-30.0,-239.0,-145.0,-357.0,122.0,52.0,1
-37.0,-243.0,-145.0,-359.0,93.0,65.0,1
-42.0,-248.0,-147.0,-354.0,67.0,79.0,1
-44.0,-251.0,-140.0,-338.0,48.0,94.0,1
-40.0,-255.0,-142.0,-308.0,42.0,106.0,1
-40.0,-256.0,-142.0,-268.0,53.0,114.0,1
-37.0,-254.0,-145.0,-225.0,68.0,118.0,1
-29.0,-256.0,-141.0,-188.0,87.0,113.0,1
-29.0,-260.0,-140.0,-146.0,107.0,109.0,1
-31.0,-262.0,-134.0,-100.0,117.0,115.0,1
-27.0,-249.0,-132.0,-66.0,115.0,123.0,1
-20.0,-241.0,-137.0,-46.0,104.0,117.0,1
-9.0,-242.0,-136.0,-39.0,89.0,113.0,1
-4.0,-227.0,-139.0,-42.0,76.0,106.0,1
-15.0,-220.0,-139.0,-51.0,59.0,94.0,1
-13.0,-203.0,-136.0,-68.0,34.0,101.0,1
-16.0,-208.0,-134.0,-95.0,14.0,112.0,1
-16.0,-208.0,-135.0,-116.0,0.0,118.0,1
-22.0,-202.0,-124.0,-123.0,-9.0,130.0,1
-22.0,-203.0,-131.0,-115.0,-11.0,143.0,1
-28.0,-198.0,-131.0,-96.0,-2.0,155.0,1
-23.0,-196.0,-132.0,-73.0,13.0,165.0,1
-24.0,-201.0,-135.0,-59.0,30.0,177.0,1
-23.0,-201.0,-135.0,-57.0,46.0,181.0,1
-20.0,-200.0,-135.0,-66.0,56.0,182.0,1
-21.0,-200.0,-133.0,-89.0,58.0,175.0,1
-23.0,-197.0,-137.0,-113.0,54.0,168.0,1
-25.0,-199.0,-139.0,-139.0,47.0,161.0,1
-22.0,-199.0,-136.0,-162.0,35.0,153.0,1
-22.0,-197.0,-137.0,-182.0,20.0,147.0,1
-24.0,-199.0,-137.0,-200.0,3.0,137.0,1
-20.0,-196.0,-135.0,-210.0,-11.0,123.0,1
-22.0,-196.0,-137.0,-207.0,-24.0,108.0,1
-28.0,-192.0,-129.0,-193.0,-36.0,93.0,1
-23.0,-196.0,-126.0,-173.0,-43.0,83.0,1
-31.0,-190.0,-128.0,-152.0,-49.0,78.0,1
-32.0,-189.0,-123.0,-134.0,-55.0,75.0,1
-34.0,-188.0,-130.0,-121.0,-63.0,72.0,1
-30.0,-190.0,-119.0,-111.0,-71.0,70.0,1
-33.0,-186.0,-117.0,-101.0,-76.0,67.0,1
-36.0,-189.0,-116.0,-90.0,-79.0,65.0,1
-32.0,-185.0,-110.0,-80.0,-81.0,58.0,1
-36.0,-187.0,-111.0,-71.0,-77.0,55.0,1
-34.0,-186.0,-114.0,-67.0,-70.0,49.0,1
-29.0,-183.0,-115.0,-69.0,-63.0,42.0,1
-29.0,-184.0,-117.0,-76.0,-53.0,34.0,1
-33.0,-181.0,-116.0,-82.0,-40.0,24.0,1
-26.0,-188.0,-115.0,-87.0,-24.0,14.0,1
-22.0,-186.0,-117.0,-88.0,-11.0,3.0,1
-17.0,-192.0,-116.0,-88.0,3.0,-4.0,1
-16.0,-190.0,-116.0,-90.0,14.0,-15.0,1
-12.0,-191.0,-122.0,-92.0,23.0,-25.0,1
-4.0,-194.0,-118.0,-95.0,30.0,-31.0,1
-1.0,-198.0,-117.0,-96.0,43.0,-37.0,1
0.0,-199.0,-125.0,-97.0,59.0,-37.0,1
4.0,-204.0,-125.0,-105.0,79.0,-39.0,1
4.0,-204.0,-118.0,-121.0,100.0,-41.0,1
5.0,-205.0,-125.0,-142.0,126.0,-42.0,1
3.0,-206.0,-129.0,-168.0,149.0,-42.0,1
5.0,-205.0,-139.0,-190.0,171.0,-41.0,1
8.0,-211.0,-138.0,-213.0,195.0,-44.0,1
4.0,-210.0,-140.0,-236.0,222.0,-43.0,1
2.0,-210.0,-140.0,-258.0,251.0,-40.0,1
0.0,-213.0,-143.0,-276.0,282.0,-32.0,1
-1.0,-217.0,-142.0,-286.0,312.0,-21.0,1
1.0,-222.0,-144.0,-293.0,342.0,-7.0,1
-1.0,-224.0,-149.0,-295.0,368.0,10.0,1
