ax,ay,az,gx,gy,gz,label
0.0,-211.0,-136.0,28.0,-28.0,-5.0,0
-4.0,-216.0,-133.0,3.0,-27.0,-6.0,0
-5.0,-214.0,-134.0,-16.0,-27.0,-8.0,0
-12.0,-212.0,-134.0,-27.0,-30.0,-14.0,0
-4.0,-213.0,-131.0,-31.0,-31.0,-18.0,0
-8.0,-209.0,-130.0,-28.0,-31.0,-20.0,0
-2.0,-213.0,-139.0,-23.0,-29.0,-19.0,0
-4.0,-214.0,-136.0,-19.0,-26.0,-18.0,0
1.0,-215.0,-133.0,-9.0,-23.0,-16.0,0
-2.0,-214.0,-132.0,0.0,-24.0,-17.0,0
-3.0,-212.0,-136.0,9.0,-26.0,-16.0,0
-4.0,-211.0,-135.0,13.0,-31.0,-15.0,0
-4.0,-214.0,-135.0,12.0,-34.0,-15.0,0
0.0,-212.0,-134.0,8.0,-33.0,-12.0,0
-2.0,-210.0,-131.0,6.0,-30.0,-9.0,0
-3.0,-207.0,-138.0,4.0,-30.0,-8.0,0
-2.0,-215.0,-135.0,2.0,-28.0,-8.0,0
-3.0,-210.0,-135.0,0.0,-27.0,-9.0,0
-1.0,-209.0,-133.0,-4.0,-25.0,-8.0,0
-4.0,-213.0,-132.0,-5.0,-24.0,-8.0,0
-2.0,-209.0,-135.0,-5.0,-23.0,-7.0,0
-3.0,-211.0,-136.0,-2.0,-20.0,-6.0,0
-4.0,-213.0,-135.0,-6.0,-19.0,-7.0,0
-3.0,-209.0,-136.0,-13.0,-17.0,-8.0,0
-1.0,-213.0,-133.0,-20.0,-15.0,-4.0,0
-3.0,-213.0,-133.0,-26.0,-15.0,-3.0,0
-8.0,-214.0,-136.0,-29.0,-13.0,-1.0,0
-2.0,-213.0,-136.0,-29.0,-12.0,-1.0,0
-6.0,-211.0,-137.0,-28.0,-14.0,-2.0,0
-4.0,-212.0,-136.0,-25.0,-13.0,-1.0,0
-3.0,-214.0,-135.0,-21.0,-11.0,-3.0,0
-4.0,-210.0,-136.0,-16.0,-10.0,-3.0,0
-4.0,-212.0,-137.0,-11.0,-9.0,-2.0,0
-9.0,-210.0,-138.0,-10.0,-9.0,-1.0,0
-5.0,-212.0,-133.0,-10.0,-9.0,-4.0,0
-4.0,-209.0,-135.0,-14.0,-8.0,-4.0,0
-5.0,-208.0,-139.0,-18.0,-8.0,-2.0,0
-10.0,-205.0,-137.0,-26.0,-6.0,-1.0,0
-4.0,-208.0,-135.0,-35.0,-7.0,-3.0,0
-8.0,-207.0,-135.0,-44.0,-5.0,-3.0,0
-6.0,-209.0,-135.0,-54.0,-4.0,-3.0,0
-6.0,-210.0,-135.0,-63.0,-4.0,-2.0,0
-10.0,-209.0,-134.0,-69.0,-3.0,-4.0,0
-9.0,-210.0,-136.0,-73.0,-2.0,-5.0,0
-7.0,-212.0,-136.0,-74.0,-1.0,-8.0,0
-7.0,-210.0,-136.0,-75.0,-3.0,-8.0,0
-7.0,-214.0,-134.0,-71.0,-1.0,-9.0,0
-6.0,-214.0,-137.0,-65.0,-1.0,-10.0,0
-4.0,-219.0,-136.0,-59.0,-1.0,-13.0,0
-7.0,-213.0,-137.0,-51.0,-5.0,-14.0,0
-7.0,-212.0,-139.0,-46.0,-6.0,-16.0,0
-10.0,-214.0,-139.0,-40.0,-8.0,-17.0,0
-7.0,-213.0,-137.0,-31.0,-7.0,-18.0,0
-12.0,-213.0,-138.0,-24.0,-6.0,-21.0,0
-11.0,-212.0,-139.0,-17.0,-6.0,-23.0,0
