ax,ay,az,gx,gy,gz,label
1.0,-244.0,-133.0,-60.0,-8.0,-8.0,1
0.0,-245.0,-137.0,-60.0,-10.0,-9.0,1
-1.0,-244.0,-131.0,-59.0,-10.0,-8.0,1
1.0,-243.0,-132.0,-62.0,-11.0,-7.0,1
0.0,-244.0,-132.0,-60.0,-12.0,-8.0,1
3.0,-249.0,-129.0,-58.0,-12.0,-5.0,1
0.0,-243.0,-133.0,-57.0,-12.0,-6.0,1
2.0,-244.0,-131.0,-56.0,-13.0,-6.0,1
3.0,-244.0,-142.0,-56.0,-13.0,-5.0,1
0.0,-243.0,-131.0,-55.0,-14.0,-6.0,1
2.0,-245.0,-136.0,-56.0,-13.0,-6.0,1
0.0,-243.0,-136.0,-57.0,-14.0,-5.0,1
0.0,-247.0,-135.0,-56.0,-15.0,-5.0,1
4.0,-245.0,-135.0,-56.0,-15.0,-4.0,1
2.0,-245.0,-134.0,-56.0,-15.0,-5.0,1
2.0,-243.0,-143.0,-56.0,-14.0,-5.0,1
3.0,-245.0,-134.0,-56.0,-13.0,-3.0,1
4.0,-244.0,-136.0,-57.0,-14.0,-3.0,1
2.0,-243.0,-136.0,-58.0,-13.0,-4.0,1
1.0,-244.0,-133.0,-57.0,-12.0,-5.0,1
1.0,-244.0,-130.0,-58.0,-11.0,-5.0,1
1.0,-245.0,-133.0,-57.0,-11.0,-4.0,1
0.0,-242.0,-134.0,-59.0,-11.0,-3.0,1
0.0,-245.0,-134.0,-59.0,-11.0,-3.0,1
2.0,-242.0,-134.0,-59.0,-11.0,-3.0,1
0.0,-233.0,-146.0,-57.0,-9.0,-3.0,1
4.0,-246.0,-133.0,-59.0,-9.0,-3.0,1
1.0,-243.0,-136.0,-59.0,-10.0,-3.0,1
1.0,-243.0,-136.0,-59.0,-9.0,-3.0,1
3.0,-244.0,-134.0,-62.0,-9.0,-2.0,1
4.0,-245.0,-137.0,-61.0,-9.0,-3.0,1
1.0,-244.0,-134.0,-62.0,-7.0,-3.0,1
3.0,-244.0,-133.0,-62.0,-6.0,-4.0,1
4.0,-243.0,-136.0,-60.0,-6.0,-3.0,1
1.0,-242.0,-138.0,-60.0,-5.0,-1.0,1
2.0,-244.0,-135.0,-60.0,-7.0,-3.0,1
4.0,-238.0,-141.0,-59.0,-7.0,-2.0,1
1.0,-242.0,-137.0,-57.0,-8.0,-2.0,1
1.0,-241.0,-135.0,-57.0,-8.0,-3.0,1
2.0,-246.0,-138.0,-58.0,-7.0,-1.0,1
0.0,-243.0,-137.0,-57.0,-7.0,-2.0,1
1.0,-245.0,-134.0,-58.0,-7.0,-3.0,1
5.0,-243.0,-136.0,-58.0,-6.0,-3.0,1
3.0,-243.0,-134.0,-59.0,-4.0,-3.0,1
4.0,-247.0,-131.0,-59.0,-6.0,-3.0,1
1.0,-243.0,-133.0,-58.0,-4.0,-3.0,1
2.0,-242.0,-136.0,-61.0,-4.0,-4.0,1
2.0,-245.0,-137.0,-61.0,-4.0,-5.0,1
0.0,-240.0,-133.0,-64.0,-3.0,-5.0,1
2.0,-243.0,-135.0,-67.0,-3.0,-6.0,1
1.0,-246.0,-133.0,-70.0,-2.0,-5.0,1
2.0,-245.0,-139.0,-73.0,0.0,-5.0,1
2.0,-247.0,-131.0,-76.0,2.0,-4.0,1
1.0,-244.0,-138.0,-78.0,2.0,-6.0,1
2.0,-248.0,-134.0,-76.0,3.0,-5.0,1
1.0,-247.0,-136.0,-72.0,6.0,-7.0,1
0.0,-246.0,-136.0,-64.0,8.0,-7.0,1
1.0,-247.0,-133.0,-54.0,10.0,-8.0,1
2.0,-247.0,-135.0,-48.0,12.0,-10.0,1
1.0,-242.0,-136.0,-44.0,11.0,-8.0,1
0.0,-243.0,-134.0,-42.0,12.0,-9.0,1
3.0,-245.0,-136.0,-44.0,12.0,-8.0,1
5.0,-243.0,-136.0,-44.0,12.0,-10.0,1
1.0,-247.0,-139.0,-45.0,8.0,-10.0,1
0.0,-244.0,-136.0,-45.0,6.0,-10.0,1
1.0,-244.0,-131.0,-40.0,6.0,-9.0,1
1.0,-243.0,-135.0,-40.0,4.0,-9.0,1
1.0,-241.0,-132.0,-37.0,6.0,-9.0,1
0.0,-242.0,-133.0,-36.0,8.0,-8.0,1
1.0,-243.0,-131.0,-38.0,10.0,-7.0,1
1.0,-241.0,-135.0,-41.0,12.0,-8.0,1
1.0,-244.0,-131.0,-44.0,13.0,-8.0,1
1.0,-243.0,-135.0,-48.0,14.0,-6.0,1
2.0,-243.0,-132.0,-49.0,13.0,-6.0,1
2.0,-243.0,-134.0,-52.0,13.0,-4.0,1
1.0,-242.0,-130.0,-54.0,12.0,-5.0,1
1.0,-245.0,-131.0,-56.0,11.0,-5.0,1
4.0,-249.0,-134.0,-57.0,9.0,-5.0,1
1.0,-246.0,-134.0,-57.0,7.0,-4.0,1
1.0,-246.0,-133.0,-54.0,8.0,-2.0,1
1.0,-248.0,-135.0,-52.0,9.0,-3.0,1
0.0,-246.0,-135.0,-50.0,9.0,-4.0,1
1.0,-244.0,-134.0,-48.0,11.0,-3.0,1
0.0,-245.0,-137.0,-45.0,10.0,-2.0,1
1.0,-247.0,-137.0,-43.0,9.0,-4.0,1
1.0,-245.0,-137.0,-42.0,12.0,-4.0,1
-1.0,-246.0,-133.0,-41.0,12.0,-3.0,1
2.0,-245.0,-133.0,-40.0,11.0,-2.0,1
0.0,-243.0,-134.0,-38.0,10.0,-2.0,1
1.0,-244.0,-135.0,-41.0,10.0,-1.0,1
1.0,-245.0,-135.0,-43.0,8.0,1.0,1
0.0,-245.0,-135.0,-42.0,7.0,-1.0,1
0.0,-241.0,-133.0,-40.0,7.0,-2.0,1
1.0,-244.0,-134.0,-40.0,7.0,-2.0,1
1.0,-244.0,-134.0,-40.0,7.0,-1.0,1
0.0,-243.0,-135.0,-39.0,6.0,-1.0,1
0.0,-244.0,-136.0,-41.0,8.0,0.0,1
0.0,-243.0,-134.0,-42.0,7.0,-1.0,1
1.0,-242.0,-137.0,-45.0,7.0,0.0,1
0.0,-242.0,-135.0,-48.0,6.0,0.0,1
2.0,-246.0,-136.0,-52.0,5.0,2.0,1
-1.0,-242.0,-133.0,-52.0,4.0,0.0,1
3.0,-243.0,-136.0,-51.0,5.0,-1.0,1
1.0,-240.0,-136.0,-52.0,4.0,-1.0,1
0.0,-242.0,-133.0,-51.0,5.0,-2.0,1
0.0,-245.0,-135.0,-51.0,6.0,-3.0,1
