ax,ay,az,gx,gy,gz,label
-1.0,-233.0,65.0,-69.0,28.0,-21.0,0
-3.0,-236.0,64.0,-71.0,26.0,-20.0,0
-3.0,-234.0,65.0,-71.0,23.0,-17.0,0
-3.0,-234.0,67.0,-71.0,23.0,-16.0,0
-4.0,-234.0,64.0,-70.0,24.0,-14.0,0
-3.0,-236.0,69.0,-66.0,23.0,-12.0,0
-1.0,-234.0,63.0,-66.0,22.0,-11.0,0
-3.0,-238.0,63.0,-62.0,22.0,-8.0,0
-1.0,-240.0,60.0,-59.0,23.0,-5.0,0
-4.0,-238.0,58.0,-55.0,23.0,-5.0,0
-2.0,-241.0,58.0,-45.0,20.0,1.0,0
0.0,-242.0,56.0,-37.0,18.0,4.0,0
1.0,-242.0,62.0,-30.0,20.0,2.0,0
-1.0,-239.0,60.0,-24.0,21.0,1.0,0
0.0,-239.0,58.0,-13.0,21.0,-1.0,0
-2.0,-237.0,62.0,0.0,19.0,-2.0,0
-3.0,-239.0,66.0,12.0,15.0,-3.0,0
-3.0,-236.0,63.0,29.0,12.0,-5.0,0
-2.0,-235.0,59.0,43.0,12.0,-7.0,0
1.0,-233.0,59.0,50.0,15.0,-8.0,0
-2.0,-232.0,63.0,53.0,17.0,-9.0,0
-4.0,-228.0,59.0,50.0,19.0,-11.0,0
-3.0,-233.0,64.0,40.0,21.0,-13.0,0
0.0,-233.0,60.0,28.0,22.0,-14.0,0
0.0,-231.0,56.0,12.0,24.0,-15.0,0
0.0,-231.0,58.0,-7.0,27.0,-17.0,0
-2.0,-230.0,59.0,-25.0,29.0,-18.0,0
-1.0,-231.0,62.0,-43.0,29.0,-16.0,0
0.0,-231.0,67.0,-58.0,28.0,-17.0,0
2.0,-233.0,61.0,-71.0,27.0,-16.0,0
-2.0,-235.0,67.0,-79.0,26.0,-16.0,0
-1.0,-235.0,66.0,-85.0,23.0,-13.0,0
-1.0,-234.0,66.0,-84.0,21.0,-11.0,0
0.0,-237.0,64.0,-79.0,20.0,-10.0,0
-1.0,-235.0,62.0,-72.0,18.0,-7.0,0
-3.0,-234.0,62.0,-67.0,19.0,-6.0,0
-2.0,-237.0,57.0,-64.0,19.0,-4.0,0
3.0,-234.0,62.0,-60.0,19.0,-1.0,0
