ax,ay,az,gx,gy,gz,label
28.0,-245.0,-50.0,47.0,10.0,-13.0,1
24.0,-246.0,-51.0,47.0,9.0,-12.0,1
23.0,-246.0,-50.0,48.0,10.0,-12.0,1
22.0,-243.0,-51.0,47.0,9.0,-12.0,1
23.0,-241.0,-48.0,47.0,9.0,-12.0,1
21.0,-242.0,-43.0,48.0,7.0,-11.0,1
22.0,-242.0,-42.0,50.0,7.0,-12.0,1
24.0,-244.0,-47.0,51.0,7.0,-12.0,1
24.0,-243.0,-47.0,52.0,5.0,-11.0,1
22.0,-245.0,-47.0,54.0,5.0,-11.0,1
21.0,-241.0,-50.0,55.0,5.0,-12.0,1
21.0,-241.0,-52.0,53.0,5.0,-9.0,1
26.0,-244.0,-52.0,53.0,5.0,-9.0,1
24.0,-243.0,-51.0,53.0,4.0,-11.0,1
24.0,-243.0,-47.0,50.0,4.0,-13.0,1
21.0,-239.0,-50.0,49.0,3.0,-11.0,1
19.0,-242.0,-54.0,47.0,3.0,-12.0,1
17.0,-247.0,-51.0,46.0,0.0,-11.0,1
23.0,-242.0,-51.0,48.0,-3.0,-12.0,1
23.0,-241.0,-51.0,49.0,-4.0,-14.0,1
24.0,-244.0,-48.0,51.0,-6.0,-14.0,1
25.0,-242.0,-48.0,52.0,-6.0,-13.0,1
22.0,-243.0,-49.0,54.0,-7.0,-13.0,1
23.0,-239.0,-53.0,54.0,-7.0,-15.0,1
23.0,-241.0,-48.0,55.0,-8.0,-15.0,1
20.0,-241.0,-45.0,56.0,-8.0,-16.0,1
29.0,-247.0,-49.0,55.0,-8.0,-16.0,1
26.0,-241.0,-51.0,52.0,-9.0,-17.0,1
23.0,-242.0,-47.0,50.0,-9.0,-17.0,1
24.0,-242.0,-46.0,50.0,-10.0,-18.0,1
22.0,-241.0,-50.0,49.0,-12.0,-18.0,1
25.0,-240.0,-49.0,48.0,-13.0,-18.0,1
25.0,-241.0,-51.0,48.0,-13.0,-19.0,1
22.0,-243.0,-47.0,46.0,-15.0,-19.0,1
21.0,-239.0,-50.0,44.0,-17.0,-17.0,1
25.0,-242.0,-47.0,43.0,-19.0,-17.0,1
18.0,-242.0,-51.0,43.0,-21.0,-16.0,1
23.0,-249.0,-48.0,45.0,-23.0,-17.0,1
21.0,-239.0,-49.0,44.0,-24.0,-16.0,1
24.0,-242.0,-49.0,47.0,-26.0,-16.0,1
22.0,-239.0,-49.0,48.0,-28.0,-19.0,1
22.0,-241.0,-54.0,51.0,-29.0,-18.0,1
22.0,-243.0,-48.0,54.0,-32.0,-18.0,1
23.0,-243.0,-44.0,55.0,-32.0,-19.0,1
28.0,-242.0,-49.0,55.0,-35.0,-19.0,1
25.0,-242.0,-47.0,54.0,-38.0,-17.0,1
25.0,-242.0,-50.0,52.0,-40.0,-18.0,1
24.0,-240.0,-45.0,50.0,-44.0,-19.0,1
19.0,-243.0,-48.0,48.0,-48.0,-20.0,1
23.0,-242.0,-50.0,47.0,-50.0,-21.0,1
26.0,-244.0,-48.0,46.0,-55.0,-21.0,1
26.0,-243.0,-50.0,48.0,-57.0,-23.0,1
26.0,-243.0,-49.0,50.0,-61.0,-23.0,1
22.0,-244.0,-50.0,51.0,-64.0,-23.0,1
25.0,-239.0,-46.0,51.0,-68.0,-23.0,1
27.0,-240.0,-48.0,50.0,-72.0,-22.0,1
23.0,-243.0,-46.0,50.0,-76.0,-25.0,1
20.0,-240.0,-51.0,51.0,-79.0,-24.0,1
24.0,-242.0,-45.0,53.0,-86.0,-22.0,1
24.0,-245.0,-48.0,57.0,-88.0,-22.0,1
24.0,-239.0,-46.0,62.0,-92.0,-21.0,1
25.0,-237.0,-49.0,68.0,-96.0,-18.0,1
25.0,-237.0,-48.0,73.0,-100.0,-17.0,1
26.0,-239.0,-47.0,75.0,-103.0,-15.0,1
23.0,-236.0,-48.0,76.0,-109.0,-14.0,1
24.0,-240.0,-47.0,77.0,-117.0,-12.0,1
21.0,-238.0,-40.0,79.0,-127.0,-12.0,1
23.0,-240.0,-44.0,82.0,-137.0,-12.0,1
23.0,-240.0,-43.0,89.0,-147.0,-8.0,1
22.0,-242.0,-40.0,97.0,-155.0,-5.0,1
15.0,-237.0,-45.0,105.0,-163.0,-2.0,1
18.0,-239.0,-37.0,113.0,-171.0,3.0,1
22.0,-241.0,-38.0,118.0,-183.0,8.0,1
20.0,-242.0,-37.0,121.0,-192.0,12.0,1
19.0,-240.0,-37.0,117.0,-203.0,14.0,1
18.0,-244.0,-41.0,112.0,-213.0,12.0,1
20.0,-245.0,-36.0,106.0,-219.0,9.0,1
14.0,-241.0,-38.0,102.0,-226.0,5.0,1
19.0,-247.0,-43.0,99.0,-231.0,0.0,1
17.0,-243.0,-40.0,101.0,-238.0,-7.0,1
17.0,-249.0,-42.0,104.0,-246.0,-14.0,1
12.0,-249.0,-40.0,109.0,-251.0,-22.0,1
19.0,-247.0,-43.0,111.0,-257.0,-27.0,1
16.0,-246.0,-38.0,111.0,-259.0,-34.0,1
19.0,-253.0,-40.0,109.0,-263.0,-39.0,1
19.0,-254.0,-43.0,106.0,-266.0,-40.0,1
