ax,ay,az,gx,gy,gz,label
3.0,-248.0,10.0,61.0,-6.0,-16.0,1
5.0,-244.0,6.0,63.0,-5.0,-17.0,1
4.0,-247.0,1.0,64.0,-6.0,-17.0,1
3.0,-250.0,6.0,65.0,-7.0,-17.0,1
1.0,-245.0,15.0,66.0,-9.0,-16.0,1
1.0,-248.0,5.0,67.0,-11.0,-15.0,1
3.0,-245.0,7.0,67.0,-13.0,-16.0,1
5.0,-247.0,6.0,67.0,-15.0,-17.0,1
4.0,-248.0,8.0,67.0,-17.0,-14.0,1
6.0,-252.0,11.0,66.0,-18.0,-13.0,1
2.0,-245.0,5.0,66.0,-19.0,-15.0,1
1.0,-249.0,9.0,66.0,-19.0,-14.0,1
2.0,-245.0,6.0,66.0,-19.0,-14.0,1
0.0,-246.0,6.0,66.0,-19.0,-15.0,1
4.0,-244.0,11.0,67.0,-18.0,-15.0,1
7.0,-250.0,-1.0,68.0,-16.0,-13.0,1
7.0,-249.0,13.0,66.0,-15.0,-15.0,1
4.0,-249.0,5.0,64.0,-14.0,-15.0,1
4.0,-245.0,5.0,65.0,-13.0,-14.0,1
2.0,-246.0,5.0,63.0,-11.0,-13.0,1
6.0,-248.0,6.0,64.0,-9.0,-12.0,1
5.0,-247.0,6.0,64.0,-9.0,-12.0,1
5.0,-249.0,9.0,63.0,-9.0,-12.0,1
5.0,-247.0,5.0,63.0,-8.0,-11.0,1
6.0,-248.0,5.0,61.0,-7.0,-11.0,1
4.0,-251.0,10.0,61.0,-6.0,-11.0,1
10.0,-245.0,9.0,59.0,-4.0,-11.0,1
3.0,-248.0,4.0,57.0,-3.0,-12.0,1
2.0,-245.0,8.0,58.0,0.0,-12.0,1
4.0,-248.0,5.0,57.0,2.0,-13.0,1
5.0,-246.0,5.0,56.0,4.0,-15.0,1
7.0,-245.0,8.0,55.0,5.0,-14.0,1
2.0,-245.0,4.0,56.0,8.0,-13.0,1
5.0,-247.0,8.0,54.0,12.0,-14.0,1
5.0,-247.0,3.0,55.0,14.0,-14.0,1
6.0,-243.0,5.0,55.0,18.0,-14.0,1
3.0,-245.0,5.0,54.0,22.0,-14.0,1
10.0,-245.0,1.0,53.0,24.0,-16.0,1
5.0,-247.0,8.0,54.0,26.0,-15.0,1
3.0,-246.0,8.0,54.0,29.0,-16.0,1
6.0,-247.0,7.0,52.0,30.0,-16.0,1
2.0,-246.0,6.0,50.0,33.0,-16.0,1
6.0,-250.0,7.0,49.0,32.0,-17.0,1
7.0,-249.0,9.0,48.0,34.0,-16.0,1
7.0,-245.0,-2.0,47.0,34.0,-16.0,1
5.0,-248.0,4.0,46.0,35.0,-18.0,1
6.0,-246.0,4.0,45.0,34.0,-17.0,1
2.0,-248.0,7.0,43.0,36.0,-18.0,1
2.0,-248.0,5.0,41.0,36.0,-18.0,1
3.0,-244.0,7.0,40.0,36.0,-16.0,1
3.0,-246.0,4.0,38.0,36.0,-16.0,1
2.0,-247.0,5.0,39.0,37.0,-18.0,1
2.0,-245.0,6.0,38.0,38.0,-17.0,1
5.0,-251.0,4.0,36.0,38.0,-18.0,1
5.0,-246.0,5.0,35.0,38.0,-16.0,1
4.0,-245.0,5.0,36.0,37.0,-14.0,1
3.0,-248.0,6.0,36.0,35.0,-15.0,1
0.0,-243.0,3.0,36.0,34.0,-14.0,1
3.0,-249.0,-1.0,37.0,32.0,-14.0,1
