ax,ay,az,gx,gy,gz,label
30.0,-259.0,-39.0,-10.0,33.0,-8.0,0
29.0,-256.0,-39.0,-17.0,31.0,-5.0,0
33.0,-260.0,-40.0,-22.0,30.0,-3.0,0
28.0,-257.0,-40.0,-27.0,29.0,1.0,0
28.0,-260.0,-37.0,-29.0,28.0,3.0,0
29.0,-263.0,-38.0,-30.0,30.0,4.0,0
29.0,-263.0,-42.0,-32.0,31.0,6.0,0
31.0,-262.0,-40.0,-33.0,31.0,7.0,0
31.0,-263.0,-42.0,-34.0,34.0,8.0,0
28.0,-259.0,-39.0,-36.0,34.0,8.0,0
30.0,-266.0,-38.0,-38.0,36.0,7.0,0
31.0,-262.0,-39.0,-38.0,36.0,9.0,0
31.0,-259.0,-37.0,-41.0,35.0,8.0,0
29.0,-260.0,-38.0,-41.0,37.0,7.0,0
32.0,-264.0,-39.0,-44.0,37.0,6.0,0
33.0,-258.0,-43.0,-46.0,38.0,5.0,0
27.0,-262.0,-37.0,-46.0,40.0,3.0,0
32.0,-263.0,-37.0,-46.0,43.0,3.0,0
33.0,-262.0,-36.0,-46.0,44.0,1.0,0
32.0,-263.0,-42.0,-48.0,45.0,1.0,0
32.0,-260.0,-36.0,-47.0,47.0,0.0,0
31.0,-260.0,-36.0,-46.0,45.0,1.0,0
30.0,-259.0,-35.0,-45.0,45.0,1.0,0
33.0,-261.0,-39.0,-44.0,43.0,2.0,0
34.0,-262.0,-33.0,-39.0,41.0,1.0,0
33.0,-261.0,-37.0,-38.0,38.0,1.0,0
30.0,-258.0,-40.0,-40.0,34.0,1.0,0
30.0,-260.0,-40.0,-40.0,33.0,2.0,0
29.0,-259.0,-37.0,-42.0,29.0,2.0,0
30.0,-262.0,-40.0,-42.0,27.0,2.0,0
30.0,-263.0,-40.0,-42.0,26.0,0.0,0
29.0,-264.0,-38.0,-44.0,24.0,-1.0,0
30.0,-262.0,-42.0,-43.0,25.0,1.0,0
29.0,-260.0,-40.0,-43.0,26.0,1.0,0
31.0,-262.0,-42.0,-43.0,28.0,0.0,0
31.0,-265.0,-41.0,-42.0,32.0,0.0,0
29.0,-263.0,-44.0,-41.0,34.0,0.0,0
32.0,-266.0,-39.0,-37.0,37.0,-1.0,0
29.0,-262.0,-45.0,-30.0,38.0,-1.0,0
30.0,-262.0,-46.0,-26.0,38.0,-2.0,0
31.0,-263.0,-39.0,-21.0,38.0,-4.0,0
30.0,-260.0,-46.0,-22.0,36.0,-4.0,0
31.0,-260.0,-41.0,-20.0,39.0,-6.0,0
33.0,-262.0,-38.0,-21.0,38.0,-7.0,0
30.0,-260.0,-39.0,-24.0,38.0,-6.0,0
27.0,-260.0,-38.0,-29.0,38.0,-7.0,0
28.0,-260.0,-39.0,-34.0,39.0,-6.0,0
34.0,-261.0,-37.0,-37.0,39.0,-3.0,0
34.0,-262.0,-42.0,-38.0,37.0,-4.0,0
26.0,-259.0,-38.0,-42.0,36.0,-4.0,0
28.0,-263.0,-35.0,-44.0,35.0,-3.0,0
31.0,-261.0,-36.0,-46.0,35.0,-2.0,0
28.0,-261.0,-36.0,-46.0,34.0,-2.0,0
29.0,-259.0,-38.0,-47.0,34.0,-2.0,0
30.0,-263.0,-42.0,-46.0,35.0,-2.0,0
27.0,-257.0,-43.0,-47.0,35.0,-3.0,0
30.0,-259.0,-43.0,-46.0,38.0,-4.0,0
30.0,-259.0,-36.0,-47.0,41.0,-5.0,0
28.0,-260.0,-42.0,-45.0,43.0,-4.0,0
30.0,-263.0,-41.0,-42.0,44.0,-5.0,0
33.0,-264.0,-38.0,-39.0,44.0,-5.0,0
31.0,-260.0,-38.0,-36.0,44.0,-4.0,0
30.0,-262.0,-37.0,-29.0,41.0,-5.0,0
35.0,-264.0,-42.0,-24.0,37.0,-6.0,0
32.0,-264.0,-37.0,-19.0,34.0,-5.0,0
30.0,-264.0,-41.0,-16.0,30.0,-5.0,0
30.0,-261.0,-38.0,-14.0,24.0,-6.0,0
29.0,-263.0,-37.0,-12.0,20.0,-4.0,0
32.0,-259.0,-35.0,-11.0,16.0,-3.0,0
34.0,-264.0,-40.0,-13.0,11.0,-1.0,0
28.0,-262.0,-37.0,-13.0,10.0,0.0,0
31.0,-263.0,-41.0,-14.0,10.0,-1.0,0
30.0,-262.0,-36.0,-14.0,9.0,-2.0,0
30.0,-262.0,-39.0,-12.0,11.0,-3.0,0
29.0,-262.0,-40.0,-9.0,13.0,-2.0,0
29.0,-263.0,-39.0,-8.0,16.0,-2.0,0
31.0,-265.0,-36.0,-7.0,17.0,-4.0,0
29.0,-260.0,-42.0,-5.0,20.0,-6.0,0
28.0,-263.0,-38.0,-5.0,24.0,-8.0,0
30.0,-260.0,-37.0,-3.0,25.0,-9.0,0
27.0,-260.0,-36.0,0.0,27.0,-12.0,0
29.0,-262.0,-40.0,0.0,29.0,-13.0,0
31.0,-261.0,-37.0,1.0,31.0,-16.0,0
29.0,-259.0,-40.0,0.0,32.0,-18.0,0
28.0,-262.0,-38.0,0.0,31.0,-18.0,0
30.0,-259.0,-35.0,-2.0,30.0,-21.0,0
28.0,-259.0,-42.0,-3.0,29.0,-21.0,0
29.0,-260.0,-38.0,-4.0,31.0,-19.0,0
30.0,-262.0,-36.0,-7.0,31.0,-20.0,0
30.0,-258.0,-42.0,-7.0,32.0,-18.0,0
31.0,-261.0,-35.0,-12.0,30.0,-17.0,0
32.0,-266.0,-42.0,-15.0,29.0,-16.0,0
33.0,-261.0,-35.0,-19.0,28.0,-14.0,0
29.0,-261.0,-35.0,-23.0,26.0,-14.0,0
30.0,-262.0,-36.0,-26.0,24.0,-14.0,0
27.0,-263.0,-36.0,-28.0,23.0,-12.0,0
31.0,-262.0,-41.0,-29.0,19.0,-9.0,0
29.0,-262.0,-35.0,-31.0,17.0,-11.0,0
33.0,-266.0,-34.0,-31.0,16.0,-10.0,0
31.0,-262.0,-34.0,-28.0,16.0,-11.0,0
33.0,-263.0,-43.0,-28.0,14.0,-11.0,0
30.0,-267.0,-30.0,-27.0,14.0,-11.0,0
29.0,-262.0,-34.0,-26.0,15.0,-11.0,0
31.0,-263.0,-33.0,-24.0,16.0,-11.0,0
28.0,-262.0,-38.0,-23.0,19.0,-12.0,0
30.0,-261.0,-38.0,-24.0,19.0,-12.0,0
28.0,-258.0,-37.0,-22.0,21.0,-13.0,0
30.0,-262.0,-35.0,-21.0,23.0,-14.0,0
32.0,-262.0,-41.0,-21.0,23.0,-13.0,0
30.0,-259.0,-38.0,-19.0,24.0,-16.0,0
29.0,-262.0,-36.0,-18.0,25.0,-15.0,0
31.0,-264.0,-34.0,-18.0,25.0,-16.0,0
30.0,-260.0,-38.0,-20.0,25.0,-15.0,0
27.0,-258.0,-36.0,-19.0,24.0,-17.0,0
31.0,-261.0,-37.0,-19.0,23.0,-17.0,0
30.0,-262.0,-43.0,-20.0,22.0,-17.0,0
29.0,-263.0,-37.0,-20.0,18.0,-16.0,0
31.0,-263.0,-38.0,-20.0,14.0,-17.0,0
31.0,-260.0,-38.0,-20.0,11.0,-18.0,0
32.0,-262.0,-34.0,-21.0,10.0,-17.0,0
29.0,-261.0,-35.0,-24.0,9.0,-15.0,0
30.0,-263.0,-34.0,-25.0,6.0,-14.0,0
29.0,-260.0,-39.0,-29.0,5.0,-12.0,0
29.0,-264.0,-43.0,-30.0,4.0,-13.0,0
31.0,-260.0,-37.0,-32.0,6.0,-12.0,0
30.0,-260.0,-33.0,-35.0,6.0,-10.0,0
30.0,-261.0,-38.0,-37.0,8.0,-10.0,0
30.0,-260.0,-35.0,-39.0,9.0,-10.0,0
31.0,-259.0,-37.0,-40.0,11.0,-11.0,0
30.0,-261.0,-32.0,-40.0,15.0,-10.0,0
32.0,-260.0,-37.0,-41.0,16.0,-10.0,0
33.0,-263.0,-33.0,-42.0,20.0,-10.0,0
32.0,-260.0,-34.0,-41.0,23.0,-11.0,0
29.0,-262.0,-38.0,-41.0,25.0,-11.0,0
31.0,-266.0,-34.0,-41.0,26.0,-12.0,0
32.0,-264.0,-35.0,-41.0,27.0,-13.0,0
30.0,-262.0,-34.0,-40.0,27.0,-13.0,0
30.0,-261.0,-35.0,-40.0,27.0,-14.0,0
31.0,-262.0,-34.0,-40.0,28.0,-14.0,0
31.0,-263.0,-35.0,-37.0,27.0,-13.0,0
31.0,-260.0,-36.0,-35.0,25.0,-14.0,0
33.0,-265.0,-37.0,-37.0,26.0,-14.0,0
31.0,-262.0,-35.0,-36.0,23.0,-13.0,0
29.0,-262.0,-31.0,-36.0,21.0,-14.0,0
32.0,-263.0,-37.0,-36.0,17.0,-14.0,0
31.0,-262.0,-42.0,-37.0,13.0,-12.0,0
32.0,-261.0,-34.0,-41.0,10.0,-12.0,0
32.0,-259.0,-33.0,-44.0,8.0,-12.0,0
32.0,-261.0,-36.0,-47.0,9.0,-11.0,0
30.0,-260.0,-33.0,-48.0,10.0,-12.0,0
27.0,-259.0,-36.0,-48.0,9.0,-9.0,0
28.0,-263.0,-35.0,-49.0,11.0,-10.0,0
32.0,-263.0,-33.0,-45.0,10.0,-9.0,0
28.0,-262.0,-36.0,-41.0,9.0,-10.0,0
29.0,-263.0,-33.0,-38.0,10.0,-12.0,0
29.0,-259.0,-35.0,-31.0,10.0,-14.0,0
31.0,-261.0,-35.0,-26.0,11.0,-16.0,0
34.0,-261.0,-38.0,-21.0,11.0,-19.0,0
32.0,-259.0,-36.0,-18.0,9.0,-20.0,0
29.0,-262.0,-37.0,-18.0,9.0,-22.0,0
33.0,-261.0,-38.0,-20.0,9.0,-23.0,0
32.0,-261.0,-39.0,-24.0,6.0,-22.0,0
33.0,-264.0,-36.0,-28.0,4.0,-21.0,0
30.0,-261.0,-35.0,-33.0,5.0,-20.0,0
35.0,-263.0,-37.0,-37.0,6.0,-18.0,0
31.0,-262.0,-37.0,-40.0,9.0,-18.0,0
36.0,-267.0,-38.0,-43.0,10.0,-15.0,0
33.0,-262.0,-33.0,-44.0,13.0,-12.0,0
29.0,-261.0,-35.0,-42.0,16.0,-11.0,0
27.0,-263.0,-36.0,-40.0,19.0,-9.0,0
28.0,-260.0,-36.0,-41.0,24.0,-8.0,0
31.0,-261.0,-38.0,-41.0,27.0,-9.0,0
31.0,-261.0,-35.0,-40.0,30.0,-8.0,0
28.0,-262.0,-38.0,-43.0,30.0,-7.0,0
30.0,-261.0,-38.0,-43.0,29.0,-6.0,0
34.0,-263.0,-38.0,-45.0,27.0,-7.0,0
32.0,-262.0,-35.0,-45.0,24.0,-7.0,0
34.0,-268.0,-30.0,-45.0,19.0,-8.0,0
28.0,-262.0,-39.0,-43.0,15.0,-7.0,0
33.0,-262.0,-34.0,-42.0,11.0,-10.0,0
29.0,-263.0,-34.0,-40.0,9.0,-9.0,0
31.0,-260.0,-38.0,-36.0,4.0,-11.0,0
31.0,-259.0,-39.0,-33.0,2.0,-12.0,0
31.0,-260.0,-37.0,-31.0,3.0,-14.0,0
29.0,-260.0,-36.0,-33.0,2.0,-14.0,0
31.0,-259.0,-34.0,-33.0,5.0,-14.0,0
31.0,-258.0,-36.0,-34.0,7.0,-14.0,0
30.0,-260.0,-37.0,-36.0,9.0,-14.0,0
25.0,-255.0,-37.0,-38.0,11.0,-14.0,0
26.0,-265.0,-30.0,-40.0,14.0,-13.0,0
30.0,-260.0,-33.0,-42.0,14.0,-11.0,0
29.0,-263.0,-34.0,-43.0,14.0,-10.0,0
32.0,-262.0,-36.0,-46.0,14.0,-10.0,0
29.0,-260.0,-34.0,-49.0,13.0,-9.0,0
33.0,-261.0,-37.0,-50.0,13.0,-10.0,0
30.0,-259.0,-38.0,-50.0,14.0,-9.0,0
29.0,-258.0,-35.0,-50.0,15.0,-8.0,0
30.0,-261.0,-36.0,-50.0,16.0,-8.0,0
30.0,-260.0,-31.0,-46.0,17.0,-7.0,0
39.0,-262.0,-42.0,-43.0,19.0,-6.0,0
29.0,-260.0,-36.0,-40.0,18.0,-9.0,0
32.0,-260.0,-35.0,-40.0,19.0,-8.0,0
32.0,-259.0,-36.0,-39.0,19.0,-8.0,0
30.0,-258.0,-34.0,-36.0,19.0,-9.0,0
32.0,-262.0,-33.0,-36.0,20.0,-9.0,0
31.0,-260.0,-39.0,-37.0,20.0,-10.0,0
33.0,-263.0,-36.0,-40.0,18.0,-9.0,0
35.0,-265.0,-36.0,-40.0,18.0,-8.0,0
30.0,-260.0,-36.0,-42.0,18.0,-8.0,0
34.0,-262.0,-33.0,-42.0,17.0,-8.0,0
32.0,-263.0,-36.0,-44.0,15.0,-8.0,0
31.0,-260.0,-31.0,-43.0,14.0,-9.0,0
31.0,-260.0,-33.0,-46.0,13.0,-10.0,0
32.0,-262.0,-36.0,-48.0,13.0,-11.0,0
31.0,-261.0,-32.0,-49.0,14.0,-14.0,0
31.0,-262.0,-34.0,-52.0,14.0,-14.0,0
31.0,-259.0,-36.0,-54.0,12.0,-16.0,0
31.0,-261.0,-33.0,-57.0,12.0,-17.0,0
31.0,-264.0,-35.0,-58.0,10.0,-17.0,0
31.0,-266.0,-34.0,-58.0,9.0,-15.0,0
29.0,-260.0,-39.0,-58.0,7.0,-16.0,0
28.0,-259.0,-38.0,-58.0,6.0,-16.0,0
28.0,-260.0,-34.0,-57.0,6.0,-17.0,0
33.0,-261.0,-36.0,-54.0,5.0,-18.0,0
29.0,-260.0,-36.0,-52.0,5.0,-18.0,0
30.0,-263.0,-39.0,-49.0,6.0,-17.0,0
28.0,-263.0,-34.0,-46.0,5.0,-17.0,0
27.0,-262.0,-37.0,-42.0,5.0,-17.0,0
31.0,-262.0,-37.0,-39.0,7.0,-15.0,0
30.0,-262.0,-40.0,-36.0,7.0,-14.0,0
33.0,-265.0,-34.0,-32.0,8.0,-12.0,0
30.0,-265.0,-34.0,-28.0,9.0,-12.0,0
31.0,-262.0,-32.0,-27.0,10.0,-13.0,0
30.0,-261.0,-33.0,-23.0,10.0,-13.0,0
31.0,-261.0,-36.0,-23.0,10.0,-11.0,0
31.0,-261.0,-36.0,-23.0,11.0,-10.0,0
31.0,-260.0,-38.0,-24.0,12.0,-9.0,0
29.0,-259.0,-37.0,-26.0,11.0,-8.0,0
31.0,-260.0,-36.0,-27.0,11.0,-7.0,0
31.0,-256.0,-32.0,-30.0,10.0,-7.0,0
34.0,-261.0,-33.0,-31.0,9.0,-6.0,0
30.0,-260.0,-35.0,-36.0,8.0,-5.0,0
34.0,-253.0,-37.0,-38.0,7.0,-6.0,0
30.0,-259.0,-36.0,-41.0,6.0,-8.0,0
31.0,-262.0,-38.0,-42.0,5.0,-8.0,0
33.0,-259.0,-34.0,-46.0,5.0,-8.0,0
32.0,-261.0,-33.0,-49.0,6.0,-8.0,0
31.0,-259.0,-34.0,-53.0,7.0,-10.0,0
34.0,-260.0,-34.0,-54.0,8.0,-11.0,0
35.0,-262.0,-34.0,-56.0,8.0,-10.0,0
33.0,-262.0,-32.0,-58.0,10.0,-12.0,0
31.0,-258.0,-35.0,-57.0,10.0,-11.0,0
29.0,-260.0,-39.0,-58.0,9.0,-10.0,0
34.0,-256.0,-33.0,-57.0,8.0,-12.0,0
33.0,-264.0,-37.0,-54.0,8.0,-13.0,0
31.0,-264.0,-36.0,-49.0,8.0,-14.0,0
32.0,-260.0,-35.0,-48.0,9.0,-13.0,0
31.0,-261.0,-34.0,-44.0,9.0,-14.0,0
30.0,-260.0,-38.0,-43.0,10.0,-15.0,0
30.0,-265.0,-34.0,-40.0,12.0,-15.0,0
34.0,-261.0,-32.0,-37.0,14.0,-14.0,0
32.0,-259.0,-34.0,-34.0,13.0,-14.0,0
32.0,-261.0,-41.0,-31.0,14.0,-14.0,0
31.0,-262.0,-38.0,-29.0,12.0,-15.0,0
33.0,-260.0,-39.0,-26.0,12.0,-12.0,0
32.0,-262.0,-31.0,-28.0,12.0,-10.0,0
34.0,-263.0,-37.0,-30.0,14.0,-8.0,0
33.0,-263.0,-39.0,-29.0,14.0,-7.0,0
33.0,-262.0,-34.0,-32.0,13.0,-7.0,0
30.0,-260.0,-30.0,-33.0,13.0,-5.0,0
32.0,-259.0,-34.0,-37.0,12.0,-5.0,0
32.0,-263.0,-36.0,-40.0,12.0,-5.0,0
30.0,-259.0,-35.0,-38.0,12.0,-3.0,0
35.0,-258.0,-30.0,-38.0,10.0,-4.0,0
32.0,-258.0,-37.0,-39.0,12.0,-4.0,0
32.0,-259.0,-33.0,-39.0,10.0,-6.0,0
32.0,-259.0,-38.0,-39.0,10.0,-7.0,0
31.0,-258.0,-36.0,-37.0,11.0,-8.0,0
33.0,-260.0,-36.0,-38.0,9.0,-10.0,0
30.0,-261.0,-32.0,-36.0,10.0,-12.0,0
31.0,-263.0,-37.0,-37.0,9.0,-14.0,0
