ax,ay,az,gx,gy,gz,label
17.0,-208.0,-131.0,85.0,13.0,-11.0,1
18.0,-210.0,-128.0,83.0,16.0,-10.0,1
21.0,-211.0,-127.0,81.0,16.0,-10.0,1
21.0,-215.0,-128.0,79.0,16.0,-11.0,1
19.0,-209.0,-124.0,76.0,16.0,-10.0,1
17.0,-210.0,-133.0,72.0,15.0,-10.0,1
15.0,-209.0,-129.0,71.0,15.0,-11.0,1
17.0,-209.0,-125.0,71.0,15.0,-11.0,1
18.0,-210.0,-128.0,68.0,14.0,-12.0,1
18.0,-210.0,-129.0,68.0,12.0,-13.0,1
20.0,-210.0,-128.0,68.0,11.0,-14.0,1
20.0,-209.0,-129.0,70.0,10.0,-15.0,1
16.0,-210.0,-128.0,69.0,10.0,-15.0,1
23.0,-209.0,-126.0,69.0,11.0,-14.0,1
21.0,-211.0,-126.0,69.0,11.0,-14.0,1
18.0,-212.0,-127.0,68.0,11.0,-13.0,1
18.0,-208.0,-120.0,67.0,13.0,-12.0,1
17.0,-209.0,-131.0,67.0,13.0,-13.0,1
17.0,-210.0,-128.0,68.0,15.0,-12.0,1
20.0,-212.0,-129.0,70.0,16.0,-14.0,1
18.0,-210.0,-127.0,71.0,18.0,-10.0,1
19.0,-214.0,-131.0,72.0,18.0,-9.0,1
17.0,-208.0,-130.0,73.0,16.0,-11.0,1
23.0,-213.0,-129.0,71.0,17.0,-10.0,1
18.0,-210.0,-126.0,72.0,17.0,-9.0,1
20.0,-216.0,-127.0,70.0,16.0,-9.0,1
15.0,-211.0,-130.0,67.0,16.0,-8.0,1
20.0,-214.0,-128.0,65.0,15.0,-10.0,1
19.0,-210.0,-127.0,65.0,16.0,-11.0,1
18.0,-211.0,-129.0,63.0,16.0,-12.0,1
23.0,-213.0,-128.0,63.0,16.0,-13.0,1
17.0,-212.0,-129.0,65.0,15.0,-15.0,1
19.0,-210.0,-126.0,66.0,14.0,-14.0,1
18.0,-209.0,-126.0,66.0,14.0,-16.0,1
16.0,-212.0,-126.0,65.0,14.0,-17.0,1
17.0,-212.0,-127.0,67.0,14.0,-17.0,1
18.0,-210.0,-126.0,66.0,13.0,-17.0,1
22.0,-217.0,-130.0,66.0,13.0,-19.0,1
18.0,-212.0,-128.0,67.0,14.0,-18.0,1
17.0,-213.0,-125.0,66.0,13.0,-16.0,1
16.0,-211.0,-126.0,67.0,14.0,-16.0,1
17.0,-211.0,-127.0,66.0,13.0,-15.0,1
21.0,-214.0,-127.0,66.0,12.0,-15.0,1
21.0,-211.0,-127.0,67.0,13.0,-14.0,1
18.0,-210.0,-125.0,66.0,13.0,-14.0,1
16.0,-211.0,-126.0,66.0,11.0,-13.0,1
20.0,-211.0,-128.0,69.0,10.0,-13.0,1
19.0,-208.0,-127.0,70.0,9.0,-14.0,1
28.0,-213.0,-129.0,71.0,9.0,-15.0,1
20.0,-211.0,-127.0,72.0,10.0,-16.0,1
18.0,-212.0,-127.0,71.0,11.0,-16.0,1
20.0,-210.0,-127.0,69.0,11.0,-18.0,1
18.0,-212.0,-128.0,68.0,11.0,-19.0,1
21.0,-211.0,-125.0,67.0,12.0,-19.0,1
17.0,-212.0,-128.0,68.0,12.0,-19.0,1
19.0,-211.0,-129.0,67.0,14.0,-18.0,1
19.0,-212.0,-124.0,67.0,13.0,-21.0,1
16.0,-211.0,-126.0,67.0,14.0,-20.0,1
20.0,-212.0,-126.0,65.0,15.0,-17.0,1
25.0,-216.0,-121.0,65.0,14.0,-15.0,1
21.0,-210.0,-129.0,67.0,13.0,-16.0,1
23.0,-212.0,-128.0,69.0,13.0,-14.0,1
16.0,-210.0,-127.0,68.0,12.0,-11.0,1
21.0,-215.0,-127.0,66.0,11.0,-12.0,1
21.0,-213.0,-126.0,66.0,11.0,-12.0,1
21.0,-210.0,-129.0,64.0,11.0,-14.0,1
20.0,-214.0,-127.0,64.0,11.0,-14.0,1
21.0,-212.0,-127.0,66.0,12.0,-15.0,1
16.0,-210.0,-126.0,69.0,13.0,-15.0,1
22.0,-212.0,-122.0,73.0,13.0,-14.0,1
17.0,-208.0,-123.0,73.0,14.0,-14.0,1
20.0,-210.0,-127.0,69.0,12.0,-14.0,1
20.0,-210.0,-129.0,67.0,13.0,-14.0,1
17.0,-210.0,-127.0,62.0,11.0,-13.0,1
18.0,-208.0,-125.0,57.0,9.0,-14.0,1
18.0,-210.0,-129.0,51.0,7.0,-13.0,1
18.0,-211.0,-130.0,48.0,8.0,-13.0,1
17.0,-210.0,-127.0,45.0,8.0,-14.0,1
17.0,-213.0,-130.0,43.0,9.0,-15.0,1
19.0,-213.0,-129.0,41.0,8.0,-14.0,1
21.0,-210.0,-126.0,41.0,10.0,-14.0,1
18.0,-217.0,-130.0,46.0,13.0,-15.0,1
17.0,-214.0,-126.0,49.0,13.0,-15.0,1
19.0,-211.0,-129.0,54.0,14.0,-14.0,1
22.0,-213.0,-129.0,58.0,16.0,-17.0,1
21.0,-210.0,-126.0,62.0,15.0,-15.0,1
20.0,-212.0,-128.0,66.0,15.0,-16.0,1
21.0,-211.0,-130.0,70.0,15.0,-14.0,1
21.0,-209.0,-131.0,73.0,14.0,-15.0,1
21.0,-211.0,-127.0,75.0,13.0,-14.0,1
24.0,-210.0,-128.0,77.0,13.0,-13.0,1
18.0,-212.0,-128.0,78.0,11.0,-11.0,1
18.0,-213.0,-120.0,79.0,11.0,-13.0,1
19.0,-211.0,-123.0,76.0,12.0,-12.0,1
19.0,-213.0,-127.0,75.0,10.0,-10.0,1
20.0,-213.0,-127.0,75.0,11.0,-12.0,1
22.0,-211.0,-126.0,74.0,11.0,-11.0,1
21.0,-211.0,-127.0,74.0,11.0,-9.0,1
16.0,-211.0,-128.0,73.0,11.0,-8.0,1
22.0,-211.0,-125.0,71.0,12.0,-7.0,1
17.0,-209.0,-124.0,70.0,12.0,-8.0,1
18.0,-213.0,-121.0,69.0,12.0,-8.0,1
18.0,-212.0,-123.0,68.0,10.0,-7.0,1
27.0,-212.0,-120.0,67.0,11.0,-8.0,1
18.0,-211.0,-125.0,64.0,13.0,-6.0,1
21.0,-213.0,-125.0,63.0,14.0,-6.0,1
17.0,-209.0,-127.0,60.0,13.0,-9.0,1
19.0,-211.0,-128.0,57.0,14.0,-9.0,1
21.0,-212.0,-125.0,54.0,14.0,-9.0,1
19.0,-210.0,-126.0,53.0,14.0,-9.0,1
23.0,-216.0,-128.0,52.0,13.0,-10.0,1
20.0,-213.0,-126.0,53.0,13.0,-10.0,1
26.0,-211.0,-121.0,55.0,12.0,-9.0,1
23.0,-211.0,-120.0,58.0,10.0,-8.0,1
22.0,-214.0,-124.0,60.0,10.0,-8.0,1
23.0,-214.0,-128.0,63.0,11.0,-10.0,1
23.0,-214.0,-127.0,66.0,11.0,-9.0,1
21.0,-212.0,-129.0,66.0,10.0,-9.0,1
21.0,-212.0,-129.0,66.0,11.0,-8.0,1
21.0,-214.0,-129.0,65.0,10.0,-8.0,1
25.0,-214.0,-128.0,64.0,11.0,-7.0,1
18.0,-209.0,-127.0,64.0,11.0,-7.0,1
18.0,-208.0,-128.0,64.0,11.0,-6.0,1
16.0,-209.0,-120.0,64.0,11.0,-6.0,1
15.0,-212.0,-129.0,63.0,11.0,-5.0,1
18.0,-211.0,-126.0,65.0,12.0,-5.0,1
20.0,-213.0,-128.0,63.0,12.0,-3.0,1
21.0,-213.0,-128.0,62.0,13.0,-5.0,1
23.0,-214.0,-124.0,59.0,11.0,-3.0,1
19.0,-214.0,-128.0,56.0,11.0,-3.0,1
21.0,-214.0,-125.0,53.0,11.0,-5.0,1
18.0,-212.0,-125.0,52.0,10.0,-6.0,1
18.0,-209.0,-126.0,52.0,11.0,-8.0,1
20.0,-214.0,-124.0,52.0,10.0,-8.0,1
21.0,-212.0,-126.0,53.0,11.0,-9.0,1
22.0,-213.0,-125.0,54.0,11.0,-9.0,1
21.0,-211.0,-127.0,56.0,10.0,-7.0,1
17.0,-210.0,-128.0,56.0,11.0,-7.0,1
19.0,-214.0,-126.0,55.0,10.0,-6.0,1
22.0,-208.0,-127.0,55.0,10.0,-6.0,1
16.0,-210.0,-127.0,55.0,9.0,-4.0,1
19.0,-213.0,-127.0,57.0,10.0,-4.0,1
21.0,-215.0,-129.0,59.0,11.0,-2.0,1
24.0,-214.0,-128.0,60.0,11.0,-3.0,1
23.0,-214.0,-128.0,62.0,10.0,-4.0,1
19.0,-214.0,-129.0,60.0,10.0,-5.0,1
19.0,-210.0,-124.0,60.0,8.0,-6.0,1
20.0,-213.0,-127.0,59.0,9.0,-6.0,1
16.0,-213.0,-123.0,58.0,9.0,-5.0,1
20.0,-215.0,-129.0,59.0,10.0,-5.0,1
19.0,-210.0,-124.0,60.0,11.0,-6.0,1
21.0,-215.0,-124.0,60.0,10.0,-5.0,1
19.0,-210.0,-128.0,60.0,11.0,-5.0,1
18.0,-212.0,-127.0,58.0,12.0,-3.0,1
20.0,-212.0,-124.0,56.0,12.0,-3.0,1
16.0,-211.0,-125.0,56.0,12.0,-1.0,1
20.0,-213.0,-128.0,54.0,12.0,-1.0,1
19.0,-215.0,-123.0,54.0,13.0,-1.0,1
19.0,-213.0,-129.0,52.0,13.0,-1.0,1
22.0,-211.0,-125.0,51.0,13.0,-1.0,1
20.0,-215.0,-127.0,50.0,13.0,-3.0,1
17.0,-211.0,-129.0,49.0,11.0,-2.0,1
20.0,-214.0,-126.0,51.0,12.0,-2.0,1
19.0,-212.0,-124.0,50.0,12.0,-1.0,1
18.0,-214.0,-124.0,51.0,12.0,-2.0,1
19.0,-214.0,-125.0,52.0,12.0,0.0,1
18.0,-210.0,-126.0,54.0,12.0,-1.0,1
22.0,-212.0,-125.0,55.0,12.0,-2.0,1
18.0,-205.0,-124.0,57.0,13.0,-1.0,1
18.0,-212.0,-125.0,60.0,13.0,0.0,1
18.0,-213.0,-127.0,62.0,13.0,1.0,1
18.0,-211.0,-123.0,63.0,13.0,-1.0,1
21.0,-212.0,-125.0,63.0,12.0,-2.0,1
19.0,-214.0,-127.0,62.0,11.0,-2.0,1
18.0,-210.0,-127.0,60.0,13.0,-2.0,1
23.0,-215.0,-126.0,59.0,13.0,-3.0,1
18.0,-206.0,-128.0,60.0,13.0,-1.0,1
20.0,-216.0,-127.0,60.0,14.0,-1.0,1
21.0,-215.0,-129.0,58.0,15.0,-2.0,1
13.0,-211.0,-127.0,58.0,13.0,0.0,1
18.0,-213.0,-122.0,58.0,13.0,1.0,1
19.0,-214.0,-128.0,57.0,14.0,0.0,1
21.0,-213.0,-128.0,57.0,13.0,-2.0,1
