ax,ay,az,gx,gy,gz,label
-1.0,-259.0,-34.0,-38.0,15.0,-7.0,1
1.0,-262.0,-37.0,-39.0,16.0,-7.0,1
0.0,-261.0,-38.0,-38.0,17.0,-6.0,1
0.0,-263.0,-37.0,-40.0,17.0,-5.0,1
5.0,-259.0,-37.0,-38.0,16.0,-6.0,1
0.0,-265.0,-40.0,-39.0,16.0,-6.0,1
2.0,-265.0,-36.0,-41.0,17.0,-7.0,1
-6.0,-262.0,-33.0,-39.0,17.0,-7.0,1
-1.0,-260.0,-38.0,-39.0,16.0,-9.0,1
0.0,-262.0,-39.0,-40.0,15.0,-8.0,1
-1.0,-260.0,-39.0,-40.0,15.0,-8.0,1
-1.0,-260.0,-36.0,-38.0,14.0,-8.0,1
2.0,-260.0,-35.0,-38.0,14.0,-8.0,1
0.0,-261.0,-36.0,-38.0,14.0,-8.0,1
0.0,-262.0,-35.0,-35.0,13.0,-8.0,1
0.0,-263.0,-36.0,-34.0,13.0,-8.0,1
-2.0,-263.0,-32.0,-34.0,13.0,-7.0,1
-2.0,-259.0,-32.0,-34.0,13.0,-6.0,1
0.0,-261.0,-35.0,-33.0,13.0,-7.0,1
-1.0,-261.0,-38.0,-32.0,12.0,-7.0,1
-3.0,-259.0,-32.0,-34.0,13.0,-8.0,1
1.0,-261.0,-37.0,-33.0,14.0,-7.0,1
3.0,-263.0,-40.0,-33.0,14.0,-7.0,1
0.0,-263.0,-38.0,-34.0,14.0,-8.0,1
-1.0,-260.0,-34.0,-34.0,15.0,-10.0,1
1.0,-261.0,-34.0,-34.0,16.0,-10.0,1
1.0,-264.0,-29.0,-34.0,17.0,-11.0,1
2.0,-260.0,-36.0,-33.0,17.0,-11.0,1
2.0,-264.0,-37.0,-33.0,17.0,-11.0,1
-1.0,-259.0,-35.0,-32.0,17.0,-11.0,1
0.0,-261.0,-35.0,-32.0,17.0,-11.0,1
2.0,-262.0,-37.0,-31.0,17.0,-10.0,1
-1.0,-259.0,-33.0,-32.0,17.0,-9.0,1
-1.0,-259.0,-36.0,-32.0,18.0,-9.0,1
-3.0,-262.0,-29.0,-31.0,17.0,-8.0,1
-1.0,-262.0,-40.0,-33.0,15.0,-9.0,1
-1.0,-266.0,-35.0,-32.0,14.0,-8.0,1
6.0,-262.0,-29.0,-33.0,15.0,-6.0,1
-2.0,-261.0,-35.0,-32.0,16.0,-7.0,1
0.0,-261.0,-37.0,-33.0,16.0,-6.0,1
-1.0,-262.0,-35.0,-34.0,15.0,-9.0,1
-3.0,-263.0,-39.0,-33.0,16.0,-7.0,1
-1.0,-265.0,-34.0,-33.0,18.0,-9.0,1
0.0,-261.0,-33.0,-33.0,15.0,-9.0,1
-1.0,-260.0,-35.0,-32.0,14.0,-10.0,1
0.0,-263.0,-37.0,-32.0,16.0,-11.0,1
-1.0,-264.0,-33.0,-32.0,15.0,-11.0,1
-4.0,-259.0,-32.0,-32.0,14.0,-11.0,1
2.0,-264.0,-33.0,-33.0,15.0,-11.0,1
-2.0,-261.0,-30.0,-32.0,16.0,-12.0,1
-3.0,-259.0,-34.0,-33.0,15.0,-11.0,1
1.0,-261.0,-33.0,-34.0,14.0,-10.0,1
0.0,-261.0,-38.0,-35.0,14.0,-11.0,1
2.0,-262.0,-32.0,-37.0,15.0,-10.0,1
-1.0,-259.0,-36.0,-38.0,16.0,-11.0,1
-1.0,-259.0,-35.0,-39.0,15.0,-12.0,1
-3.0,-260.0,-33.0,-41.0,15.0,-11.0,1
-1.0,-262.0,-35.0,-41.0,16.0,-10.0,1
4.0,-260.0,-36.0,-41.0,17.0,-9.0,1
-1.0,-262.0,-35.0,-41.0,17.0,-11.0,1
-1.0,-260.0,-37.0,-41.0,18.0,-7.0,1
-3.0,-262.0,-37.0,-41.0,18.0,-7.0,1
-1.0,-261.0,-34.0,-39.0,19.0,-6.0,1
0.0,-264.0,-36.0,-39.0,19.0,-4.0,1
-3.0,-260.0,-37.0,-40.0,19.0,-3.0,1
-3.0,-265.0,-35.0,-39.0,20.0,-2.0,1
-4.0,-261.0,-38.0,-39.0,20.0,-2.0,1
-2.0,-260.0,-36.0,-36.0,21.0,-1.0,1
-3.0,-259.0,-33.0,-38.0,22.0,0.0,1
0.0,-264.0,-31.0,-34.0,22.0,-2.0,1
1.0,-262.0,-34.0,-31.0,21.0,-1.0,1
0.0,-262.0,-35.0,-30.0,20.0,-3.0,1
2.0,-261.0,-36.0,-27.0,19.0,-1.0,1
2.0,-260.0,-33.0,-24.0,18.0,-4.0,1
3.0,-260.0,-34.0,-22.0,17.0,-5.0,1
1.0,-260.0,-35.0,-23.0,17.0,-6.0,1
5.0,-260.0,-32.0,-23.0,17.0,-8.0,1
4.0,-260.0,-33.0,-24.0,17.0,-7.0,1
3.0,-263.0,-34.0,-23.0,18.0,-8.0,1
11.0,-261.0,-30.0,-23.0,19.0,-7.0,1
0.0,-260.0,-36.0,-27.0,23.0,-7.0,1
1.0,-260.0,-37.0,-30.0,23.0,-8.0,1
1.0,-260.0,-36.0,-32.0,25.0,-7.0,1
2.0,-261.0,-32.0,-35.0,28.0,-6.0,1
-1.0,-259.0,-35.0,-37.0,30.0,-5.0,1
1.0,-260.0,-35.0,-37.0,32.0,-6.0,1
2.0,-261.0,-33.0,-37.0,32.0,-6.0,1
-2.0,-261.0,-38.0,-39.0,35.0,-5.0,1
5.0,-262.0,-30.0,-36.0,33.0,-5.0,1
-1.0,-262.0,-34.0,-33.0,32.0,-3.0,1
-7.0,-263.0,-33.0,-31.0,31.0,-4.0,1
-1.0,-260.0,-36.0,-30.0,28.0,-5.0,1
-1.0,-261.0,-35.0,-29.0,26.0,-4.0,1
3.0,-262.0,-33.0,-27.0,22.0,-4.0,1
1.0,-259.0,-35.0,-25.0,20.0,-4.0,1
-1.0,-260.0,-37.0,-26.0,19.0,-5.0,1
0.0,-259.0,-36.0,-28.0,16.0,-4.0,1
1.0,-260.0,-40.0,-29.0,14.0,-4.0,1
0.0,-258.0,-33.0,-31.0,13.0,-3.0,1
-2.0,-261.0,-38.0,-33.0,12.0,-3.0,1
-4.0,-259.0,-33.0,-36.0,10.0,-3.0,1
-3.0,-261.0,-35.0,-38.0,9.0,-3.0,1
0.0,-260.0,-32.0,-40.0,8.0,-2.0,1
-2.0,-260.0,-27.0,-39.0,8.0,-2.0,1
-3.0,-261.0,-33.0,-40.0,7.0,-3.0,1
-2.0,-261.0,-33.0,-40.0,7.0,-1.0,1
1.0,-264.0,-34.0,-40.0,6.0,0.0,1
-2.0,-263.0,-33.0,-38.0,6.0,0.0,1
0.0,-259.0,-29.0,-39.0,5.0,-2.0,1
-2.0,-263.0,-34.0,-39.0,6.0,0.0,1
-6.0,-260.0,-33.0,-40.0,7.0,0.0,1
-3.0,-265.0,-29.0,-42.0,6.0,-2.0,1
-3.0,-262.0,-34.0,-42.0,5.0,-2.0,1
0.0,-263.0,-33.0,-44.0,5.0,0.0,1
0.0,-261.0,-32.0,-45.0,5.0,-1.0,1
-2.0,-259.0,-33.0,-47.0,5.0,-1.0,1
-3.0,-261.0,-30.0,-46.0,6.0,0.0,1
-2.0,-263.0,-32.0,-44.0,6.0,1.0,1
-2.0,-264.0,-31.0,-42.0,6.0,1.0,1
-3.0,-264.0,-38.0,-41.0,7.0,2.0,1
2.0,-263.0,-29.0,-39.0,7.0,1.0,1
-3.0,-262.0,-33.0,-38.0,6.0,2.0,1
0.0,-257.0,-39.0,-39.0,9.0,2.0,1
0.0,-260.0,-33.0,-40.0,8.0,2.0,1
1.0,-258.0,-35.0,-43.0,9.0,4.0,1
0.0,-260.0,-32.0,-45.0,12.0,3.0,1
1.0,-260.0,-34.0,-47.0,12.0,2.0,1
1.0,-261.0,-33.0,-50.0,12.0,2.0,1
-1.0,-261.0,-35.0,-51.0,14.0,1.0,1
1.0,-264.0,-37.0,-54.0,16.0,1.0,1
