ax,ay,az,gx,gy,gz,label
0.0,-242.0,-66.0,71.0,-4.0,-13.0,1
-3.0,-242.0,-67.0,69.0,-4.0,-13.0,1
-4.0,-242.0,-66.0,69.0,-3.0,-14.0,1
-6.0,-240.0,-66.0,70.0,-3.0,-16.0,1
0.0,-249.0,-68.0,71.0,-2.0,-19.0,1
-4.0,-246.0,-73.0,72.0,-3.0,-19.0,1
-2.0,-239.0,-65.0,74.0,-1.0,-20.0,1
-4.0,-240.0,-68.0,73.0,-2.0,-20.0,1
-5.0,-238.0,-66.0,75.0,-1.0,-20.0,1
-4.0,-240.0,-64.0,74.0,-1.0,-18.0,1
-8.0,-235.0,-64.0,73.0,1.0,-17.0,1
-4.0,-241.0,-64.0,71.0,1.0,-17.0,1
-4.0,-239.0,-64.0,71.0,3.0,-17.0,1
-2.0,-239.0,-63.0,71.0,4.0,-15.0,1
-5.0,-239.0,-66.0,70.0,5.0,-16.0,1
-2.0,-243.0,-62.0,69.0,8.0,-15.0,1
-2.0,-243.0,-71.0,68.0,7.0,-14.0,1
-4.0,-239.0,-63.0,67.0,9.0,-11.0,1
-4.0,-238.0,-64.0,65.0,10.0,-12.0,1
0.0,-238.0,-63.0,62.0,12.0,-10.0,1
-2.0,-239.0,-63.0,58.0,12.0,-11.0,1
-3.0,-242.0,-63.0,56.0,15.0,-12.0,1
1.0,-241.0,-65.0,55.0,17.0,-12.0,1
-6.0,-239.0,-65.0,53.0,19.0,-11.0,1
-4.0,-238.0,-69.0,52.0,20.0,-12.0,1
-1.0,-242.0,-63.0,52.0,23.0,-11.0,1
-5.0,-240.0,-67.0,52.0,25.0,-12.0,1
-1.0,-236.0,-64.0,52.0,28.0,-12.0,1
-1.0,-239.0,-64.0,51.0,31.0,-14.0,1
0.0,-241.0,-65.0,51.0,31.0,-12.0,1
-5.0,-239.0,-65.0,51.0,32.0,-12.0,1
-3.0,-239.0,-65.0,51.0,34.0,-12.0,1
-2.0,-241.0,-64.0,50.0,33.0,-13.0,1
-4.0,-242.0,-62.0,52.0,34.0,-13.0,1
-4.0,-240.0,-62.0,52.0,34.0,-12.0,1
-4.0,-240.0,-63.0,54.0,33.0,-13.0,1
-7.0,-241.0,-64.0,55.0,34.0,-10.0,1
-6.0,-233.0,-69.0,55.0,33.0,-12.0,1
-4.0,-239.0,-61.0,57.0,34.0,-9.0,1
0.0,-240.0,-65.0,56.0,34.0,-8.0,1
-2.0,-240.0,-63.0,57.0,36.0,-9.0,1
-4.0,-240.0,-64.0,56.0,36.0,-8.0,1
-4.0,-239.0,-65.0,55.0,36.0,-8.0,1
-4.0,-240.0,-64.0,53.0,37.0,-7.0,1
-3.0,-238.0,-63.0,53.0,37.0,-9.0,1
