ax,ay,az,gx,gy,gz,label
-14.0,-253.0,37.0,-19.0,79.0,1.0,1
-14.0,-251.0,35.0,-18.0,78.0,-1.0,1
-14.0,-251.0,39.0,-18.0,76.0,-3.0,1
-13.0,-254.0,39.0,-12.0,75.0,-3.0,1
-12.0,-252.0,38.0,-7.0,73.0,-4.0,1
-11.0,-242.0,37.0,-5.0,69.0,-5.0,1
-20.0,-253.0,18.0,-6.0,70.0,-4.0,1
-14.0,-252.0,29.0,-9.0,67.0,-3.0,1
-22.0,-252.0,38.0,-9.0,68.0,-2.0,1
-11.0,-253.0,40.0,-9.0,68.0,-3.0,1
-19.0,-260.0,39.0,-13.0,68.0,-3.0,1
-16.0,-259.0,50.0,-15.0,67.0,-3.0,1
-20.0,-263.0,36.0,-14.0,69.0,-2.0,1
-13.0,-256.0,27.0,-14.0,69.0,-2.0,1
-15.0,-259.0,36.0,-12.0,68.0,-1.0,1
-14.0,-249.0,44.0,-10.0,69.0,-1.0,1
-14.0,-254.0,34.0,-7.0,70.0,-1.0,1
-15.0,-255.0,36.0,-5.0,69.0,-1.0,1
-14.0,-253.0,37.0,-2.0,69.0,-2.0,1
-15.0,-253.0,38.0,-1.0,71.0,-1.0,1
-14.0,-251.0,35.0,-2.0,72.0,0.0,1
-13.0,-256.0,34.0,-6.0,72.0,0.0,1
-15.0,-251.0,33.0,-11.0,72.0,-1.0,1
-15.0,-250.0,32.0,-16.0,69.0,0.0,1
-13.0,-252.0,37.0,-20.0,69.0,0.0,1
-11.0,-258.0,34.0,-20.0,67.0,0.0,1
-14.0,-254.0,33.0,-20.0,65.0,0.0,1
-16.0,-252.0,35.0,-20.0,64.0,-1.0,1
-14.0,-254.0,35.0,-20.0,61.0,-2.0,1
-12.0,-255.0,33.0,-20.0,60.0,-2.0,1
-14.0,-254.0,33.0,-20.0,61.0,-3.0,1
-9.0,-254.0,32.0,-17.0,61.0,-1.0,1
-16.0,-254.0,35.0,-15.0,64.0,1.0,1
-14.0,-249.0,39.0,-12.0,65.0,2.0,1
-14.0,-254.0,37.0,-10.0,67.0,2.0,1
-16.0,-250.0,35.0,-8.0,68.0,1.0,1
-14.0,-252.0,36.0,-6.0,67.0,1.0,1
-16.0,-253.0,36.0,-6.0,69.0,0.0,1
-14.0,-250.0,40.0,-4.0,70.0,1.0,1
-13.0,-255.0,37.0,-3.0,70.0,0.0,1
-13.0,-253.0,35.0,1.0,70.0,0.0,1
-14.0,-252.0,38.0,3.0,67.0,-1.0,1
-13.0,-253.0,30.0,2.0,66.0,-2.0,1
-12.0,-250.0,30.0,-4.0,65.0,-3.0,1
-13.0,-253.0,37.0,-9.0,65.0,-1.0,1
-13.0,-253.0,37.0,-11.0,67.0,-1.0,1
-13.0,-251.0,35.0,-11.0,67.0,-2.0,1
-14.0,-253.0,36.0,-9.0,66.0,-2.0,1
-14.0,-251.0,37.0,-6.0,66.0,0.0,1
-15.0,-251.0,41.0,-5.0,64.0,-1.0,1
-15.0,-252.0,33.0,-7.0,64.0,0.0,1
-14.0,-253.0,37.0,-8.0,67.0,0.0,1
-14.0,-253.0,39.0,-8.0,67.0,2.0,1
-13.0,-249.0,38.0,-5.0,66.0,1.0,1
-13.0,-251.0,36.0,-4.0,66.0,1.0,1
-12.0,-253.0,33.0,-2.0,66.0,0.0,1
-15.0,-251.0,36.0,0.0,64.0,0.0,1
-13.0,-254.0,35.0,4.0,66.0,1.0,1
-13.0,-250.0,34.0,5.0,66.0,0.0,1
-14.0,-255.0,34.0,6.0,66.0,0.0,1
-18.0,-253.0,34.0,6.0,66.0,2.0,1
-15.0,-253.0,36.0,5.0,68.0,1.0,1
-14.0,-253.0,37.0,7.0,68.0,1.0,1
-11.0,-254.0,38.0,7.0,70.0,1.0,1
-12.0,-253.0,37.0,7.0,70.0,1.0,1
-15.0,-253.0,32.0,4.0,69.0,0.0,1
-14.0,-252.0,35.0,0.0,71.0,1.0,1
-16.0,-251.0,36.0,-5.0,73.0,-1.0,1
-15.0,-251.0,36.0,-7.0,74.0,0.0,1
-15.0,-254.0,35.0,-7.0,74.0,-1.0,1
-10.0,-252.0,32.0,-11.0,74.0,-3.0,1
-13.0,-251.0,32.0,-14.0,72.0,-2.0,1
-15.0,-250.0,38.0,-14.0,71.0,-3.0,1
-14.0,-252.0,36.0,-14.0,72.0,-1.0,1
-15.0,-252.0,35.0,-13.0,72.0,-2.0,1
-14.0,-252.0,38.0,-11.0,70.0,-2.0,1
-12.0,-254.0,35.0,-6.0,69.0,0.0,1
-15.0,-253.0,36.0,-4.0,68.0,-1.0,1
-12.0,-256.0,38.0,-1.0,68.0,-1.0,1
-14.0,-251.0,38.0,3.0,67.0,1.0,1
-12.0,-253.0,36.0,6.0,66.0,1.0,1
-15.0,-253.0,39.0,10.0,67.0,1.0,1
-16.0,-251.0,36.0,10.0,68.0,1.0,1
-16.0,-252.0,36.0,9.0,70.0,0.0,1
-15.0,-251.0,38.0,8.0,70.0,0.0,1
-17.0,-254.0,34.0,6.0,70.0,1.0,1
-18.0,-255.0,38.0,5.0,71.0,2.0,1
-12.0,-253.0,36.0,4.0,72.0,0.0,1
-14.0,-251.0,34.0,0.0,72.0,0.0,1
-13.0,-249.0,32.0,-6.0,71.0,-1.0,1
-16.0,-250.0,34.0,-9.0,70.0,-1.0,1
-15.0,-250.0,38.0,-13.0,69.0,-1.0,1
-10.0,-253.0,36.0,-14.0,69.0,-2.0,1
-11.0,-252.0,39.0,-13.0,68.0,-2.0,1
-15.0,-251.0,37.0,-12.0,67.0,-1.0,1
-14.0,-254.0,39.0,-9.0,67.0,-1.0,1
-17.0,-252.0,36.0,-7.0,65.0,0.0,1
-11.0,-254.0,34.0,-4.0,62.0,0.0,1
-16.0,-254.0,37.0,0.0,62.0,2.0,1
-14.0,-252.0,36.0,3.0,62.0,1.0,1
-16.0,-253.0,39.0,4.0,62.0,3.0,1
-13.0,-256.0,35.0,2.0,62.0,0.0,1
-16.0,-252.0,37.0,-1.0,62.0,-1.0,1
-14.0,-253.0,39.0,-3.0,63.0,-4.0,1
-14.0,-250.0,37.0,-5.0,65.0,-3.0,1
-14.0,-254.0,37.0,-7.0,66.0,-1.0,1
-15.0,-249.0,36.0,-10.0,67.0,-2.0,1
-12.0,-249.0,37.0,-14.0,68.0,-3.0,1
-13.0,-251.0,37.0,-16.0,68.0,-3.0,1
-13.0,-253.0,37.0,-19.0,69.0,-2.0,1
-14.0,-249.0,39.0,-18.0,69.0,-3.0,1
-16.0,-249.0,38.0,-14.0,68.0,-3.0,1
-12.0,-252.0,40.0,-13.0,68.0,-3.0,1
-17.0,-255.0,39.0,-12.0,66.0,-2.0,1
-14.0,-252.0,35.0,-11.0,64.0,-4.0,1
