ax,ay,az,gx,gy,gz,label
-5.0,-248.0,-73.0,-16.0,60.0,-4.0,1
-4.0,-249.0,-71.0,-15.0,61.0,-5.0,1
-4.0,-247.0,-72.0,-15.0,60.0,-4.0,1
-4.0,-247.0,-74.0,-15.0,60.0,-4.0,1
-4.0,-247.0,-75.0,-13.0,60.0,-4.0,1
-6.0,-250.0,-75.0,-15.0,61.0,-3.0,1
-4.0,-250.0,-73.0,-14.0,61.0,-3.0,1
-3.0,-249.0,-73.0,-12.0,59.0,-3.0,1
-4.0,-247.0,-71.0,-12.0,58.0,-3.0,1
-4.0,-248.0,-71.0,-12.0,59.0,-4.0,1
-5.0,-248.0,-72.0,-12.0,59.0,-3.0,1
-4.0,-250.0,-76.0,-11.0,59.0,-5.0,1
-4.0,-247.0,-76.0,-12.0,60.0,-4.0,1
-6.0,-247.0,-74.0,-13.0,60.0,-5.0,1
-1.0,-247.0,-78.0,-13.0,60.0,-5.0,1
-2.0,-248.0,-75.0,-14.0,60.0,-6.0,1
-6.0,-244.0,-77.0,-15.0,63.0,-7.0,1
-2.0,-244.0,-73.0,-16.0,61.0,-4.0,1
-4.0,-246.0,-75.0,-16.0,60.0,-3.0,1
-2.0,-247.0,-78.0,-17.0,61.0,-3.0,1
-5.0,-246.0,-72.0,-19.0,62.0,-5.0,1
-5.0,-245.0,-72.0,-17.0,62.0,-4.0,1
-5.0,-248.0,-77.0,-18.0,62.0,-4.0,1
-2.0,-251.0,-74.0,-19.0,62.0,-2.0,1
-5.0,-247.0,-73.0,-18.0,61.0,-3.0,1
-3.0,-248.0,-76.0,-17.0,62.0,0.0,1
-5.0,-248.0,-75.0,-17.0,63.0,-2.0,1
0.0,-248.0,-79.0,-17.0,64.0,0.0,1
-5.0,-247.0,-74.0,-16.0,63.0,-1.0,1
-2.0,-251.0,-79.0,-14.0,62.0,-1.0,1
-2.0,-249.0,-74.0,-14.0,62.0,-3.0,1
-5.0,-248.0,-71.0,-13.0,64.0,-2.0,1
-1.0,-248.0,-73.0,-14.0,63.0,-2.0,1
-4.0,-245.0,-73.0,-13.0,63.0,0.0,1
-4.0,-245.0,-73.0,-15.0,63.0,-1.0,1
-3.0,-247.0,-75.0,-14.0,63.0,-1.0,1
-6.0,-245.0,-74.0,-14.0,64.0,-3.0,1
