ax,ay,az,gx,gy,gz,label
43.0,-241.0,62.0,-21.0,2.0,-14.0,1
39.0,-241.0,61.0,-19.0,1.0,-16.0,1
41.0,-240.0,58.0,-17.0,0.0,-15.0,1
42.0,-240.0,57.0,-16.0,-2.0,-16.0,1
44.0,-240.0,58.0,-16.0,-2.0,-15.0,1
43.0,-241.0,58.0,-18.0,0.0,-14.0,1
41.0,-239.0,58.0,-17.0,0.0,-15.0,1
41.0,-241.0,56.0,-18.0,1.0,-15.0,1
41.0,-242.0,58.0,-18.0,1.0,-14.0,1
40.0,-240.0,54.0,-19.0,0.0,-13.0,1
46.0,-238.0,60.0,-19.0,0.0,-14.0,1
41.0,-239.0,56.0,-20.0,0.0,-15.0,1
42.0,-242.0,57.0,-20.0,2.0,-15.0,1
41.0,-239.0,57.0,-21.0,5.0,-15.0,1
43.0,-245.0,56.0,-21.0,5.0,-15.0,1
42.0,-242.0,54.0,-22.0,8.0,-14.0,1
46.0,-240.0,54.0,-24.0,9.0,-14.0,1
39.0,-242.0,53.0,-26.0,11.0,-12.0,1
39.0,-241.0,53.0,-26.0,12.0,-12.0,1
43.0,-243.0,51.0,-25.0,13.0,-11.0,1
42.0,-240.0,56.0,-27.0,15.0,-11.0,1
44.0,-241.0,54.0,-28.0,18.0,-11.0,1
40.0,-243.0,59.0,-27.0,21.0,-11.0,1
42.0,-243.0,60.0,-26.0,21.0,-11.0,1
44.0,-239.0,58.0,-23.0,23.0,-10.0,1
41.0,-245.0,58.0,-22.0,22.0,-9.0,1
45.0,-241.0,63.0,-22.0,22.0,-10.0,1
41.0,-238.0,55.0,-21.0,22.0,-10.0,1
43.0,-241.0,57.0,-22.0,21.0,-11.0,1
43.0,-236.0,54.0,-22.0,21.0,-9.0,1
43.0,-238.0,60.0,-21.0,21.0,-9.0,1
42.0,-239.0,60.0,-23.0,21.0,-9.0,1
44.0,-238.0,55.0,-25.0,22.0,-8.0,1
44.0,-241.0,59.0,-28.0,22.0,-7.0,1
41.0,-239.0,57.0,-30.0,21.0,-6.0,1
42.0,-240.0,62.0,-31.0,20.0,-6.0,1
44.0,-239.0,60.0,-35.0,20.0,-5.0,1
38.0,-244.0,60.0,-37.0,19.0,-4.0,1
43.0,-235.0,57.0,-39.0,19.0,-4.0,1
40.0,-241.0,56.0,-38.0,18.0,-3.0,1
44.0,-243.0,59.0,-39.0,18.0,-4.0,1
44.0,-240.0,61.0,-40.0,17.0,-3.0,1
43.0,-239.0,61.0,-39.0,17.0,-3.0,1
42.0,-242.0,58.0,-41.0,18.0,-4.0,1
43.0,-241.0,58.0,-40.0,19.0,-2.0,1
40.0,-241.0,60.0,-38.0,20.0,-2.0,1
39.0,-240.0,58.0,-37.0,20.0,-2.0,1
37.0,-239.0,61.0,-35.0,18.0,-1.0,1
38.0,-240.0,58.0,-33.0,17.0,-1.0,1
42.0,-240.0,60.0,-33.0,17.0,-3.0,1
43.0,-241.0,62.0,-31.0,16.0,-4.0,1
41.0,-242.0,56.0,-27.0,16.0,-3.0,1
42.0,-244.0,60.0,-24.0,18.0,-4.0,1
41.0,-241.0,52.0,-24.0,15.0,-4.0,1
44.0,-240.0,57.0,-22.0,16.0,-3.0,1
40.0,-241.0,56.0,-19.0,16.0,-2.0,1
43.0,-242.0,55.0,-18.0,17.0,-2.0,1
42.0,-243.0,54.0,-18.0,19.0,-1.0,1
41.0,-239.0,54.0,-18.0,20.0,0.0,1
39.0,-240.0,54.0,-17.0,22.0,0.0,1
40.0,-240.0,59.0,-18.0,22.0,0.0,1
42.0,-242.0,55.0,-18.0,24.0,0.0,1
41.0,-238.0,57.0,-21.0,23.0,0.0,1
44.0,-239.0,57.0,-24.0,23.0,-1.0,1
43.0,-240.0,57.0,-29.0,23.0,-2.0,1
41.0,-240.0,58.0,-31.0,21.0,-3.0,1
41.0,-239.0,59.0,-33.0,19.0,-5.0,1
43.0,-241.0,57.0,-34.0,16.0,-8.0,1
