ax,ay,az,gx,gy,gz,label
4.0,-254.0,-86.0,-75.0,11.0,5.0,0
-2.0,-255.0,-88.0,-78.0,10.0,8.0,0
1.0,-253.0,-85.0,-81.0,10.0,9.0,0
1.0,-256.0,-86.0,-80.0,9.0,10.0,0
2.0,-254.0,-87.0,-79.0,9.0,12.0,0
-1.0,-249.0,-92.0,-78.0,7.0,11.0,0
-3.0,-252.0,-85.0,-77.0,7.0,14.0,0
-3.0,-255.0,-86.0,-75.0,6.0,15.0,0
2.0,-255.0,-90.0,-76.0,4.0,16.0,0
3.0,-255.0,-84.0,-74.0,4.0,19.0,0
-1.0,-255.0,-86.0,-77.0,3.0,19.0,0
0.0,-251.0,-89.0,-76.0,2.0,22.0,0
-3.0,-253.0,-90.0,-74.0,2.0,23.0,0
2.0,-255.0,-88.0,-75.0,4.0,26.0,0
-3.0,-254.0,-86.0,-72.0,7.0,31.0,0
-2.0,-254.0,-87.0,-69.0,9.0,34.0,0
-1.0,-251.0,-93.0,-67.0,12.0,38.0,0
1.0,-251.0,-88.0,-68.0,14.0,42.0,0
-2.0,-255.0,-93.0,-72.0,16.0,44.0,0
2.0,-254.0,-88.0,-75.0,14.0,46.0,0
1.0,-254.0,-87.0,-79.0,10.0,46.0,0
1.0,-256.0,-87.0,-81.0,6.0,46.0,0
0.0,-262.0,-89.0,-73.0,3.0,44.0,0
5.0,-268.0,-86.0,-57.0,1.0,39.0,0
0.0,-270.0,-83.0,-14.0,5.0,20.0,0
-11.0,-260.0,-82.0,32.0,5.0,-1.0,0
-2.0,-257.0,-91.0,59.0,1.0,-27.0,0
-6.0,-251.0,-88.0,57.0,-3.0,-26.0,0
-4.0,-252.0,-89.0,46.0,-5.0,-25.0,0
-4.0,-250.0,-91.0,27.0,-5.0,-24.0,0
-3.0,-249.0,-93.0,3.0,0.0,-27.0,0
0.0,-250.0,-92.0,-19.0,6.0,-26.0,0
-7.0,-246.0,-87.0,-34.0,12.0,-25.0,0
-1.0,-247.0,-89.0,-43.0,15.0,-21.0,0
-5.0,-250.0,-88.0,-53.0,16.0,-16.0,0
-3.0,-248.0,-89.0,-59.0,13.0,-10.0,0
1.0,-251.0,-90.0,-65.0,11.0,-6.0,0
-3.0,-248.0,-90.0,-71.0,10.0,-2.0,0
-1.0,-252.0,-86.0,-71.0,10.0,-1.0,0
-3.0,-253.0,-86.0,-74.0,6.0,0.0,0
-3.0,-253.0,-87.0,-73.0,4.0,3.0,0
-1.0,-253.0,-89.0,-75.0,-2.0,5.0,0
-3.0,-254.0,-87.0,-75.0,-5.0,6.0,0
-1.0,-255.0,-87.0,-73.0,-7.0,5.0,0
-2.0,-254.0,-88.0,-73.0,-8.0,3.0,0
-1.0,-255.0,-85.0,-72.0,-8.0,1.0,0
-2.0,-256.0,-87.0,-72.0,-11.0,-3.0,0
1.0,-255.0,-87.0,-71.0,-9.0,-6.0,0
-6.0,-256.0,-92.0,-67.0,-5.0,-9.0,0
-1.0,-253.0,-87.0,-64.0,-2.0,-11.0,0
-3.0,-255.0,-91.0,-64.0,-1.0,-11.0,0
-1.0,-252.0,-89.0,-62.0,1.0,-12.0,0
3.0,-253.0,-91.0,-60.0,1.0,-11.0,0
0.0,-254.0,-90.0,-60.0,2.0,-10.0,0
0.0,-254.0,-91.0,-62.0,2.0,-9.0,0
1.0,-254.0,-89.0,-59.0,3.0,-6.0,0
2.0,-253.0,-89.0,-60.0,3.0,-5.0,0
-2.0,-253.0,-91.0,-60.0,3.0,-3.0,0
1.0,-255.0,-84.0,-61.0,3.0,-1.0,0
-2.0,-252.0,-88.0,-61.0,4.0,-1.0,0
-2.0,-252.0,-86.0,-62.0,5.0,0.0,0
-1.0,-254.0,-91.0,-63.0,5.0,3.0,0
0.0,-256.0,-86.0,-63.0,6.0,3.0,0
3.0,-256.0,-92.0,-62.0,6.0,3.0,0
2.0,-258.0,-89.0,-64.0,8.0,2.0,0
-1.0,-256.0,-89.0,-61.0,10.0,2.0,0
0.0,-255.0,-90.0,-57.0,11.0,1.0,0
0.0,-254.0,-91.0,-53.0,14.0,0.0,0
1.0,-255.0,-91.0,-51.0,17.0,-1.0,0
2.0,-255.0,-98.0,-48.0,19.0,-1.0,0
1.0,-250.0,-96.0,-47.0,21.0,-1.0,0
3.0,-253.0,-89.0,-47.0,24.0,0.0,0
2.0,-250.0,-90.0,-49.0,26.0,0.0,0
4.0,-251.0,-88.0,-52.0,26.0,0.0,0
-2.0,-249.0,-89.0,-55.0,27.0,0.0,0
0.0,-250.0,-88.0,-61.0,30.0,1.0,0
0.0,-248.0,-90.0,-63.0,32.0,1.0,0
0.0,-251.0,-89.0,-67.0,35.0,1.0,0
2.0,-251.0,-85.0,-70.0,36.0,1.0,0
2.0,-251.0,-87.0,-73.0,38.0,1.0,0
0.0,-250.0,-92.0,-75.0,41.0,3.0,0
2.0,-251.0,-87.0,-76.0,44.0,3.0,0
2.0,-254.0,-88.0,-77.0,46.0,5.0,0
2.0,-253.0,-89.0,-76.0,46.0,6.0,0
2.0,-253.0,-90.0,-77.0,46.0,7.0,0
0.0,-255.0,-88.0,-74.0,48.0,5.0,0
0.0,-254.0,-88.0,-75.0,47.0,4.0,0
0.0,-252.0,-90.0,-76.0,46.0,4.0,0
0.0,-254.0,-88.0,-80.0,45.0,6.0,0
-2.0,-253.0,-87.0,-83.0,43.0,6.0,0
-3.0,-253.0,-89.0,-87.0,40.0,7.0,0
1.0,-252.0,-87.0,-91.0,37.0,4.0,0
-3.0,-256.0,-87.0,-91.0,34.0,4.0,0
-1.0,-251.0,-89.0,-90.0,32.0,3.0,0
0.0,-254.0,-87.0,-87.0,28.0,1.0,0
-2.0,-253.0,-90.0,-85.0,24.0,2.0,0
0.0,-252.0,-86.0,-84.0,18.0,2.0,0
0.0,-255.0,-91.0,-83.0,13.0,2.0,0
-2.0,-252.0,-86.0,-81.0,8.0,2.0,0
-1.0,-253.0,-87.0,-81.0,3.0,2.0,0
-1.0,-253.0,-84.0,-83.0,-3.0,-1.0,0
3.0,-253.0,-86.0,-86.0,-4.0,-6.0,0
3.0,-251.0,-81.0,-88.0,-5.0,-9.0,0
3.0,-246.0,-86.0,-91.0,-6.0,-12.0,0
6.0,-249.0,-86.0,-96.0,-5.0,-12.0,0
4.0,-244.0,-87.0,-100.0,-4.0,-10.0,0
5.0,-243.0,-85.0,-107.0,-1.0,-10.0,0
2.0,-243.0,-86.0,-112.0,-1.0,-8.0,0
6.0,-241.0,-84.0,-122.0,-1.0,-5.0,0
6.0,-241.0,-87.0,-127.0,-1.0,-2.0,0
7.0,-238.0,-85.0,-132.0,1.0,5.0,0
6.0,-235.0,-89.0,-139.0,1.0,10.0,0
7.0,-239.0,-85.0,-143.0,-1.0,17.0,0
9.0,-237.0,-86.0,-150.0,-3.0,24.0,0
7.0,-234.0,-89.0,-155.0,-10.0,32.0,0
7.0,-237.0,-87.0,-167.0,-18.0,41.0,0
3.0,-235.0,-89.0,-186.0,-28.0,46.0,0
0.0,-236.0,-96.0,-210.0,-40.0,50.0,0
-1.0,-237.0,-95.0,-238.0,-53.0,55.0,0
0.0,-241.0,-92.0,-262.0,-64.0,58.0,0
-2.0,-246.0,-97.0,-282.0,-75.0,63.0,0
2.0,-253.0,-103.0,-289.0,-79.0,67.0,0
-2.0,-254.0,-103.0,-292.0,-82.0,69.0,0
-5.0,-258.0,-103.0,-291.0,-86.0,69.0,0
-10.0,-260.0,-97.0,-280.0,-87.0,64.0,0
-10.0,-264.0,-98.0,-260.0,-88.0,60.0,0
-15.0,-267.0,-99.0,-233.0,-91.0,54.0,0
-16.0,-268.0,-98.0,-201.0,-96.0,46.0,0
-22.0,-267.0,-92.0,-162.0,-104.0,36.0,0
-26.0,-268.0,-93.0,-123.0,-114.0,27.0,0
-32.0,-264.0,-90.0,-83.0,-126.0,20.0,0
-33.0,-261.0,-86.0,-43.0,-144.0,10.0,0
-37.0,-259.0,-81.0,-5.0,-170.0,-3.0,0
-43.0,-253.0,-77.0,35.0,-199.0,-16.0,0
-47.0,-250.0,-79.0,70.0,-233.0,-33.0,0
-48.0,-239.0,-77.0,101.0,-267.0,-49.0,0
-52.0,-233.0,-69.0,123.0,-304.0,-65.0,0
-53.0,-227.0,-76.0,135.0,-335.0,-76.0,0
-58.0,-224.0,-81.0,134.0,-359.0,-83.0,0
-55.0,-225.0,-79.0,121.0,-376.0,-85.0,0
-55.0,-225.0,-82.0,99.0,-386.0,-82.0,0
-56.0,-228.0,-82.0,74.0,-387.0,-69.0,0
