ax,ay,az,gx,gy,gz,label
11.0,-232.0,-85.0,45.0,12.0,-12.0,1
10.0,-234.0,-83.0,46.0,12.0,-12.0,1
7.0,-235.0,-81.0,47.0,11.0,-14.0,1
3.0,-233.0,-81.0,47.0,13.0,-14.0,1
10.0,-233.0,-82.0,47.0,12.0,-15.0,1
7.0,-235.0,-72.0,49.0,12.0,-15.0,1
8.0,-234.0,-84.0,47.0,14.0,-16.0,1
7.0,-230.0,-84.0,46.0,14.0,-16.0,1
8.0,-235.0,-84.0,45.0,13.0,-14.0,1
7.0,-233.0,-85.0,44.0,13.0,-14.0,1
14.0,-236.0,-83.0,45.0,13.0,-14.0,1
10.0,-234.0,-78.0,47.0,12.0,-14.0,1
10.0,-235.0,-82.0,45.0,12.0,-13.0,1
8.0,-234.0,-81.0,46.0,13.0,-14.0,1
8.0,-235.0,-80.0,45.0,12.0,-13.0,1
5.0,-237.0,-78.0,44.0,13.0,-13.0,1
3.0,-233.0,-84.0,44.0,12.0,-14.0,1
10.0,-235.0,-82.0,46.0,12.0,-13.0,1
11.0,-238.0,-80.0,46.0,11.0,-11.0,1
10.0,-234.0,-83.0,45.0,12.0,-13.0,1
8.0,-233.0,-84.0,45.0,12.0,-11.0,1
9.0,-233.0,-84.0,46.0,11.0,-10.0,1
8.0,-231.0,-84.0,45.0,10.0,-9.0,1
9.0,-235.0,-83.0,45.0,11.0,-10.0,1
9.0,-236.0,-81.0,47.0,10.0,-9.0,1
8.0,-233.0,-81.0,48.0,11.0,-10.0,1
9.0,-235.0,-87.0,49.0,10.0,-12.0,1
8.0,-235.0,-83.0,48.0,10.0,-11.0,1
9.0,-237.0,-81.0,48.0,10.0,-11.0,1
8.0,-238.0,-85.0,49.0,12.0,-12.0,1
9.0,-234.0,-80.0,51.0,12.0,-13.0,1
10.0,-235.0,-78.0,48.0,14.0,-13.0,1
6.0,-233.0,-83.0,45.0,13.0,-14.0,1
12.0,-232.0,-84.0,46.0,15.0,-14.0,1
8.0,-234.0,-85.0,46.0,15.0,-13.0,1
12.0,-235.0,-81.0,46.0,16.0,-12.0,1
11.0,-233.0,-82.0,46.0,15.0,-12.0,1
9.0,-239.0,-82.0,44.0,15.0,-13.0,1
8.0,-234.0,-84.0,45.0,15.0,-12.0,1
9.0,-234.0,-83.0,45.0,14.0,-13.0,1
8.0,-233.0,-82.0,46.0,13.0,-12.0,1
9.0,-233.0,-80.0,44.0,12.0,-13.0,1
9.0,-233.0,-79.0,44.0,12.0,-13.0,1
8.0,-233.0,-84.0,42.0,11.0,-12.0,1
10.0,-233.0,-84.0,41.0,10.0,-13.0,1
10.0,-232.0,-80.0,38.0,11.0,-14.0,1
10.0,-233.0,-81.0,37.0,10.0,-15.0,1
9.0,-232.0,-82.0,35.0,10.0,-15.0,1
5.0,-236.0,-86.0,36.0,10.0,-13.0,1
10.0,-232.0,-82.0,37.0,11.0,-14.0,1
9.0,-232.0,-85.0,38.0,10.0,-14.0,1
11.0,-235.0,-89.0,39.0,10.0,-14.0,1
9.0,-233.0,-79.0,40.0,10.0,-16.0,1
6.0,-234.0,-81.0,38.0,10.0,-14.0,1
9.0,-235.0,-80.0,35.0,12.0,-15.0,1
9.0,-239.0,-81.0,32.0,13.0,-16.0,1
12.0,-236.0,-85.0,32.0,14.0,-16.0,1
10.0,-233.0,-86.0,31.0,15.0,-15.0,1
12.0,-238.0,-85.0,35.0,16.0,-15.0,1
9.0,-240.0,-86.0,39.0,15.0,-13.0,1
11.0,-233.0,-84.0,44.0,15.0,-12.0,1
6.0,-231.0,-85.0,47.0,12.0,-12.0,1
10.0,-233.0,-85.0,49.0,11.0,-10.0,1
8.0,-229.0,-83.0,48.0,9.0,-9.0,1
8.0,-233.0,-87.0,45.0,9.0,-9.0,1
9.0,-234.0,-84.0,41.0,7.0,-10.0,1
7.0,-232.0,-78.0,37.0,5.0,-8.0,1
10.0,-235.0,-79.0,38.0,6.0,-8.0,1
12.0,-233.0,-81.0,37.0,6.0,-10.0,1
8.0,-235.0,-82.0,38.0,7.0,-12.0,1
11.0,-232.0,-80.0,39.0,10.0,-11.0,1
7.0,-236.0,-82.0,41.0,11.0,-13.0,1
9.0,-234.0,-77.0,42.0,12.0,-13.0,1
10.0,-234.0,-80.0,44.0,13.0,-14.0,1
11.0,-235.0,-81.0,47.0,15.0,-15.0,1
11.0,-234.0,-79.0,48.0,15.0,-14.0,1
11.0,-234.0,-81.0,49.0,14.0,-15.0,1
10.0,-230.0,-86.0,52.0,12.0,-12.0,1
10.0,-234.0,-82.0,54.0,11.0,-12.0,1
10.0,-233.0,-86.0,55.0,10.0,-10.0,1
8.0,-235.0,-81.0,55.0,8.0,-13.0,1
7.0,-235.0,-85.0,56.0,8.0,-13.0,1
12.0,-236.0,-82.0,56.0,9.0,-12.0,1
9.0,-234.0,-83.0,56.0,9.0,-14.0,1
10.0,-233.0,-86.0,54.0,10.0,-14.0,1
10.0,-233.0,-79.0,54.0,10.0,-14.0,1
10.0,-235.0,-83.0,54.0,12.0,-14.0,1
9.0,-233.0,-82.0,52.0,12.0,-14.0,1
11.0,-231.0,-81.0,51.0,12.0,-14.0,1
10.0,-235.0,-84.0,50.0,12.0,-14.0,1
12.0,-236.0,-88.0,50.0,14.0,-14.0,1
10.0,-234.0,-84.0,48.0,14.0,-13.0,1
13.0,-233.0,-77.0,47.0,15.0,-14.0,1
9.0,-233.0,-81.0,47.0,11.0,-14.0,1
10.0,-235.0,-80.0,46.0,11.0,-14.0,1
10.0,-231.0,-83.0,45.0,10.0,-12.0,1
8.0,-234.0,-89.0,45.0,11.0,-12.0,1
8.0,-234.0,-83.0,46.0,12.0,-12.0,1
10.0,-236.0,-83.0,47.0,11.0,-13.0,1
9.0,-234.0,-85.0,48.0,13.0,-11.0,1
9.0,-235.0,-85.0,49.0,13.0,-9.0,1
9.0,-231.0,-84.0,50.0,13.0,-12.0,1
9.0,-231.0,-88.0,50.0,13.0,-10.0,1
8.0,-235.0,-84.0,50.0,14.0,-9.0,1
6.0,-233.0,-83.0,50.0,13.0,-9.0,1
8.0,-234.0,-85.0,50.0,13.0,-11.0,1
11.0,-238.0,-82.0,50.0,12.0,-10.0,1
9.0,-233.0,-84.0,50.0,13.0,-10.0,1
9.0,-235.0,-81.0,51.0,14.0,-9.0,1
8.0,-233.0,-81.0,50.0,12.0,-9.0,1
10.0,-234.0,-86.0,49.0,12.0,-10.0,1
6.0,-235.0,-82.0,49.0,12.0,-11.0,1
11.0,-236.0,-84.0,50.0,13.0,-11.0,1
14.0,-237.0,-83.0,50.0,13.0,-11.0,1
9.0,-234.0,-83.0,52.0,13.0,-11.0,1
12.0,-232.0,-84.0,51.0,12.0,-11.0,1
6.0,-232.0,-81.0,53.0,12.0,-12.0,1
11.0,-232.0,-84.0,51.0,12.0,-12.0,1
7.0,-233.0,-81.0,52.0,11.0,-13.0,1
8.0,-231.0,-81.0,52.0,10.0,-13.0,1
11.0,-233.0,-83.0,53.0,10.0,-12.0,1
11.0,-234.0,-82.0,53.0,11.0,-12.0,1
6.0,-233.0,-88.0,54.0,12.0,-14.0,1
14.0,-234.0,-80.0,55.0,12.0,-15.0,1
7.0,-234.0,-84.0,54.0,12.0,-15.0,1
10.0,-232.0,-81.0,54.0,12.0,-15.0,1
10.0,-234.0,-81.0,52.0,13.0,-16.0,1
11.0,-231.0,-80.0,50.0,14.0,-16.0,1
9.0,-234.0,-82.0,47.0,15.0,-17.0,1
9.0,-233.0,-86.0,47.0,15.0,-17.0,1
9.0,-235.0,-85.0,47.0,16.0,-18.0,1
9.0,-233.0,-83.0,47.0,15.0,-17.0,1
13.0,-237.0,-82.0,48.0,14.0,-17.0,1
7.0,-233.0,-80.0,49.0,15.0,-16.0,1
10.0,-236.0,-81.0,50.0,13.0,-16.0,1
2.0,-231.0,-80.0,51.0,12.0,-17.0,1
10.0,-234.0,-83.0,53.0,13.0,-16.0,1
9.0,-236.0,-81.0,55.0,12.0,-15.0,1
10.0,-231.0,-79.0,57.0,11.0,-16.0,1
5.0,-235.0,-82.0,61.0,11.0,-17.0,1
9.0,-235.0,-85.0,63.0,12.0,-15.0,1
9.0,-234.0,-82.0,63.0,11.0,-12.0,1
9.0,-234.0,-83.0,62.0,11.0,-12.0,1
9.0,-232.0,-82.0,62.0,10.0,-12.0,1
8.0,-233.0,-79.0,60.0,10.0,-12.0,1
13.0,-234.0,-84.0,59.0,9.0,-11.0,1
12.0,-239.0,-90.0,58.0,11.0,-12.0,1
11.0,-231.0,-85.0,57.0,10.0,-12.0,1
11.0,-231.0,-84.0,57.0,10.0,-12.0,1
7.0,-236.0,-81.0,57.0,11.0,-13.0,1
9.0,-233.0,-79.0,54.0,11.0,-14.0,1
10.0,-230.0,-83.0,55.0,12.0,-14.0,1
11.0,-236.0,-81.0,53.0,11.0,-14.0,1
9.0,-235.0,-86.0,52.0,12.0,-13.0,1
11.0,-236.0,-81.0,52.0,12.0,-14.0,1
8.0,-236.0,-81.0,50.0,11.0,-15.0,1
9.0,-231.0,-88.0,50.0,11.0,-15.0,1
7.0,-235.0,-89.0,49.0,12.0,-15.0,1
11.0,-232.0,-85.0,50.0,13.0,-13.0,1
8.0,-232.0,-84.0,49.0,13.0,-14.0,1
9.0,-233.0,-80.0,49.0,13.0,-14.0,1
8.0,-231.0,-81.0,51.0,14.0,-14.0,1
11.0,-236.0,-83.0,51.0,14.0,-12.0,1
9.0,-232.0,-79.0,52.0,13.0,-13.0,1
9.0,-235.0,-89.0,53.0,12.0,-14.0,1
9.0,-233.0,-79.0,55.0,12.0,-13.0,1
11.0,-236.0,-80.0,55.0,13.0,-13.0,1
6.0,-234.0,-84.0,54.0,13.0,-14.0,1
