ax,ay,az,gx,gy,gz,label
-11.0,-250.0,-60.0,-2.0,79.0,6.0,0
-12.0,-251.0,-57.0,-1.0,78.0,4.0,0
-9.0,-250.0,-57.0,-2.0,78.0,7.0,0
-10.0,-247.0,-65.0,-3.0,79.0,4.0,0
-10.0,-254.0,-59.0,-6.0,78.0,6.0,0
-6.0,-249.0,-59.0,-7.0,76.0,3.0,0
-9.0,-250.0,-60.0,-10.0,76.0,5.0,0
-11.0,-247.0,-63.0,-12.0,73.0,2.0,0
-12.0,-246.0,-58.0,-16.0,72.0,6.0,0
-9.0,-250.0,-56.0,-20.0,73.0,3.0,0
-9.0,-248.0,-62.0,-23.0,74.0,7.0,0
-9.0,-248.0,-63.0,-26.0,76.0,4.0,0
-12.0,-248.0,-60.0,-27.0,76.0,7.0,0
-13.0,-249.0,-63.0,-27.0,76.0,4.0,0
-8.0,-250.0,-57.0,-27.0,77.0,8.0,0
-9.0,-245.0,-64.0,-26.0,76.0,7.0,0
-10.0,-249.0,-61.0,-24.0,78.0,9.0,0
-9.0,-250.0,-59.0,-19.0,77.0,4.0,0
-12.0,-246.0,-59.0,-16.0,74.0,7.0,0
-9.0,-248.0,-60.0,-14.0,73.0,2.0,0
-11.0,-248.0,-59.0,-14.0,72.0,2.0,0
-11.0,-248.0,-57.0,-15.0,73.0,0.0,0
-11.0,-247.0,-59.0,-16.0,72.0,1.0,0
-11.0,-248.0,-59.0,-16.0,74.0,-2.0,0
-10.0,-248.0,-63.0,-18.0,74.0,-1.0,0
-10.0,-248.0,-59.0,-20.0,74.0,-5.0,0
-14.0,-252.0,-63.0,-19.0,74.0,-1.0,0
-11.0,-249.0,-60.0,-19.0,73.0,-3.0,0
-12.0,-250.0,-62.0,-21.0,74.0,0.0,0
-9.0,-250.0,-65.0,-20.0,75.0,-2.0,0
-9.0,-249.0,-62.0,-23.0,76.0,2.0,0
-10.0,-250.0,-62.0,-23.0,76.0,0.0,0
-10.0,-248.0,-60.0,-24.0,76.0,4.0,0
-10.0,-247.0,-58.0,-24.0,75.0,3.0,0
-12.0,-247.0,-63.0,-23.0,75.0,5.0,0
-10.0,-250.0,-63.0,-23.0,74.0,3.0,0
-8.0,-250.0,-62.0,-20.0,73.0,7.0,0
-11.0,-250.0,-61.0,-17.0,72.0,5.0,0
-10.0,-250.0,-58.0,-16.0,72.0,6.0,0
-11.0,-251.0,-55.0,-13.0,73.0,2.0,0
-8.0,-252.0,-61.0,-12.0,73.0,4.0,0
-10.0,-252.0,-61.0,-12.0,74.0,0.0,0
-9.0,-252.0,-60.0,-12.0,76.0,2.0,0
-10.0,-253.0,-59.0,-11.0,79.0,-1.0,0
-11.0,-252.0,-60.0,-10.0,79.0,0.0,0
-10.0,-255.0,-61.0,-12.0,79.0,-3.0,0
-12.0,-253.0,-62.0,-11.0,79.0,0.0,0
-14.0,-253.0,-61.0,-10.0,77.0,-4.0,0
-7.0,-248.0,-51.0,-9.0,77.0,-1.0,0
-14.0,-251.0,-54.0,-7.0,78.0,-4.0,0
-9.0,-254.0,-60.0,-5.0,78.0,-2.0,0
-10.0,-254.0,-56.0,-1.0,81.0,-3.0,0
-14.0,-252.0,-56.0,1.0,81.0,-1.0,0
-12.0,-251.0,-57.0,4.0,83.0,-4.0,0
-14.0,-250.0,-54.0,8.0,82.0,-1.0,0
-11.0,-256.0,-58.0,9.0,80.0,-5.0,0
-13.0,-248.0,-54.0,9.0,80.0,-1.0,0
-9.0,-252.0,-57.0,8.0,76.0,-3.0,0
-14.0,-250.0,-57.0,8.0,73.0,-1.0,0
-13.0,-251.0,-54.0,7.0,73.0,-2.0,0
-12.0,-251.0,-59.0,5.0,72.0,0.0,0
-9.0,-251.0,-55.0,5.0,70.0,-2.0,0
-12.0,-249.0,-57.0,2.0,70.0,1.0,0
-12.0,-249.0,-56.0,-3.0,70.0,-2.0,0
-11.0,-250.0,-57.0,-5.0,72.0,1.0,0
-8.0,-252.0,-54.0,-8.0,75.0,-2.0,0
-12.0,-249.0,-58.0,-9.0,77.0,0.0,0
-14.0,-253.0,-55.0,-11.0,78.0,-2.0,0
-13.0,-250.0,-56.0,-12.0,78.0,0.0,0
-10.0,-252.0,-58.0,-13.0,75.0,-4.0,0
-1.0,-238.0,-53.0,-15.0,73.0,0.0,0
-10.0,-247.0,-54.0,-16.0,71.0,-3.0,0
-11.0,-250.0,-55.0,-16.0,69.0,-2.0,0
-9.0,-252.0,-57.0,-17.0,68.0,-3.0,0
-7.0,-250.0,-59.0,-17.0,65.0,-2.0,0
-11.0,-251.0,-59.0,-19.0,66.0,-4.0,0
-13.0,-251.0,-61.0,-19.0,64.0,-1.0,0
-12.0,-251.0,-58.0,-21.0,63.0,-3.0,0
-12.0,-249.0,-58.0,-24.0,63.0,0.0,0
-13.0,-248.0,-57.0,-25.0,63.0,-4.0,0
-13.0,-251.0,-58.0,-26.0,64.0,0.0,0
-11.0,-253.0,-60.0,-27.0,67.0,-2.0,0
-12.0,-249.0,-59.0,-27.0,69.0,0.0,0
-12.0,-251.0,-56.0,-26.0,71.0,-2.0,0
-11.0,-252.0,-56.0,-22.0,72.0,0.0,0
-11.0,-253.0,-57.0,-19.0,73.0,-3.0,0
-12.0,-252.0,-55.0,-15.0,73.0,-2.0,0
-12.0,-249.0,-57.0,-13.0,71.0,-4.0,0
-11.0,-252.0,-59.0,-12.0,71.0,-2.0,0
-11.0,-248.0,-59.0,-11.0,70.0,-5.0,0
-10.0,-252.0,-61.0,-14.0,69.0,-3.0,0
-13.0,-249.0,-60.0,-16.0,69.0,-5.0,0
-9.0,-253.0,-59.0,-20.0,68.0,-5.0,0
-12.0,-250.0,-61.0,-22.0,69.0,-7.0,0
-13.0,-249.0,-60.0,-23.0,68.0,-5.0,0
-10.0,-252.0,-60.0,-24.0,67.0,-8.0,0
