ax,ay,az,gx,gy,gz,label
18.0,-247.0,-82.0,-28.0,76.0,0.0,0
19.0,-244.0,-81.0,-24.0,78.0,3.0,0
19.0,-244.0,-83.0,-21.0,77.0,0.0,0
18.0,-244.0,-82.0,-19.0,75.0,0.0,0
18.0,-244.0,-81.0,-19.0,74.0,-3.0,0
16.0,-232.0,-91.0,-19.0,74.0,-1.0,0
16.0,-241.0,-82.0,-20.0,74.0,-3.0,0
22.0,-241.0,-78.0,-22.0,75.0,-1.0,0
22.0,-245.0,-82.0,-24.0,76.0,-3.0,0
20.0,-243.0,-82.0,-25.0,76.0,-1.0,0
20.0,-244.0,-82.0,-28.0,77.0,-4.0,0
22.0,-240.0,-83.0,-31.0,78.0,-3.0,0
24.0,-243.0,-85.0,-35.0,80.0,-5.0,0
22.0,-241.0,-82.0,-40.0,82.0,-2.0,0
17.0,-242.0,-83.0,-45.0,83.0,-3.0,0
22.0,-241.0,-86.0,-46.0,84.0,-1.0,0
19.0,-241.0,-83.0,-49.0,84.0,-2.0,0
21.0,-243.0,-84.0,-52.0,86.0,1.0,0
20.0,-243.0,-84.0,-52.0,87.0,-1.0,0
20.0,-246.0,-85.0,-53.0,89.0,3.0,0
24.0,-243.0,-88.0,-51.0,89.0,1.0,0
22.0,-245.0,-84.0,-48.0,90.0,3.0,0
20.0,-243.0,-86.0,-45.0,90.0,1.0,0
23.0,-244.0,-85.0,-41.0,91.0,5.0,0
27.0,-251.0,-90.0,-37.0,90.0,2.0,0
24.0,-240.0,-82.0,-34.0,89.0,3.0,0
20.0,-241.0,-98.0,-30.0,88.0,0.0,0
22.0,-237.0,-91.0,-26.0,88.0,3.0,0
25.0,-244.0,-87.0,-23.0,87.0,1.0,0
24.0,-243.0,-85.0,-21.0,87.0,2.0,0
22.0,-243.0,-86.0,-18.0,85.0,1.0,0
12.0,-242.0,-84.0,-18.0,85.0,4.0,0
22.0,-241.0,-84.0,-17.0,84.0,2.0,0
18.0,-247.0,-90.0,-17.0,85.0,6.0,0
21.0,-240.0,-86.0,-17.0,85.0,4.0,0
25.0,-234.0,-78.0,-20.0,84.0,7.0,0
26.0,-245.0,-90.0,-24.0,82.0,6.0,0
23.0,-234.0,-80.0,-27.0,80.0,9.0,0
22.0,-243.0,-89.0,-29.0,79.0,7.0,0
25.0,-239.0,-86.0,-32.0,77.0,9.0,0
19.0,-239.0,-81.0,-37.0,75.0,5.0,0
11.0,-244.0,-100.0,-43.0,72.0,6.0,0
21.0,-245.0,-89.0,-45.0,71.0,3.0,0
19.0,-245.0,-87.0,-49.0,70.0,5.0,0
17.0,-241.0,-86.0,-47.0,70.0,4.0,0
20.0,-241.0,-89.0,-42.0,68.0,7.0,0
21.0,-243.0,-89.0,-35.0,68.0,5.0,0
18.0,-244.0,-89.0,-25.0,66.0,7.0,0
21.0,-241.0,-89.0,-14.0,65.0,4.0,0
19.0,-243.0,-86.0,-4.0,63.0,3.0,0
19.0,-242.0,-87.0,5.0,63.0,-2.0,0
21.0,-237.0,-89.0,7.0,60.0,0.0,0
21.0,-242.0,-84.0,6.0,59.0,-3.0,0
22.0,-240.0,-88.0,0.0,57.0,-2.0,0
19.0,-238.0,-84.0,-10.0,54.0,-6.0,0
21.0,-235.0,-86.0,-24.0,51.0,-4.0,0
22.0,-238.0,-89.0,-35.0,48.0,-8.0,0
20.0,-238.0,-91.0,-46.0,45.0,-4.0,0
22.0,-237.0,-88.0,-54.0,43.0,-5.0,0
23.0,-239.0,-89.0,-61.0,40.0,-1.0,0
22.0,-240.0,-90.0,-63.0,37.0,-1.0,0
24.0,-239.0,-87.0,-63.0,38.0,3.0,0
22.0,-240.0,-84.0,-63.0,36.0,2.0,0
23.0,-240.0,-85.0,-62.0,35.0,7.0,0
20.0,-241.0,-83.0,-61.0,35.0,6.0,0
20.0,-243.0,-85.0,-61.0,34.0,8.0,0
21.0,-245.0,-84.0,-58.0,34.0,6.0,0
21.0,-243.0,-85.0,-55.0,35.0,6.0,0
21.0,-240.0,-88.0,-51.0,35.0,3.0,0
21.0,-242.0,-88.0,-47.0,36.0,3.0,0
