ax,ay,az,gx,gy,gz,label
18.0,-255.0,-22.0,-39.0,-2.0,-5.0,0
16.0,-254.0,-20.0,-39.0,0.0,-6.0,0
20.0,-253.0,-22.0,-38.0,1.0,-7.0,0
18.0,-252.0,-22.0,-35.0,2.0,-9.0,0
20.0,-254.0,-21.0,-34.0,3.0,-9.0,0
19.0,-250.0,-21.0,-31.0,6.0,-8.0,0
20.0,-253.0,-22.0,-26.0,9.0,-8.0,0
18.0,-251.0,-24.0,-27.0,10.0,-9.0,0
18.0,-251.0,-22.0,-27.0,12.0,-8.0,0
19.0,-254.0,-25.0,-28.0,13.0,-9.0,0
18.0,-255.0,-23.0,-29.0,14.0,-8.0,0
18.0,-251.0,-22.0,-28.0,15.0,-7.0,0
19.0,-251.0,-23.0,-32.0,14.0,-6.0,0
19.0,-252.0,-23.0,-31.0,11.0,-7.0,0
16.0,-252.0,-22.0,-29.0,11.0,-7.0,0
16.0,-252.0,-21.0,-24.0,8.0,-7.0,0
16.0,-254.0,-23.0,-23.0,5.0,-6.0,0
17.0,-253.0,-23.0,-22.0,2.0,-3.0,0
16.0,-250.0,-24.0,-24.0,2.0,-3.0,0
16.0,-250.0,-28.0,-22.0,2.0,-2.0,0
15.0,-254.0,-22.0,-22.0,4.0,-4.0,0
15.0,-250.0,-24.0,-23.0,4.0,-4.0,0
14.0,-256.0,-20.0,-22.0,4.0,-1.0,0
18.0,-254.0,-22.0,-20.0,4.0,-1.0,0
17.0,-254.0,-20.0,-17.0,4.0,0.0,0
20.0,-251.0,-21.0,-16.0,2.0,-1.0,0
17.0,-252.0,-23.0,-16.0,3.0,1.0,0
16.0,-252.0,-22.0,-18.0,3.0,2.0,0
15.0,-252.0,-21.0,-17.0,4.0,3.0,0
15.0,-252.0,-22.0,-20.0,4.0,2.0,0
19.0,-251.0,-19.0,-24.0,5.0,3.0,0
21.0,-256.0,-22.0,-27.0,7.0,3.0,0
20.0,-253.0,-23.0,-29.0,10.0,2.0,0
18.0,-250.0,-23.0,-32.0,13.0,3.0,0
19.0,-252.0,-18.0,-32.0,17.0,2.0,0
17.0,-252.0,-23.0,-35.0,17.0,4.0,0
19.0,-252.0,-24.0,-35.0,16.0,6.0,0
18.0,-252.0,-23.0,-35.0,17.0,5.0,0
19.0,-251.0,-20.0,-37.0,17.0,4.0,0
20.0,-250.0,-19.0,-38.0,17.0,4.0,0
17.0,-250.0,-20.0,-41.0,17.0,5.0,0
17.0,-251.0,-22.0,-41.0,17.0,5.0,0
17.0,-252.0,-20.0,-41.0,16.0,4.0,0
19.0,-252.0,-21.0,-42.0,17.0,6.0,0
15.0,-250.0,-23.0,-41.0,17.0,5.0,0
17.0,-250.0,-19.0,-42.0,16.0,5.0,0
18.0,-250.0,-23.0,-42.0,14.0,3.0,0
17.0,-249.0,-25.0,-44.0,12.0,3.0,0
19.0,-253.0,-22.0,-47.0,10.0,4.0,0
20.0,-255.0,-22.0,-50.0,9.0,4.0,0
16.0,-251.0,-20.0,-52.0,6.0,5.0,0
21.0,-256.0,-20.0,-51.0,6.0,4.0,0
16.0,-253.0,-23.0,-51.0,7.0,3.0,0
15.0,-253.0,-24.0,-52.0,6.0,2.0,0
15.0,-251.0,-20.0,-50.0,7.0,4.0,0
18.0,-251.0,-23.0,-45.0,5.0,4.0,0
18.0,-254.0,-25.0,-42.0,5.0,3.0,0
16.0,-252.0,-22.0,-44.0,4.0,1.0,0
17.0,-255.0,-23.0,-45.0,3.0,0.0,0
19.0,-252.0,-22.0,-46.0,2.0,1.0,0
19.0,-253.0,-23.0,-49.0,1.0,1.0,0
17.0,-251.0,-22.0,-52.0,2.0,1.0,0
18.0,-252.0,-19.0,-57.0,4.0,0.0,0
19.0,-252.0,-19.0,-61.0,7.0,1.0,0
20.0,-252.0,-20.0,-68.0,12.0,1.0,0
22.0,-253.0,-21.0,-71.0,15.0,1.0,0
18.0,-254.0,-17.0,-74.0,17.0,-1.0,0
17.0,-254.0,-20.0,-74.0,19.0,-2.0,0
19.0,-251.0,-20.0,-71.0,17.0,0.0,0
16.0,-251.0,-18.0,-66.0,17.0,2.0,0
16.0,-250.0,-19.0,-59.0,14.0,0.0,0
17.0,-251.0,-19.0,-46.0,11.0,2.0,0
20.0,-252.0,-21.0,-33.0,6.0,4.0,0
20.0,-254.0,-24.0,-23.0,3.0,4.0,0
20.0,-254.0,-23.0,-16.0,1.0,4.0,0
20.0,-251.0,-23.0,-18.0,1.0,3.0,0
18.0,-254.0,-21.0,-24.0,4.0,3.0,0
20.0,-252.0,-23.0,-33.0,4.0,1.0,0
20.0,-252.0,-23.0,-40.0,5.0,2.0,0
21.0,-250.0,-21.0,-50.0,5.0,0.0,0
19.0,-251.0,-20.0,-55.0,8.0,-3.0,0
17.0,-251.0,-20.0,-60.0,11.0,-2.0,0
20.0,-252.0,-19.0,-62.0,16.0,-4.0,0
19.0,-256.0,-21.0,-62.0,20.0,-7.0,0
18.0,-252.0,-19.0,-58.0,23.0,-6.0,0
18.0,-254.0,-18.0,-54.0,25.0,-6.0,0
19.0,-254.0,-23.0,-52.0,27.0,-7.0,0
19.0,-256.0,-22.0,-51.0,28.0,-8.0,0
19.0,-255.0,-19.0,-50.0,28.0,-8.0,0
20.0,-251.0,-23.0,-53.0,27.0,-10.0,0
17.0,-253.0,-18.0,-54.0,27.0,-10.0,0
17.0,-251.0,-22.0,-54.0,25.0,-10.0,0
18.0,-255.0,-21.0,-56.0,25.0,-10.0,0
17.0,-251.0,-21.0,-58.0,24.0,-9.0,0
