ax,ay,az,gx,gy,gz,label
6.0,-241.0,-54.0,43.0,10.0,-2.0,1
3.0,-239.0,-60.0,43.0,10.0,-1.0,1
2.0,-241.0,-56.0,43.0,9.0,-3.0,1
4.0,-244.0,-57.0,46.0,9.0,-2.0,1
4.0,-243.0,-58.0,47.0,7.0,-2.0,1
3.0,-246.0,-61.0,48.0,6.0,-2.0,1
4.0,-244.0,-55.0,48.0,4.0,-3.0,1
3.0,-239.0,-51.0,48.0,4.0,-1.0,1
2.0,-240.0,-57.0,49.0,4.0,-1.0,1
1.0,-240.0,-57.0,49.0,2.0,-3.0,1
2.0,-241.0,-61.0,49.0,0.0,-3.0,1
3.0,-241.0,-56.0,50.0,1.0,-2.0,1
6.0,-243.0,-62.0,48.0,2.0,-2.0,1
4.0,-242.0,-58.0,48.0,1.0,-5.0,1
3.0,-237.0,-60.0,47.0,3.0,-5.0,1
6.0,-241.0,-55.0,46.0,3.0,-5.0,1
3.0,-238.0,-59.0,45.0,4.0,-5.0,1
4.0,-239.0,-59.0,42.0,3.0,-4.0,1
6.0,-241.0,-59.0,39.0,2.0,-5.0,1
4.0,-241.0,-60.0,37.0,3.0,-4.0,1
2.0,-241.0,-56.0,34.0,3.0,-4.0,1
4.0,-244.0,-59.0,34.0,3.0,-4.0,1
5.0,-243.0,-58.0,35.0,3.0,-3.0,1
7.0,-242.0,-59.0,35.0,3.0,-3.0,1
3.0,-242.0,-57.0,36.0,3.0,-3.0,1
7.0,-240.0,-58.0,38.0,3.0,-3.0,1
0.0,-238.0,-61.0,41.0,3.0,-4.0,1
2.0,-246.0,-57.0,41.0,2.0,-4.0,1
5.0,-245.0,-58.0,44.0,2.0,-4.0,1
3.0,-244.0,-57.0,47.0,4.0,-4.0,1
2.0,-243.0,-59.0,47.0,3.0,-5.0,1
2.0,-244.0,-56.0,51.0,3.0,-5.0,1
3.0,-244.0,-56.0,54.0,1.0,-6.0,1
2.0,-245.0,-57.0,56.0,0.0,-7.0,1
1.0,-244.0,-59.0,58.0,0.0,-6.0,1
3.0,-244.0,-59.0,60.0,-2.0,-8.0,1
3.0,-240.0,-59.0,61.0,-3.0,-8.0,1
2.0,-243.0,-64.0,62.0,-4.0,-8.0,1
2.0,-241.0,-55.0,63.0,-5.0,-8.0,1
2.0,-241.0,-60.0,65.0,-5.0,-9.0,1
1.0,-238.0,-60.0,63.0,-4.0,-8.0,1
2.0,-239.0,-57.0,63.0,-5.0,-9.0,1
3.0,-240.0,-61.0,62.0,-4.0,-8.0,1
1.0,-239.0,-57.0,60.0,-4.0,-8.0,1
5.0,-237.0,-60.0,57.0,-4.0,-8.0,1
2.0,-241.0,-60.0,55.0,-5.0,-8.0,1
4.0,-239.0,-60.0,54.0,-5.0,-8.0,1
7.0,-242.0,-58.0,52.0,-4.0,-7.0,1
5.0,-249.0,-58.0,52.0,-4.0,-7.0,1
3.0,-238.0,-58.0,51.0,-3.0,-7.0,1
4.0,-241.0,-58.0,52.0,-2.0,-6.0,1
3.0,-242.0,-60.0,55.0,-2.0,-5.0,1
4.0,-241.0,-60.0,55.0,-3.0,-6.0,1
5.0,-247.0,-58.0,57.0,-3.0,-7.0,1
3.0,-240.0,-61.0,56.0,-3.0,-6.0,1
4.0,-244.0,-59.0,57.0,-5.0,-6.0,1
4.0,-240.0,-61.0,59.0,-5.0,-6.0,1
7.0,-244.0,-53.0,59.0,-5.0,-6.0,1
5.0,-244.0,-60.0,58.0,-4.0,-6.0,1
7.0,-249.0,-52.0,60.0,-3.0,-6.0,1
1.0,-242.0,-62.0,60.0,-2.0,-5.0,1
2.0,-242.0,-58.0,60.0,-3.0,-6.0,1
4.0,-243.0,-59.0,60.0,-3.0,-7.0,1
3.0,-242.0,-58.0,60.0,-2.0,-7.0,1
3.0,-239.0,-60.0,59.0,-2.0,-7.0,1
4.0,-240.0,-61.0,59.0,-2.0,-7.0,1
3.0,-241.0,-61.0,59.0,-2.0,-7.0,1
1.0,-241.0,-60.0,61.0,-1.0,-7.0,1
4.0,-243.0,-57.0,62.0,0.0,-5.0,1
2.0,-246.0,-61.0,64.0,-1.0,-5.0,1
5.0,-241.0,-59.0,64.0,0.0,-6.0,1
4.0,-242.0,-57.0,65.0,0.0,-5.0,1
4.0,-240.0,-63.0,65.0,-1.0,-7.0,1
6.0,-241.0,-62.0,65.0,-2.0,-6.0,1
4.0,-243.0,-62.0,65.0,0.0,-6.0,1
4.0,-243.0,-59.0,64.0,1.0,-5.0,1
5.0,-241.0,-57.0,62.0,1.0,-4.0,1
3.0,-243.0,-59.0,61.0,1.0,-6.0,1
