ax,ay,az,gx,gy,gz,label
-17.0,-36.0,240.0,-15.0,78.0,2.0,0
-19.0,-31.0,238.0,-19.0,79.0,1.0,0
-19.0,-34.0,240.0,-22.0,78.0,0.0,0
-20.0,-29.0,237.0,-26.0,75.0,-1.0,0
-17.0,-32.0,243.0,-28.0,70.0,-3.0,0
-17.0,-30.0,239.0,-29.0,67.0,-6.0,0
-18.0,-28.0,241.0,-26.0,64.0,-6.0,0
-18.0,-29.0,244.0,-23.0,64.0,-5.0,0
-21.0,-32.0,239.0,-19.0,62.0,-6.0,0
-17.0,-30.0,241.0,-14.0,61.0,-6.0,0
-15.0,-32.0,241.0,-8.0,62.0,-8.0,0
-19.0,-33.0,242.0,-3.0,62.0,-8.0,0
-18.0,-31.0,240.0,2.0,66.0,-9.0,0
-16.0,-32.0,243.0,4.0,69.0,-8.0,0
-19.0,-27.0,241.0,3.0,70.0,-7.0,0
-28.0,-29.0,250.0,2.0,72.0,-6.0,0
-18.0,-31.0,243.0,0.0,73.0,-7.0,0
-19.0,-29.0,241.0,-1.0,70.0,-4.0,0
-19.0,-31.0,242.0,-3.0,70.0,-5.0,0
-21.0,-30.0,244.0,-2.0,69.0,-5.0,0
-17.0,-33.0,242.0,-2.0,66.0,-6.0,0
-19.0,-33.0,240.0,-1.0,64.0,-6.0,0
-19.0,-32.0,238.0,-1.0,65.0,-5.0,0
-18.0,-31.0,240.0,-2.0,64.0,-4.0,0
-16.0,-30.0,239.0,-3.0,66.0,-3.0,0
-19.0,-31.0,241.0,-5.0,68.0,-2.0,0
-22.0,-38.0,243.0,-7.0,71.0,0.0,0
-19.0,-29.0,240.0,-9.0,73.0,-1.0,0
-20.0,-31.0,238.0,-11.0,74.0,-1.0,0
-15.0,-31.0,240.0,-13.0,76.0,1.0,0
-18.0,-29.0,243.0,-17.0,78.0,0.0,0
-18.0,-30.0,241.0,-22.0,80.0,-2.0,0
-21.0,-30.0,244.0,-25.0,81.0,-1.0,0
-17.0,-30.0,244.0,-29.0,80.0,-1.0,0
-20.0,-27.0,244.0,-32.0,77.0,-2.0,0
-19.0,-31.0,241.0,-32.0,74.0,-2.0,0
-19.0,-30.0,241.0,-27.0,72.0,-3.0,0
-22.0,-30.0,243.0,-20.0,67.0,-4.0,0
-21.0,-34.0,239.0,-13.0,64.0,-3.0,0
-21.0,-34.0,239.0,-5.0,62.0,-2.0,0
-20.0,-29.0,239.0,0.0,62.0,-3.0,0
-17.0,-32.0,239.0,6.0,63.0,-2.0,0
-19.0,-31.0,239.0,9.0,66.0,-3.0,0
-19.0,-27.0,237.0,10.0,67.0,-5.0,0
-19.0,-30.0,243.0,4.0,68.0,-5.0,0
-18.0,-29.0,240.0,-4.0,69.0,-6.0,0
-20.0,-28.0,245.0,-14.0,71.0,-6.0,0
-17.0,-30.0,245.0,-24.0,70.0,-8.0,0
-27.0,-34.0,243.0,-32.0,68.0,-10.0,0
-20.0,-30.0,241.0,-37.0,63.0,-9.0,0
-20.0,-30.0,240.0,-42.0,62.0,-9.0,0
-16.0,-36.0,241.0,-45.0,62.0,-10.0,0
-19.0,-32.0,242.0,-47.0,64.0,-12.0,0
