ax,ay,az,gx,gy,gz,label
31.0,-227.0,25.0,-215.0,492.0,-110.0,1
33.0,-226.0,22.0,-227.0,491.0,-105.0,1
30.0,-226.0,22.0,-245.0,488.0,-100.0,1
32.0,-222.0,23.0,-268.0,486.0,-96.0,1
34.0,-221.0,24.0,-295.0,483.0,-92.0,1
29.0,-222.0,28.0,-327.0,477.0,-87.0,1
30.0,-226.0,26.0,-363.0,468.0,-82.0,1
33.0,-226.0,27.0,-403.0,460.0,-75.0,1
32.0,-228.0,31.0,-442.0,452.0,-69.0,1
33.0,-230.0,26.0,-479.0,444.0,-63.0,1
32.0,-232.0,28.0,-514.0,442.0,-55.0,1
31.0,-241.0,22.0,-547.0,441.0,-48.0,1
29.0,-241.0,25.0,-579.0,442.0,-38.0,1
29.0,-237.0,19.0,-609.0,447.0,-27.0,1
29.0,-237.0,17.0,-643.0,449.0,-13.0,1
29.0,-239.0,15.0,-667.0,453.0,2.0,1
24.0,-242.0,13.0,-686.0,454.0,14.0,1
21.0,-244.0,12.0,-696.0,455.0,28.0,1
19.0,-251.0,10.0,-698.0,455.0,39.0,1
15.0,-257.0,9.0,-688.0,453.0,47.0,1
10.0,-255.0,12.0,-669.0,448.0,56.0,1
11.0,-259.0,10.0,-640.0,439.0,63.0,1
2.0,-260.0,13.0,-610.0,425.0,70.0,1
2.0,-263.0,13.0,-578.0,404.0,79.0,1
2.0,-268.0,10.0,-541.0,378.0,88.0,1
-4.0,-267.0,12.0,-499.0,348.0,97.0,1
-5.0,-275.0,15.0,-453.0,316.0,108.0,1
-9.0,-269.0,9.0,-407.0,286.0,116.0,1
-7.0,-271.0,7.0,-368.0,254.0,123.0,1
-12.0,-260.0,6.0,-339.0,230.0,129.0,1
-13.0,-258.0,10.0,-316.0,209.0,136.0,1
-13.0,-250.0,10.0,-303.0,197.0,139.0,1
-13.0,-246.0,10.0,-297.0,193.0,142.0,1
-14.0,-238.0,13.0,-301.0,190.0,144.0,1
-13.0,-233.0,15.0,-311.0,189.0,138.0,1
-9.0,-231.0,21.0,-325.0,186.0,134.0,1
-6.0,-226.0,21.0,-341.0,184.0,126.0,1
1.0,-219.0,14.0,-352.0,180.0,118.0,1
-1.0,-224.0,21.0,-364.0,172.0,110.0,1
6.0,-224.0,22.0,-367.0,162.0,100.0,1
6.0,-225.0,24.0,-370.0,157.0,83.0,1
6.0,-226.0,22.0,-371.0,152.0,71.0,1
9.0,-230.0,15.0,-369.0,149.0,61.0,1
10.0,-230.0,20.0,-365.0,142.0,51.0,1
10.0,-233.0,15.0,-359.0,136.0,46.0,1
6.0,-239.0,17.0,-352.0,128.0,42.0,1
6.0,-240.0,18.0,-342.0,124.0,41.0,1
1.0,-241.0,20.0,-329.0,119.0,42.0,1
-1.0,-246.0,12.0,-313.0,108.0,45.0,1
-2.0,-246.0,15.0,-298.0,99.0,48.0,1
-2.0,-248.0,15.0,-286.0,87.0,52.0,1
-8.0,-245.0,21.0,-272.0,75.0,57.0,1
-6.0,-245.0,15.0,-259.0,61.0,63.0,1
-6.0,-245.0,14.0,-250.0,47.0,70.0,1
-8.0,-244.0,12.0,-242.0,35.0,75.0,1
-6.0,-243.0,12.0,-239.0,26.0,80.0,1
-3.0,-241.0,11.0,-241.0,18.0,82.0,1
-5.0,-243.0,8.0,-246.0,15.0,82.0,1
-4.0,-242.0,13.0,-258.0,9.0,79.0,1
6.0,-242.0,23.0,-267.0,6.0,75.0,1
6.0,-243.0,13.0,-275.0,6.0,71.0,1
8.0,-240.0,13.0,-282.0,5.0,67.0,1
7.0,-238.0,12.0,-292.0,4.0,61.0,1
9.0,-238.0,12.0,-303.0,0.0,56.0,1
9.0,-239.0,12.0,-314.0,-5.0,50.0,1
8.0,-241.0,9.0,-325.0,-10.0,47.0,1
7.0,-243.0,10.0,-332.0,-15.0,44.0,1
9.0,-244.0,8.0,-335.0,-18.0,40.0,1
5.0,-244.0,10.0,-332.0,-17.0,34.0,1
5.0,-244.0,10.0,-326.0,-14.0,29.0,1
3.0,-242.0,19.0,-317.0,-5.0,22.0,1
6.0,-244.0,12.0,-307.0,3.0,15.0,1
6.0,-247.0,11.0,-294.0,9.0,7.0,1
6.0,-248.0,12.0,-282.0,15.0,-1.0,1
6.0,-247.0,12.0,-269.0,23.0,-7.0,1
10.0,-246.0,9.0,-259.0,32.0,-10.0,1
11.0,-246.0,5.0,-252.0,51.0,-11.0,1
16.0,-246.0,7.0,-241.0,78.0,-9.0,1
18.0,-249.0,4.0,-230.0,106.0,-6.0,1
23.0,-248.0,7.0,-214.0,136.0,-6.0,1
29.0,-245.0,7.0,-193.0,164.0,-4.0,1
35.0,-237.0,2.0,-173.0,191.0,1.0,1
40.0,-240.0,1.0,-160.0,213.0,0.0,1
43.0,-238.0,-2.0,-151.0,225.0,0.0,1
45.0,-237.0,-5.0,-151.0,237.0,-4.0,1
46.0,-234.0,-3.0,-152.0,246.0,-7.0,1
46.0,-236.0,-6.0,-158.0,246.0,-11.0,1
42.0,-235.0,-10.0,-162.0,244.0,-16.0,1
44.0,-237.0,-12.0,-168.0,238.0,-17.0,1
44.0,-237.0,-10.0,-172.0,232.0,-15.0,1
41.0,-236.0,-3.0,-174.0,227.0,-14.0,1
38.0,-234.0,-6.0,-180.0,227.0,-12.0,1
40.0,-241.0,-11.0,-191.0,230.0,-11.0,1
38.0,-240.0,-6.0,-205.0,236.0,-11.0,1
36.0,-245.0,-2.0,-226.0,237.0,-12.0,1
36.0,-249.0,0.0,-252.0,230.0,-18.0,1
37.0,-259.0,3.0,-284.0,215.0,-30.0,1
38.0,-267.0,7.0,-317.0,197.0,-46.0,1
35.0,-280.0,12.0,-353.0,176.0,-69.0,1
35.0,-284.0,12.0,-381.0,159.0,-93.0,1
35.0,-293.0,9.0,-403.0,148.0,-119.0,1
36.0,-294.0,9.0,-409.0,140.0,-142.0,1
24.0,-287.0,11.0,-403.0,137.0,-157.0,1
27.0,-286.0,6.0,-381.0,133.0,-167.0,1
28.0,-282.0,4.0,-347.0,133.0,-173.0,1
27.0,-273.0,-1.0,-306.0,131.0,-176.0,1
25.0,-263.0,3.0,-271.0,125.0,-175.0,1
