ax,ay,az,gx,gy,gz,label
10.0,-26.0,240.0,51.0,87.0,1.0,0
9.0,-26.0,240.0,52.0,86.0,2.0,0
9.0,-25.0,240.0,51.0,87.0,1.0,0
6.0,-26.0,243.0,51.0,86.0,4.0,0
10.0,-25.0,239.0,50.0,85.0,2.0,0
11.0,-22.0,251.0,49.0,85.0,4.0,0
10.0,-23.0,237.0,48.0,84.0,5.0,0
9.0,-26.0,238.0,47.0,81.0,3.0,0
10.0,-25.0,240.0,45.0,81.0,2.0,0
8.0,-23.0,240.0,41.0,83.0,0.0,0
10.0,-21.0,240.0,36.0,85.0,-1.0,0
8.0,-23.0,239.0,28.0,88.0,-2.0,0
12.0,-25.0,242.0,19.0,89.0,-2.0,0
9.0,-24.0,242.0,8.0,93.0,-3.0,0
9.0,-22.0,245.0,-7.0,94.0,-5.0,0
5.0,-25.0,239.0,-20.0,97.0,-5.0,0
8.0,-26.0,247.0,-32.0,98.0,-5.0,0
10.0,-27.0,246.0,-41.0,98.0,-5.0,0
5.0,-27.0,246.0,-47.0,96.0,-5.0,0
9.0,-26.0,244.0,-48.0,92.0,-3.0,0
4.0,-27.0,240.0,-47.0,89.0,-3.0,0
6.0,-23.0,243.0,-43.0,81.0,-2.0,0
8.0,-25.0,243.0,-34.0,75.0,-1.0,0
6.0,-26.0,244.0,-27.0,68.0,-1.0,0
6.0,-30.0,236.0,-17.0,62.0,0.0,0
8.0,-24.0,243.0,-10.0,58.0,1.0,0
8.0,-26.0,235.0,-1.0,52.0,1.0,0
9.0,-26.0,237.0,6.0,55.0,2.0,0
8.0,-24.0,241.0,14.0,56.0,1.0,0
7.0,-24.0,238.0,19.0,60.0,3.0,0
8.0,-24.0,237.0,22.0,66.0,4.0,0
9.0,-24.0,237.0,26.0,72.0,4.0,0
9.0,-24.0,240.0,28.0,77.0,3.0,0
10.0,-24.0,238.0,29.0,84.0,3.0,0
10.0,-24.0,240.0,32.0,88.0,2.0,0
11.0,-23.0,246.0,32.0,91.0,2.0,0
11.0,-26.0,240.0,32.0,95.0,1.0,0
8.0,-22.0,237.0,32.0,97.0,0.0,0
11.0,-24.0,240.0,30.0,99.0,-1.0,0
8.0,-22.0,241.0,30.0,101.0,0.0,0
9.0,-24.0,242.0,28.0,100.0,-3.0,0
10.0,-23.0,243.0,27.0,101.0,-2.0,0
6.0,-21.0,247.0,25.0,101.0,-2.0,0
11.0,-26.0,241.0,26.0,99.0,-2.0,0
10.0,-25.0,245.0,26.0,97.0,-2.0,0
10.0,-23.0,244.0,24.0,98.0,0.0,0
9.0,-23.0,241.0,24.0,95.0,1.0,0
14.0,-27.0,244.0,23.0,93.0,2.0,0
9.0,-25.0,242.0,22.0,92.0,1.0,0
8.0,-22.0,242.0,20.0,91.0,2.0,0
9.0,-24.0,239.0,18.0,90.0,3.0,0
11.0,-23.0,242.0,16.0,88.0,5.0,0
9.0,-27.0,244.0,16.0,85.0,3.0,0
10.0,-25.0,246.0,13.0,82.0,3.0,0
8.0,-23.0,241.0,10.0,80.0,4.0,0
9.0,-24.0,243.0,8.0,79.0,3.0,0
9.0,-23.0,239.0,7.0,77.0,2.0,0
8.0,-22.0,244.0,6.0,75.0,2.0,0
8.0,-23.0,239.0,5.0,72.0,0.0,0
6.0,-23.0,244.0,7.0,73.0,0.0,0
9.0,-24.0,240.0,7.0,72.0,-2.0,0
6.0,-22.0,244.0,9.0,72.0,-2.0,0
8.0,-23.0,242.0,10.0,70.0,-3.0,0
9.0,-22.0,241.0,13.0,69.0,-3.0,0
7.0,-23.0,245.0,14.0,66.0,-4.0,0
6.0,-23.0,239.0,17.0,67.0,-4.0,0
8.0,-23.0,241.0,19.0,66.0,-4.0,0
7.0,-22.0,240.0,21.0,65.0,-4.0,0
7.0,-24.0,241.0,23.0,64.0,-4.0,0
7.0,-22.0,243.0,25.0,64.0,-5.0,0
7.0,-23.0,243.0,28.0,65.0,-2.0,0
6.0,-21.0,242.0,29.0,66.0,-3.0,0
4.0,-22.0,239.0,29.0,67.0,-3.0,0
7.0,-21.0,243.0,27.0,66.0,-1.0,0
8.0,-21.0,244.0,25.0,68.0,-2.0,0
5.0,-22.0,243.0,23.0,70.0,0.0,0
8.0,-21.0,246.0,20.0,72.0,-2.0,0
5.0,-20.0,244.0,16.0,76.0,0.0,0
6.0,-22.0,242.0,14.0,78.0,0.0,0
6.0,-23.0,241.0,11.0,80.0,0.0,0
6.0,-22.0,243.0,8.0,82.0,1.0,0
5.0,-23.0,236.0,6.0,84.0,0.0,0
8.0,-22.0,239.0,4.0,84.0,-1.0,0
7.0,-22.0,242.0,2.0,85.0,-1.0,0
5.0,-23.0,241.0,1.0,86.0,-2.0,0
7.0,-20.0,240.0,-1.0,85.0,-2.0,0
9.0,-22.0,241.0,-1.0,85.0,-4.0,0
8.0,-22.0,244.0,-2.0,84.0,-4.0,0
4.0,-20.0,243.0,-2.0,85.0,-4.0,0
7.0,-23.0,242.0,0.0,85.0,-5.0,0
8.0,-25.0,247.0,-1.0,83.0,-5.0,0
7.0,-22.0,240.0,1.0,82.0,-5.0,0
7.0,-21.0,245.0,1.0,81.0,-6.0,0
7.0,-21.0,242.0,2.0,81.0,-5.0,0
6.0,-21.0,243.0,2.0,80.0,-4.0,0
5.0,-21.0,243.0,2.0,80.0,-2.0,0
8.0,-23.0,238.0,2.0,77.0,-3.0,0
8.0,-24.0,244.0,1.0,77.0,-1.0,0
5.0,-21.0,244.0,2.0,78.0,-1.0,0
7.0,-21.0,245.0,1.0,77.0,-1.0,0
8.0,-20.0,242.0,1.0,74.0,-1.0,0
9.0,-20.0,241.0,0.0,75.0,0.0,0
7.0,-20.0,240.0,-2.0,74.0,1.0,0
10.0,-22.0,241.0,-3.0,74.0,0.0,0
10.0,-22.0,240.0,-4.0,74.0,-1.0,0
6.0,-22.0,240.0,-5.0,75.0,-1.0,0
9.0,-22.0,242.0,-7.0,75.0,-2.0,0
8.0,-25.0,244.0,-8.0,76.0,-1.0,0
9.0,-21.0,236.0,-8.0,76.0,0.0,0
8.0,-22.0,243.0,-8.0,76.0,-1.0,0
7.0,-20.0,245.0,-7.0,77.0,-2.0,0
6.0,-22.0,243.0,-8.0,77.0,-1.0,0
5.0,-21.0,238.0,-7.0,77.0,-2.0,0
6.0,-20.0,244.0,-4.0,76.0,-2.0,0
4.0,-20.0,242.0,-3.0,74.0,-3.0,0
6.0,-22.0,244.0,-2.0,72.0,-2.0,0
7.0,-24.0,245.0,-1.0,70.0,-2.0,0
6.0,-20.0,244.0,-1.0,66.0,0.0,0
6.0,-22.0,239.0,-1.0,64.0,-2.0,0
7.0,-21.0,244.0,-1.0,61.0,0.0,0
8.0,-24.0,244.0,-4.0,60.0,0.0,0
5.0,-22.0,246.0,-5.0,60.0,2.0,0
9.0,-24.0,242.0,-8.0,60.0,0.0,0
7.0,-25.0,243.0,-13.0,59.0,3.0,0
7.0,-20.0,245.0,-17.0,59.0,4.0,0
7.0,-23.0,246.0,-22.0,57.0,5.0,0
6.0,-23.0,245.0,-26.0,55.0,5.0,0
7.0,-22.0,245.0,-31.0,50.0,5.0,0
7.0,-22.0,245.0,-35.0,46.0,6.0,0
8.0,-23.0,244.0,-40.0,42.0,8.0,0
9.0,-19.0,242.0,-45.0,40.0,6.0,0
9.0,-24.0,247.0,-51.0,39.0,6.0,0
11.0,-23.0,243.0,-57.0,39.0,6.0,0
9.0,-20.0,242.0,-65.0,39.0,6.0,0
8.0,-21.0,237.0,-71.0,39.0,4.0,0
6.0,-19.0,240.0,-75.0,41.0,2.0,0
11.0,-23.0,240.0,-80.0,42.0,1.0,0
9.0,-20.0,238.0,-83.0,40.0,0.0,0
8.0,-19.0,239.0,-87.0,41.0,-1.0,0
5.0,-20.0,241.0,-90.0,39.0,-2.0,0
6.0,-21.0,240.0,-92.0,38.0,-3.0,0
7.0,-23.0,236.0,-94.0,35.0,-4.0,0
7.0,-23.0,238.0,-92.0,33.0,-3.0,0
9.0,-23.0,241.0,-90.0,32.0,-2.0,0
7.0,-23.0,243.0,-81.0,30.0,-3.0,0
7.0,-30.0,242.0,-74.0,30.0,-1.0,0
6.0,-23.0,236.0,-64.0,29.0,-1.0,0
7.0,-26.0,241.0,-48.0,33.0,-2.0,0
9.0,-30.0,243.0,-37.0,35.0,-1.0,0
7.0,-25.0,243.0,-26.0,38.0,0.0,0
6.0,-23.0,244.0,-16.0,40.0,-3.0,0
6.0,-22.0,244.0,-8.0,43.0,-2.0,0
7.0,-25.0,243.0,0.0,47.0,-1.0,0
6.0,-20.0,245.0,4.0,48.0,-1.0,0
7.0,-24.0,244.0,7.0,51.0,-3.0,0
5.0,-21.0,244.0,6.0,52.0,-2.0,0
7.0,-19.0,239.0,5.0,56.0,-3.0,0
10.0,-20.0,240.0,1.0,57.0,-3.0,0
6.0,-18.0,243.0,-8.0,58.0,-3.0,0
7.0,-19.0,239.0,-15.0,59.0,-3.0,0
7.0,-21.0,240.0,-23.0,59.0,-2.0,0
