ax,ay,az,gx,gy,gz,label
12.0,-255.0,-34.0,-148.0,166.0,-23.0,1
11.0,-251.0,-37.0,-136.0,167.0,-24.0,1
14.0,-252.0,-38.0,-120.0,166.0,-24.0,1
18.0,-252.0,-40.0,-104.0,169.0,-22.0,1
17.0,-256.0,-40.0,-88.0,168.0,-20.0,1
20.0,-254.0,-42.0,-72.0,169.0,-17.0,1
16.0,-252.0,-46.0,-59.0,165.0,-14.0,1
19.0,-250.0,-43.0,-47.0,161.0,-11.0,1
17.0,-247.0,-45.0,-37.0,154.0,-5.0,1
17.0,-247.0,-47.0,-30.0,146.0,-4.0,1
18.0,-249.0,-45.0,-24.0,138.0,-1.0,1
18.0,-247.0,-36.0,-19.0,131.0,2.0,1
17.0,-245.0,-41.0,-17.0,126.0,3.0,1
18.0,-242.0,-44.0,-15.0,124.0,8.0,1
17.0,-249.0,-40.0,-13.0,125.0,12.0,1
15.0,-247.0,-39.0,-12.0,126.0,13.0,1
13.0,-251.0,-47.0,-9.0,124.0,17.0,1
16.0,-246.0,-44.0,-8.0,126.0,15.0,1
13.0,-245.0,-44.0,-7.0,126.0,13.0,1
14.0,-244.0,-44.0,-5.0,124.0,10.0,1
16.0,-247.0,-39.0,-2.0,120.0,8.0,1
10.0,-245.0,-38.0,0.0,118.0,4.0,1
11.0,-247.0,-44.0,3.0,112.0,-2.0,1
11.0,-242.0,-39.0,6.0,106.0,-8.0,1
10.0,-244.0,-43.0,7.0,102.0,-14.0,1
12.0,-245.0,-37.0,9.0,96.0,-15.0,1
13.0,-243.0,-42.0,7.0,91.0,-19.0,1
12.0,-241.0,-46.0,5.0,86.0,-22.0,1
13.0,-243.0,-46.0,0.0,80.0,-21.0,1
12.0,-239.0,-47.0,-7.0,74.0,-20.0,1
14.0,-243.0,-42.0,-15.0,70.0,-20.0,1
12.0,-243.0,-39.0,-23.0,65.0,-19.0,1
13.0,-244.0,-39.0,-31.0,61.0,-19.0,1
13.0,-251.0,-41.0,-37.0,59.0,-17.0,1
18.0,-249.0,-37.0,-41.0,54.0,-14.0,1
16.0,-251.0,-35.0,-43.0,52.0,-11.0,1
16.0,-251.0,-37.0,-40.0,48.0,-9.0,1
17.0,-252.0,-29.0,-36.0,44.0,-9.0,1
16.0,-251.0,-32.0,-31.0,41.0,-6.0,1
14.0,-249.0,-35.0,-24.0,38.0,-4.0,1
14.0,-244.0,-36.0,-18.0,36.0,-1.0,1
15.0,-244.0,-42.0,-13.0,36.0,1.0,1
18.0,-243.0,-45.0,-14.0,36.0,5.0,1
18.0,-242.0,-48.0,-18.0,38.0,6.0,1
15.0,-241.0,-42.0,-26.0,40.0,4.0,1
16.0,-240.0,-45.0,-35.0,44.0,4.0,1
15.0,-241.0,-44.0,-46.0,48.0,4.0,1
14.0,-249.0,-42.0,-57.0,51.0,3.0,1
15.0,-244.0,-43.0,-64.0,53.0,2.0,1
14.0,-243.0,-45.0,-67.0,54.0,4.0,1
15.0,-246.0,-46.0,-63.0,52.0,4.0,1
13.0,-247.0,-46.0,-55.0,48.0,4.0,1
14.0,-244.0,-46.0,-45.0,41.0,3.0,1
17.0,-242.0,-48.0,-35.0,29.0,0.0,1
18.0,-245.0,-45.0,-29.0,12.0,-5.0,1
16.0,-245.0,-45.0,-28.0,-6.0,-10.0,1
23.0,-248.0,-47.0,-32.0,-21.0,-12.0,1
22.0,-245.0,-44.0,-33.0,-33.0,-12.0,1
23.0,-246.0,-48.0,-35.0,-40.0,-13.0,1
20.0,-245.0,-43.0,-35.0,-44.0,-10.0,1
19.0,-244.0,-42.0,-30.0,-43.0,-6.0,1
18.0,-244.0,-49.0,-23.0,-39.0,-3.0,1
14.0,-239.0,-47.0,-16.0,-36.0,1.0,1
15.0,-242.0,-45.0,-10.0,-35.0,3.0,1
15.0,-242.0,-47.0,-3.0,-34.0,4.0,1
