ax,ay,az,gx,gy,gz,label
-5.0,-264.0,19.0,-15.0,81.0,-6.0,1
-6.0,-265.0,19.0,-15.0,79.0,-6.0,1
-1.0,-264.0,19.0,-14.0,80.0,-6.0,1
-1.0,-265.0,20.0,-13.0,81.0,-5.0,1
-3.0,-264.0,18.0,-12.0,79.0,-4.0,1
-5.0,-265.0,16.0,-13.0,79.0,-6.0,1
-4.0,-264.0,17.0,-12.0,80.0,-4.0,1
-1.0,-269.0,22.0,-12.0,80.0,-4.0,1
-1.0,-265.0,19.0,-12.0,81.0,-2.0,1
-3.0,-265.0,17.0,-13.0,81.0,-3.0,1
-2.0,-267.0,18.0,-13.0,83.0,-3.0,1
0.0,-268.0,20.0,-14.0,84.0,-3.0,1
-3.0,-262.0,20.0,-14.0,86.0,-1.0,1
-1.0,-262.0,21.0,-13.0,86.0,-2.0,1
-3.0,-265.0,19.0,-10.0,86.0,-2.0,1
-3.0,-270.0,16.0,-10.0,88.0,-1.0,1
-5.0,-264.0,20.0,-10.0,89.0,-1.0,1
0.0,-268.0,18.0,-9.0,90.0,-1.0,1
0.0,-268.0,16.0,-10.0,93.0,-1.0,1
0.0,-263.0,15.0,-9.0,94.0,-1.0,1
-1.0,-266.0,18.0,-15.0,93.0,-3.0,1
0.0,-263.0,18.0,-21.0,92.0,-6.0,1
0.0,-266.0,21.0,-26.0,91.0,-8.0,1
1.0,-268.0,18.0,-32.0,92.0,-10.0,1
-2.0,-266.0,17.0,-36.0,94.0,-11.0,1
0.0,-267.0,20.0,-39.0,96.0,-12.0,1
1.0,-267.0,16.0,-42.0,96.0,-13.0,1
0.0,-268.0,16.0,-46.0,95.0,-13.0,1
-1.0,-266.0,17.0,-51.0,95.0,-10.0,1
2.0,-267.0,14.0,-54.0,95.0,-7.0,1
0.0,-268.0,16.0,-62.0,95.0,-4.0,1
1.0,-268.0,17.0,-71.0,97.0,0.0,1
0.0,-269.0,19.0,-72.0,105.0,4.0,1
0.0,-269.0,17.0,-73.0,114.0,8.0,1
-1.0,-269.0,20.0,-75.0,117.0,13.0,1
0.0,-270.0,20.0,-80.0,120.0,15.0,1
0.0,-268.0,19.0,-80.0,122.0,18.0,1
-1.0,-272.0,25.0,-78.0,122.0,21.0,1
1.0,-269.0,20.0,-73.0,120.0,21.0,1
3.0,-269.0,25.0,-68.0,123.0,22.0,1
0.0,-269.0,21.0,-61.0,126.0,21.0,1
3.0,-267.0,23.0,-49.0,131.0,20.0,1
3.0,-263.0,21.0,-39.0,138.0,18.0,1
6.0,-267.0,19.0,-31.0,144.0,15.0,1
6.0,-264.0,22.0,-25.0,147.0,10.0,1
4.0,-262.0,25.0,-23.0,152.0,7.0,1
7.0,-261.0,24.0,-24.0,155.0,3.0,1
10.0,-263.0,26.0,-28.0,159.0,1.0,1
9.0,-263.0,22.0,-35.0,161.0,-2.0,1
11.0,-265.0,20.0,-42.0,163.0,-6.0,1
9.0,-261.0,21.0,-50.0,166.0,-7.0,1
7.0,-260.0,21.0,-59.0,167.0,-8.0,1
5.0,-260.0,20.0,-61.0,169.0,-8.0,1
4.0,-258.0,22.0,-61.0,171.0,-4.0,1
4.0,-257.0,21.0,-55.0,172.0,-2.0,1
1.0,-257.0,17.0,-51.0,173.0,1.0,1
2.0,-258.0,17.0,-46.0,171.0,2.0,1
2.0,-257.0,24.0,-43.0,168.0,4.0,1
2.0,-253.0,22.0,-43.0,166.0,6.0,1
-1.0,-254.0,22.0,-46.0,164.0,8.0,1
1.0,-256.0,21.0,-52.0,160.0,8.0,1
0.0,-257.0,25.0,-60.0,157.0,9.0,1
0.0,-261.0,25.0,-70.0,154.0,8.0,1
-1.0,-261.0,23.0,-79.0,150.0,5.0,1
-1.0,-262.0,26.0,-88.0,145.0,3.0,1
0.0,-261.0,25.0,-92.0,140.0,1.0,1
2.0,-264.0,28.0,-94.0,137.0,-1.0,1
1.0,-261.0,28.0,-94.0,130.0,-5.0,1
3.0,-265.0,29.0,-90.0,124.0,-6.0,1
4.0,-264.0,26.0,-82.0,117.0,-8.0,1
4.0,-263.0,27.0,-73.0,112.0,-10.0,1
3.0,-260.0,22.0,-64.0,108.0,-12.0,1
3.0,-259.0,23.0,-56.0,103.0,-10.0,1
7.0,-260.0,24.0,-55.0,99.0,-10.0,1
6.0,-260.0,24.0,-56.0,98.0,-10.0,1
5.0,-257.0,25.0,-58.0,98.0,-7.0,1
8.0,-256.0,22.0,-61.0,98.0,-6.0,1
9.0,-259.0,21.0,-66.0,96.0,-3.0,1
5.0,-259.0,23.0,-70.0,92.0,0.0,1
7.0,-261.0,23.0,-75.0,92.0,3.0,1
5.0,-258.0,19.0,-78.0,90.0,5.0,1
7.0,-258.0,21.0,-83.0,89.0,8.0,1
7.0,-261.0,24.0,-86.0,88.0,9.0,1
8.0,-262.0,22.0,-90.0,87.0,9.0,1
8.0,-262.0,21.0,-95.0,88.0,11.0,1
8.0,-263.0,21.0,-96.0,88.0,10.0,1
6.0,-262.0,20.0,-96.0,88.0,12.0,1
8.0,-266.0,21.0,-98.0,90.0,13.0,1
6.0,-268.0,23.0,-98.0,93.0,12.0,1
7.0,-272.0,23.0,-95.0,94.0,14.0,1
6.0,-272.0,21.0,-92.0,96.0,14.0,1
7.0,-272.0,21.0,-87.0,100.0,16.0,1
8.0,-274.0,20.0,-79.0,102.0,17.0,1
9.0,-273.0,20.0,-72.0,104.0,20.0,1
7.0,-274.0,22.0,-62.0,108.0,22.0,1
8.0,-275.0,23.0,-50.0,112.0,24.0,1
11.0,-272.0,21.0,-39.0,119.0,26.0,1
13.0,-274.0,21.0,-29.0,123.0,29.0,1
12.0,-270.0,25.0,-20.0,130.0,31.0,1
9.0,-270.0,22.0,-13.0,138.0,34.0,1
11.0,-269.0,20.0,-7.0,149.0,37.0,1
17.0,-274.0,23.0,-2.0,158.0,38.0,1
12.0,-270.0,23.0,6.0,167.0,39.0,1
14.0,-270.0,25.0,17.0,174.0,39.0,1
11.0,-272.0,27.0,36.0,180.0,41.0,1
13.0,-272.0,32.0,62.0,184.0,45.0,1
15.0,-277.0,27.0,93.0,189.0,46.0,1
13.0,-275.0,27.0,124.0,194.0,49.0,1
11.0,-276.0,26.0,150.0,199.0,50.0,1
14.0,-276.0,21.0,172.0,202.0,53.0,1
10.0,-278.0,16.0,187.0,207.0,53.0,1
10.0,-280.0,12.0,193.0,216.0,53.0,1
6.0,-279.0,5.0,187.0,225.0,51.0,1
