ax,ay,az,gx,gy,gz,label
-4.0,-260.0,63.0,-10.0,66.0,-2.0,0
-1.0,-261.0,62.0,-10.0,66.0,1.0,0
-5.0,-256.0,64.0,-11.0,67.0,0.0,0
-6.0,-256.0,57.0,-11.0,65.0,0.0,0
-7.0,-261.0,61.0,-11.0,67.0,0.0,0
-4.0,-259.0,61.0,-13.0,68.0,0.0,0
-6.0,-256.0,62.0,-13.0,67.0,-2.0,0
-4.0,-260.0,62.0,-14.0,68.0,-3.0,0
-4.0,-259.0,61.0,-15.0,68.0,-3.0,0
-3.0,-261.0,63.0,-15.0,67.0,-2.0,0
-6.0,-259.0,60.0,-14.0,66.0,-2.0,0
-3.0,-259.0,61.0,-15.0,66.0,-2.0,0
-4.0,-262.0,62.0,-15.0,67.0,-2.0,0
-4.0,-258.0,64.0,-15.0,66.0,-3.0,0
-4.0,-260.0,62.0,-15.0,66.0,-3.0,0
-9.0,-262.0,56.0,-16.0,67.0,-2.0,0
-5.0,-257.0,63.0,-16.0,67.0,-2.0,0
-4.0,-260.0,62.0,-15.0,66.0,-3.0,0
-8.0,-259.0,64.0,-16.0,66.0,-3.0,0
-4.0,-257.0,64.0,-16.0,66.0,-3.0,0
-3.0,-262.0,62.0,-15.0,65.0,-3.0,0
-6.0,-259.0,65.0,-15.0,66.0,-3.0,0
-3.0,-259.0,63.0,-16.0,67.0,-2.0,0
-5.0,-260.0,62.0,-15.0,66.0,-3.0,0
-5.0,-260.0,62.0,-14.0,67.0,-1.0,0
-3.0,-257.0,60.0,-14.0,67.0,-2.0,0
-4.0,-261.0,64.0,-14.0,67.0,-1.0,0
-4.0,-262.0,61.0,-13.0,68.0,-4.0,0
-3.0,-258.0,58.0,-13.0,67.0,-2.0,0
-4.0,-261.0,62.0,-12.0,68.0,-3.0,0
-4.0,-260.0,59.0,-10.0,67.0,-3.0,0
1.0,-260.0,61.0,-11.0,68.0,-3.0,0
-4.0,-258.0,62.0,-11.0,70.0,-4.0,0
-5.0,-258.0,64.0,-10.0,70.0,-5.0,0
-4.0,-257.0,62.0,-10.0,70.0,-4.0,0
-5.0,-257.0,64.0,-10.0,70.0,-4.0,0
-6.0,-257.0,62.0,-10.0,69.0,-5.0,0
-7.0,-256.0,64.0,-9.0,72.0,-3.0,0
-8.0,-257.0,60.0,-11.0,70.0,-5.0,0
-5.0,-261.0,62.0,-11.0,70.0,-5.0,0
-5.0,-258.0,62.0,-11.0,70.0,-4.0,0
-2.0,-259.0,64.0,-12.0,70.0,-5.0,0
-6.0,-259.0,64.0,-13.0,72.0,-5.0,0
-4.0,-257.0,64.0,-14.0,71.0,-6.0,0
-4.0,-259.0,61.0,-15.0,71.0,-7.0,0
-4.0,-259.0,64.0,-16.0,71.0,-6.0,0
-7.0,-258.0,59.0,-18.0,72.0,-6.0,0
-6.0,-259.0,63.0,-18.0,71.0,-7.0,0
-3.0,-261.0,61.0,-18.0,72.0,-6.0,0
-5.0,-259.0,61.0,-17.0,71.0,-5.0,0
-4.0,-257.0,60.0,-18.0,71.0,-5.0,0
-5.0,-258.0,63.0,-18.0,71.0,-5.0,0
-6.0,-258.0,59.0,-20.0,70.0,-6.0,0
-2.0,-256.0,61.0,-19.0,73.0,-4.0,0
-3.0,-258.0,62.0,-19.0,72.0,-6.0,0
-6.0,-259.0,59.0,-19.0,71.0,-6.0,0
-7.0,-262.0,61.0,-19.0,72.0,-6.0,0
-7.0,-261.0,59.0,-19.0,71.0,-5.0,0
-1.0,-263.0,63.0,-20.0,71.0,-6.0,0
-6.0,-259.0,62.0,-19.0,69.0,-6.0,0
-4.0,-260.0,62.0,-18.0,70.0,-6.0,0
-9.0,-257.0,63.0,-17.0,71.0,-6.0,0
-6.0,-259.0,63.0,-16.0,70.0,-6.0,0
-6.0,-258.0,62.0,-17.0,71.0,-7.0,0
-5.0,-260.0,59.0,-15.0,73.0,-7.0,0
-6.0,-258.0,64.0,-16.0,72.0,-5.0,0
-3.0,-259.0,62.0,-16.0,73.0,-8.0,0
-4.0,-257.0,63.0,-16.0,73.0,-8.0,0
-7.0,-258.0,63.0,-17.0,73.0,-8.0,0
-3.0,-260.0,64.0,-17.0,72.0,-8.0,0
-5.0,-257.0,62.0,-17.0,73.0,-8.0,0
-2.0,-257.0,61.0,-17.0,74.0,-8.0,0
-3.0,-259.0,60.0,-17.0,74.0,-8.0,0
-5.0,-255.0,61.0,-16.0,73.0,-8.0,0
-3.0,-260.0,59.0,-17.0,73.0,-8.0,0
-5.0,-260.0,64.0,-16.0,73.0,-9.0,0
