ax,ay,az,gx,gy,gz,label
17.0,-70.0,194.0,-31.0,-18.0,-6.0,0
19.0,-68.0,194.0,-27.0,-17.0,-5.0,0
16.0,-71.0,196.0,-25.0,-18.0,-6.0,0
19.0,-68.0,195.0,-25.0,-19.0,-4.0,0
17.0,-69.0,194.0,-29.0,-20.0,-4.0,0
18.0,-71.0,194.0,-32.0,-23.0,-3.0,0
20.0,-67.0,198.0,-36.0,-26.0,-3.0,0
16.0,-66.0,197.0,-39.0,-27.0,-2.0,0
16.0,-68.0,198.0,-39.0,-30.0,-1.0,0
17.0,-69.0,200.0,-37.0,-30.0,-1.0,0
21.0,-69.0,203.0,-34.0,-29.0,-3.0,0
19.0,-69.0,201.0,-32.0,-28.0,-2.0,0
14.0,-72.0,199.0,-29.0,-26.0,-3.0,0
16.0,-73.0,197.0,-24.0,-24.0,-3.0,0
18.0,-70.0,204.0,-20.0,-21.0,-3.0,0
16.0,-70.0,198.0,-16.0,-18.0,-2.0,0
21.0,-69.0,197.0,-13.0,-15.0,-3.0,0
18.0,-71.0,198.0,-11.0,-12.0,-5.0,0
19.0,-68.0,201.0,-12.0,-9.0,-4.0,0
19.0,-68.0,197.0,-16.0,-7.0,-4.0,0
18.0,-69.0,202.0,-20.0,-9.0,-3.0,0
21.0,-69.0,201.0,-23.0,-14.0,-4.0,0
20.0,-68.0,198.0,-26.0,-19.0,-4.0,0
19.0,-71.0,202.0,-27.0,-25.0,-3.0,0
22.0,-68.0,202.0,-28.0,-31.0,-2.0,0
21.0,-67.0,200.0,-29.0,-36.0,-2.0,0
12.0,-67.0,198.0,-29.0,-37.0,-3.0,0
17.0,-67.0,199.0,-28.0,-37.0,-3.0,0
16.0,-65.0,197.0,-27.0,-34.0,-3.0,0
20.0,-68.0,198.0,-24.0,-30.0,-4.0,0
19.0,-65.0,200.0,-25.0,-26.0,-4.0,0
21.0,-66.0,197.0,-24.0,-22.0,-4.0,0
19.0,-65.0,198.0,-27.0,-21.0,-4.0,0
18.0,-67.0,198.0,-30.0,-21.0,-3.0,0
22.0,-68.0,198.0,-32.0,-23.0,-5.0,0
18.0,-68.0,200.0,-32.0,-29.0,-4.0,0
18.0,-69.0,199.0,-32.0,-36.0,-3.0,0
20.0,-79.0,210.0,-32.0,-43.0,-3.0,0
22.0,-72.0,204.0,-29.0,-47.0,-4.0,0
24.0,-72.0,203.0,-25.0,-50.0,-5.0,0
21.0,-72.0,201.0,-21.0,-50.0,-4.0,0
22.0,-70.0,206.0,-18.0,-44.0,-3.0,0
19.0,-67.0,205.0,-15.0,-37.0,-2.0,0
22.0,-67.0,205.0,-13.0,-31.0,-2.0,0
24.0,-67.0,207.0,-13.0,-23.0,-3.0,0
19.0,-66.0,210.0,-16.0,-16.0,-3.0,0
20.0,-64.0,205.0,-21.0,-10.0,-3.0,0
21.0,-66.0,202.0,-25.0,-7.0,-3.0,0
15.0,-60.0,196.0,-31.0,-6.0,-5.0,0
19.0,-63.0,199.0,-35.0,-10.0,-5.0,0
18.0,-63.0,200.0,-41.0,-15.0,-5.0,0
18.0,-65.0,198.0,-42.0,-19.0,-5.0,0
22.0,-66.0,198.0,-44.0,-22.0,-5.0,0
21.0,-65.0,194.0,-43.0,-27.0,-5.0,0
19.0,-65.0,196.0,-41.0,-28.0,-2.0,0
19.0,-71.0,197.0,-38.0,-29.0,-3.0,0
19.0,-71.0,191.0,-33.0,-29.0,-3.0,0
19.0,-66.0,193.0,-29.0,-28.0,-3.0,0
19.0,-70.0,190.0,-24.0,-29.0,-1.0,0
25.0,-68.0,192.0,-21.0,-28.0,-2.0,0
22.0,-70.0,193.0,-18.0,-30.0,0.0,0
19.0,-70.0,196.0,-16.0,-29.0,0.0,0
22.0,-71.0,197.0,-12.0,-29.0,1.0,0
23.0,-72.0,195.0,-10.0,-29.0,-1.0,0
23.0,-69.0,199.0,-7.0,-31.0,-1.0,0
22.0,-68.0,200.0,-1.0,-31.0,-1.0,0
23.0,-71.0,199.0,3.0,-31.0,-1.0,0
22.0,-69.0,204.0,8.0,-31.0,0.0,0
23.0,-69.0,201.0,12.0,-30.0,0.0,0
23.0,-67.0,204.0,11.0,-29.0,-2.0,0
23.0,-70.0,212.0,6.0,-27.0,-3.0,0
23.0,-64.0,207.0,-2.0,-25.0,-3.0,0
22.0,-65.0,208.0,-12.0,-24.0,-3.0,0
23.0,-65.0,207.0,-23.0,-24.0,-4.0,0
24.0,-65.0,206.0,-38.0,-28.0,-2.0,0
22.0,-67.0,206.0,-52.0,-32.0,-2.0,0
21.0,-68.0,206.0,-63.0,-36.0,0.0,0
25.0,-67.0,209.0,-68.0,-43.0,3.0,0
21.0,-70.0,201.0,-69.0,-47.0,4.0,0
23.0,-68.0,201.0,-65.0,-49.0,5.0,0
22.0,-67.0,202.0,-57.0,-50.0,6.0,0
20.0,-70.0,199.0,-48.0,-50.0,6.0,0
23.0,-68.0,196.0,-36.0,-49.0,4.0,0
24.0,-72.0,195.0,-24.0,-45.0,4.0,0
19.0,-68.0,192.0,-14.0,-40.0,3.0,0
24.0,-68.0,195.0,-6.0,-33.0,2.0,0
22.0,-68.0,192.0,2.0,-28.0,1.0,0
25.0,-68.0,193.0,10.0,-21.0,2.0,0
24.0,-65.0,193.0,14.0,-17.0,4.0,0
23.0,-71.0,197.0,13.0,-14.0,3.0,0
27.0,-66.0,197.0,13.0,-10.0,5.0,0
22.0,-65.0,197.0,8.0,-9.0,4.0,0
29.0,-76.0,202.0,4.0,-10.0,5.0,0
27.0,-67.0,203.0,-4.0,-12.0,6.0,0
28.0,-67.0,203.0,-12.0,-16.0,8.0,0
25.0,-66.0,203.0,-20.0,-20.0,9.0,0
28.0,-69.0,208.0,-25.0,-22.0,9.0,0
25.0,-65.0,205.0,-32.0,-25.0,10.0,0
26.0,-66.0,210.0,-36.0,-26.0,9.0,0
21.0,-63.0,209.0,-42.0,-27.0,9.0,0
28.0,-64.0,206.0,-46.0,-26.0,8.0,0
28.0,-63.0,207.0,-52.0,-25.0,8.0,0
27.0,-64.0,205.0,-56.0,-23.0,7.0,0
23.0,-60.0,202.0,-59.0,-21.0,6.0,0
25.0,-63.0,206.0,-61.0,-18.0,4.0,0
25.0,-64.0,200.0,-61.0,-15.0,3.0,0
26.0,-66.0,200.0,-58.0,-13.0,1.0,0
24.0,-67.0,200.0,-53.0,-13.0,0.0,0
23.0,-66.0,198.0,-43.0,-10.0,1.0,0
26.0,-67.0,203.0,-31.0,-12.0,-1.0,0
29.0,-67.0,197.0,-19.0,-14.0,-1.0,0
25.0,-67.0,201.0,-6.0,-17.0,-2.0,0
24.0,-67.0,198.0,6.0,-22.0,-2.0,0
24.0,-65.0,201.0,17.0,-28.0,-2.0,0
24.0,-68.0,198.0,24.0,-30.0,-2.0,0
26.0,-66.0,197.0,29.0,-34.0,-4.0,0
27.0,-66.0,196.0,28.0,-34.0,-4.0,0
25.0,-64.0,202.0,25.0,-32.0,-6.0,0
24.0,-64.0,200.0,16.0,-28.0,-6.0,0
23.0,-63.0,202.0,5.0,-22.0,-8.0,0
25.0,-63.0,199.0,-11.0,-17.0,-8.0,0
26.0,-64.0,205.0,-27.0,-12.0,-7.0,0
25.0,-66.0,205.0,-43.0,-8.0,-8.0,0
28.0,-64.0,205.0,-54.0,-5.0,-6.0,0
23.0,-60.0,207.0,-60.0,-4.0,-4.0,0
23.0,-65.0,202.0,-58.0,-3.0,-3.0,0
24.0,-66.0,205.0,-53.0,-4.0,-2.0,0
23.0,-65.0,198.0,-44.0,-4.0,-1.0,0
26.0,-66.0,204.0,-36.0,-4.0,-1.0,0
22.0,-64.0,202.0,-27.0,-4.0,1.0,0
28.0,-66.0,197.0,-24.0,-2.0,1.0,0
25.0,-65.0,198.0,-21.0,-1.0,0.0,0
23.0,-64.0,204.0,-23.0,0.0,0.0,0
22.0,-65.0,200.0,-23.0,0.0,1.0,0
26.0,-66.0,198.0,-23.0,1.0,2.0,0
24.0,-64.0,201.0,-22.0,-1.0,3.0,0
26.0,-65.0,204.0,-22.0,-5.0,3.0,0
27.0,-64.0,202.0,-20.0,-7.0,2.0,0
27.0,-65.0,199.0,-17.0,-11.0,1.0,0
28.0,-67.0,201.0,-16.0,-14.0,1.0,0
28.0,-68.0,202.0,-15.0,-16.0,0.0,0
30.0,-68.0,201.0,-18.0,-16.0,-1.0,0
28.0,-68.0,202.0,-18.0,-17.0,-2.0,0
26.0,-66.0,207.0,-24.0,-17.0,-1.0,0
23.0,-68.0,202.0,-29.0,-18.0,-1.0,0
