ax,ay,az,gx,gy,gz,label
21.0,-247.0,-23.0,99.0,15.0,-12.0,1
20.0,-247.0,-23.0,100.0,16.0,-12.0,1
21.0,-249.0,-29.0,101.0,15.0,-12.0,1
17.0,-243.0,-27.0,99.0,15.0,-11.0,1
18.0,-248.0,-26.0,100.0,15.0,-14.0,1
23.0,-240.0,-25.0,99.0,16.0,-16.0,1
21.0,-246.0,-28.0,99.0,16.0,-14.0,1
18.0,-247.0,-25.0,99.0,16.0,-15.0,1
20.0,-245.0,-28.0,98.0,16.0,-16.0,1
25.0,-251.0,-27.0,101.0,17.0,-15.0,1
17.0,-244.0,-25.0,100.0,16.0,-14.0,1
21.0,-247.0,-26.0,101.0,17.0,-15.0,1
19.0,-248.0,-23.0,102.0,17.0,-15.0,1
19.0,-249.0,-29.0,102.0,17.0,-12.0,1
20.0,-245.0,-23.0,99.0,17.0,-12.0,1
22.0,-249.0,-14.0,97.0,17.0,-10.0,1
18.0,-248.0,-26.0,93.0,16.0,-10.0,1
19.0,-246.0,-26.0,89.0,14.0,-9.0,1
23.0,-247.0,-21.0,84.0,14.0,-8.0,1
22.0,-246.0,-19.0,82.0,13.0,-9.0,1
20.0,-248.0,-22.0,81.0,14.0,-9.0,1
19.0,-245.0,-21.0,79.0,15.0,-10.0,1
24.0,-248.0,-26.0,79.0,14.0,-10.0,1
20.0,-248.0,-22.0,79.0,15.0,-10.0,1
21.0,-244.0,-22.0,78.0,15.0,-12.0,1
23.0,-249.0,-23.0,78.0,16.0,-12.0,1
18.0,-238.0,-26.0,80.0,16.0,-14.0,1
21.0,-246.0,-25.0,81.0,17.0,-15.0,1
22.0,-246.0,-26.0,79.0,17.0,-13.0,1
22.0,-246.0,-25.0,80.0,16.0,-12.0,1
23.0,-246.0,-22.0,81.0,17.0,-14.0,1
23.0,-249.0,-25.0,82.0,15.0,-14.0,1
22.0,-246.0,-25.0,85.0,14.0,-13.0,1
20.0,-244.0,-24.0,86.0,13.0,-12.0,1
21.0,-245.0,-24.0,87.0,11.0,-13.0,1
21.0,-248.0,-24.0,88.0,10.0,-12.0,1
22.0,-249.0,-23.0,89.0,9.0,-11.0,1
17.0,-245.0,-26.0,88.0,8.0,-13.0,1
22.0,-248.0,-21.0,87.0,8.0,-12.0,1
22.0,-251.0,-21.0,86.0,8.0,-13.0,1
21.0,-245.0,-24.0,84.0,8.0,-13.0,1
21.0,-250.0,-20.0,86.0,9.0,-14.0,1
19.0,-246.0,-23.0,85.0,11.0,-12.0,1
18.0,-247.0,-23.0,83.0,12.0,-11.0,1
18.0,-248.0,-20.0,84.0,12.0,-11.0,1
21.0,-248.0,-22.0,86.0,14.0,-13.0,1
20.0,-247.0,-21.0,88.0,14.0,-12.0,1
17.0,-242.0,-25.0,88.0,15.0,-13.0,1
21.0,-245.0,-22.0,88.0,14.0,-13.0,1
23.0,-248.0,-19.0,89.0,13.0,-12.0,1
21.0,-245.0,-26.0,91.0,13.0,-12.0,1
21.0,-244.0,-26.0,92.0,13.0,-12.0,1
20.0,-246.0,-26.0,93.0,13.0,-11.0,1
21.0,-247.0,-26.0,95.0,12.0,-11.0,1
24.0,-246.0,-21.0,98.0,14.0,-12.0,1
19.0,-246.0,-25.0,98.0,13.0,-9.0,1
19.0,-246.0,-21.0,99.0,13.0,-9.0,1
21.0,-246.0,-24.0,98.0,13.0,-9.0,1
21.0,-249.0,-14.0,98.0,12.0,-8.0,1
23.0,-244.0,-22.0,96.0,13.0,-8.0,1
21.0,-247.0,-22.0,93.0,14.0,-7.0,1
19.0,-248.0,-20.0,92.0,14.0,-7.0,1
20.0,-247.0,-23.0,92.0,15.0,-8.0,1
22.0,-246.0,-23.0,90.0,15.0,-9.0,1
19.0,-245.0,-25.0,89.0,15.0,-10.0,1
24.0,-249.0,-20.0,90.0,15.0,-11.0,1
22.0,-248.0,-24.0,89.0,14.0,-11.0,1
21.0,-248.0,-21.0,91.0,14.0,-11.0,1
19.0,-244.0,-21.0,91.0,13.0,-13.0,1
20.0,-250.0,-23.0,88.0,14.0,-13.0,1
22.0,-248.0,-20.0,88.0,14.0,-15.0,1
