ax,ay,az,gx,gy,gz,label
-11.0,-253.0,-63.0,-13.0,76.0,-2.0,0
-13.0,-254.0,-63.0,-14.0,75.0,-2.0,0
-8.0,-256.0,-62.0,-14.0,74.0,-3.0,0
-11.0,-257.0,-59.0,-14.0,74.0,-3.0,0
-8.0,-252.0,-62.0,-14.0,75.0,-4.0,0
-13.0,-253.0,-57.0,-14.0,75.0,-3.0,0
-11.0,-251.0,-60.0,-17.0,74.0,-3.0,0
-10.0,-255.0,-62.0,-16.0,72.0,-2.0,0
-10.0,-255.0,-62.0,-18.0,71.0,-2.0,0
-13.0,-255.0,-62.0,-18.0,74.0,-1.0,0
-9.0,-255.0,-63.0,-19.0,72.0,-3.0,0
-11.0,-256.0,-59.0,-19.0,74.0,-3.0,0
-13.0,-255.0,-62.0,-18.0,75.0,-2.0,0
-14.0,-255.0,-62.0,-19.0,75.0,-3.0,0
-13.0,-254.0,-59.0,-19.0,75.0,-4.0,0
-12.0,-254.0,-62.0,-18.0,74.0,-2.0,0
-9.0,-256.0,-61.0,-17.0,75.0,-3.0,0
-7.0,-254.0,-59.0,-16.0,74.0,-2.0,0
-12.0,-255.0,-59.0,-14.0,71.0,-2.0,0
-13.0,-256.0,-63.0,-14.0,69.0,-3.0,0
-13.0,-255.0,-59.0,-13.0,69.0,-3.0,0
-12.0,-253.0,-62.0,-14.0,67.0,-1.0,0
-10.0,-253.0,-61.0,-13.0,65.0,-2.0,0
-11.0,-255.0,-63.0,-13.0,64.0,-3.0,0
-11.0,-256.0,-62.0,-13.0,63.0,-4.0,0
-10.0,-254.0,-60.0,-13.0,62.0,-4.0,0
-9.0,-255.0,-61.0,-13.0,63.0,-3.0,0
-12.0,-256.0,-61.0,-12.0,64.0,-4.0,0
-10.0,-255.0,-60.0,-13.0,63.0,-4.0,0
-10.0,-254.0,-62.0,-14.0,65.0,-4.0,0
-12.0,-253.0,-61.0,-14.0,65.0,-4.0,0
-9.0,-253.0,-59.0,-13.0,63.0,-3.0,0
