ax,ay,az,gx,gy,gz,label
-5.0,-232.0,-98.0,-12.0,-674.0,-310.0,1
-2.0,-229.0,-98.0,-2.0,-682.0,-318.0,1
-9.0,-231.0,-99.0,8.0,-688.0,-323.0,1
-9.0,-227.0,-101.0,18.0,-693.0,-328.0,1
-7.0,-230.0,-99.0,26.0,-701.0,-335.0,1
-6.0,-232.0,-98.0,32.0,-707.0,-343.0,1
-7.0,-227.0,-103.0,38.0,-710.0,-351.0,1
0.0,-230.0,-99.0,44.0,-712.0,-362.0,1
-5.0,-232.0,-103.0,49.0,-713.0,-367.0,1
-5.0,-229.0,-103.0,51.0,-713.0,-374.0,1
-2.0,-234.0,-100.0,53.0,-713.0,-378.0,1
-2.0,-234.0,-97.0,55.0,-714.0,-380.0,1
0.0,-231.0,-106.0,56.0,-713.0,-380.0,1
1.0,-232.0,-101.0,56.0,-713.0,-380.0,1
0.0,-232.0,-100.0,52.0,-709.0,-380.0,1
0.0,-228.0,-98.0,46.0,-706.0,-378.0,1
0.0,-217.0,-106.0,39.0,-703.0,-376.0,1
1.0,-232.0,-103.0,33.0,-701.0,-374.0,1
0.0,-231.0,-100.0,27.0,-700.0,-370.0,1
1.0,-230.0,-102.0,23.0,-698.0,-368.0,1
3.0,-235.0,-106.0,21.0,-696.0,-363.0,1
1.0,-234.0,-106.0,23.0,-692.0,-357.0,1
0.0,-231.0,-104.0,25.0,-690.0,-355.0,1
4.0,-233.0,-98.0,30.0,-687.0,-348.0,1
-2.0,-230.0,-103.0,35.0,-685.0,-343.0,1
1.0,-228.0,-100.0,40.0,-681.0,-338.0,1
3.0,-227.0,-99.0,40.0,-678.0,-333.0,1
1.0,-228.0,-105.0,38.0,-674.0,-329.0,1
0.0,-224.0,-105.0,36.0,-669.0,-326.0,1
-1.0,-228.0,-103.0,32.0,-663.0,-324.0,1
2.0,-228.0,-103.0,26.0,-653.0,-322.0,1
2.0,-227.0,-103.0,22.0,-643.0,-322.0,1
1.0,-226.0,-97.0,17.0,-633.0,-323.0,1
1.0,-231.0,-96.0,14.0,-623.0,-326.0,1
0.0,-224.0,-100.0,12.0,-611.0,-329.0,1
1.0,-228.0,-100.0,14.0,-600.0,-335.0,1
1.0,-226.0,-97.0,20.0,-587.0,-338.0,1
-1.0,-228.0,-104.0,31.0,-576.0,-342.0,1
2.0,-226.0,-99.0,42.0,-564.0,-344.0,1
6.0,-224.0,-99.0,51.0,-555.0,-346.0,1
4.0,-222.0,-101.0,59.0,-540.0,-349.0,1
7.0,-223.0,-100.0,64.0,-521.0,-355.0,1
10.0,-223.0,-100.0,67.0,-500.0,-359.0,1
14.0,-226.0,-100.0,66.0,-479.0,-364.0,1
15.0,-226.0,-99.0,61.0,-462.0,-366.0,1
11.0,-228.0,-100.0,60.0,-449.0,-373.0,1
16.0,-230.0,-103.0,60.0,-439.0,-376.0,1
18.0,-232.0,-106.0,62.0,-430.0,-380.0,1
26.0,-233.0,-107.0,64.0,-420.0,-382.0,1
19.0,-227.0,-108.0,70.0,-411.0,-379.0,1
18.0,-225.0,-106.0,77.0,-403.0,-378.0,1
21.0,-228.0,-99.0,84.0,-400.0,-375.0,1
17.0,-227.0,-96.0,92.0,-397.0,-374.0,1
18.0,-228.0,-100.0,99.0,-392.0,-370.0,1
