ax,ay,az,gx,gy,gz,label
13.0,-245.0,-68.0,-22.0,224.0,-14.0,0
14.0,-247.0,-69.0,-18.0,221.0,-16.0,0
8.0,-245.0,-65.0,-15.0,220.0,-14.0,0
11.0,-245.0,-70.0,-15.0,218.0,-14.0,0
8.0,-244.0,-62.0,-18.0,218.0,-11.0,0
16.0,-243.0,-61.0,-24.0,215.0,-12.0,0
8.0,-250.0,-69.0,-29.0,211.0,-8.0,0
10.0,-247.0,-68.0,-34.0,206.0,-7.0,0
9.0,-243.0,-70.0,-38.0,201.0,-3.0,0
13.0,-249.0,-68.0,-40.0,196.0,-3.0,0
6.0,-247.0,-67.0,-42.0,193.0,2.0,0
6.0,-250.0,-66.0,-43.0,187.0,1.0,0
9.0,-250.0,-68.0,-47.0,181.0,4.0,0
7.0,-246.0,-66.0,-47.0,175.0,3.0,0
4.0,-248.0,-68.0,-49.0,168.0,5.0,0
3.0,-241.0,-71.0,-49.0,159.0,4.0,0
-2.0,-250.0,-54.0,-51.0,151.0,5.0,0
6.0,-251.0,-67.0,-52.0,146.0,3.0,0
5.0,-249.0,-66.0,-53.0,141.0,2.0,0
4.0,-251.0,-67.0,-55.0,137.0,0.0,0
5.0,-249.0,-72.0,-55.0,133.0,-1.0,0
8.0,-251.0,-67.0,-60.0,129.0,-4.0,0
6.0,-253.0,-70.0,-60.0,124.0,-2.0,0
10.0,-250.0,-70.0,-61.0,120.0,-6.0,0
10.0,-252.0,-68.0,-60.0,117.0,-5.0,0
9.0,-252.0,-66.0,-55.0,112.0,-8.0,0
28.0,-248.0,-76.0,-49.0,109.0,-10.0,0
14.0,-248.0,-68.0,-39.0,104.0,-10.0,0
14.0,-248.0,-66.0,-33.0,102.0,-9.0,0
17.0,-247.0,-67.0,-27.0,99.0,-8.0,0
14.0,-248.0,-72.0,-21.0,96.0,-7.0,0
14.0,-245.0,-69.0,-17.0,94.0,-5.0,0
15.0,-246.0,-71.0,-14.0,93.0,-3.0,0
16.0,-244.0,-73.0,-10.0,92.0,0.0,0
17.0,-245.0,-66.0,-9.0,93.0,2.0,0
17.0,-245.0,-68.0,-11.0,92.0,2.0,0
19.0,-244.0,-70.0,-13.0,92.0,6.0,0
16.0,-253.0,-64.0,-18.0,95.0,8.0,0
20.0,-245.0,-69.0,-26.0,99.0,8.0,0
19.0,-244.0,-69.0,-33.0,101.0,10.0,0
22.0,-248.0,-72.0,-40.0,103.0,11.0,0
21.0,-246.0,-71.0,-46.0,108.0,13.0,0
21.0,-245.0,-69.0,-51.0,111.0,12.0,0
21.0,-245.0,-70.0,-57.0,114.0,12.0,0
23.0,-247.0,-72.0,-62.0,118.0,13.0,0
25.0,-247.0,-75.0,-66.0,121.0,12.0,0
23.0,-246.0,-73.0,-72.0,127.0,13.0,0
25.0,-243.0,-77.0,-75.0,132.0,15.0,0
31.0,-247.0,-61.0,-79.0,137.0,18.0,0
26.0,-248.0,-74.0,-83.0,143.0,18.0,0
23.0,-246.0,-74.0,-87.0,150.0,17.0,0
22.0,-242.0,-77.0,-88.0,159.0,19.0,0
25.0,-248.0,-78.0,-89.0,166.0,16.0,0
23.0,-248.0,-79.0,-87.0,172.0,16.0,0
24.0,-250.0,-77.0,-83.0,179.0,14.0,0
19.0,-251.0,-77.0,-77.0,186.0,12.0,0
18.0,-249.0,-71.0,-68.0,190.0,10.0,0
21.0,-254.0,-78.0,-59.0,196.0,7.0,0
18.0,-254.0,-77.0,-45.0,201.0,3.0,0
11.0,-255.0,-64.0,-29.0,202.0,4.0,0
15.0,-249.0,-73.0,-15.0,205.0,1.0,0
19.0,-248.0,-72.0,0.0,209.0,2.0,0
15.0,-247.0,-70.0,15.0,211.0,-1.0,0
17.0,-244.0,-70.0,25.0,213.0,0.0,0
17.0,-245.0,-74.0,34.0,214.0,-3.0,0
19.0,-245.0,-69.0,38.0,215.0,-1.0,0
19.0,-241.0,-69.0,37.0,216.0,-1.0,0
17.0,-243.0,-69.0,33.0,218.0,2.0,0
21.0,-241.0,-67.0,25.0,222.0,3.0,0
14.0,-239.0,-69.0,17.0,223.0,5.0,0
11.0,-235.0,-68.0,2.0,224.0,5.0,0
19.0,-242.0,-68.0,-13.0,227.0,8.0,0
21.0,-239.0,-67.0,-28.0,230.0,6.0,0
21.0,-238.0,-71.0,-41.0,234.0,10.0,0
23.0,-240.0,-65.0,-53.0,237.0,9.0,0
21.0,-240.0,-67.0,-63.0,243.0,10.0,0
23.0,-242.0,-67.0,-75.0,249.0,9.0,0
24.0,-240.0,-65.0,-83.0,255.0,13.0,0
20.0,-240.0,-69.0,-91.0,260.0,12.0,0
18.0,-247.0,-67.0,-101.0,265.0,14.0,0
23.0,-244.0,-63.0,-110.0,269.0,16.0,0
17.0,-245.0,-55.0,-118.0,271.0,23.0,0
23.0,-249.0,-67.0,-126.0,269.0,24.0,0
19.0,-250.0,-67.0,-131.0,268.0,29.0,0
20.0,-253.0,-69.0,-133.0,265.0,31.0,0
21.0,-255.0,-70.0,-134.0,261.0,35.0,0
23.0,-256.0,-68.0,-130.0,257.0,36.0,0
22.0,-254.0,-67.0,-124.0,253.0,39.0,0
24.0,-256.0,-70.0,-115.0,249.0,39.0,0
22.0,-256.0,-74.0,-104.0,246.0,42.0,0
24.0,-255.0,-70.0,-92.0,242.0,43.0,0
18.0,-254.0,-72.0,-78.0,240.0,46.0,0
21.0,-248.0,-83.0,-58.0,237.0,45.0,0
19.0,-253.0,-73.0,-41.0,236.0,50.0,0
18.0,-252.0,-72.0,-26.0,233.0,49.0,0
20.0,-248.0,-71.0,-11.0,232.0,53.0,0
18.0,-248.0,-70.0,0.0,231.0,53.0,0
18.0,-243.0,-65.0,10.0,228.0,56.0,0
19.0,-247.0,-66.0,16.0,224.0,55.0,0
21.0,-243.0,-64.0,20.0,223.0,58.0,0
20.0,-237.0,-64.0,22.0,220.0,58.0,0
23.0,-238.0,-63.0,21.0,218.0,60.0,0
25.0,-239.0,-64.0,18.0,216.0,59.0,0
31.0,-231.0,-76.0,6.0,214.0,60.0,0
29.0,-238.0,-63.0,-8.0,211.0,58.0,0
31.0,-237.0,-60.0,-22.0,209.0,59.0,0
28.0,-236.0,-62.0,-40.0,208.0,55.0,0
34.0,-233.0,-62.0,-60.0,207.0,55.0,0
31.0,-233.0,-62.0,-81.0,206.0,52.0,0
33.0,-239.0,-63.0,-101.0,207.0,51.0,0
35.0,-237.0,-62.0,-122.0,208.0,46.0,0
38.0,-242.0,-61.0,-141.0,211.0,47.0,0
34.0,-244.0,-64.0,-157.0,213.0,45.0,0
31.0,-238.0,-61.0,-171.0,216.0,48.0,0
33.0,-246.0,-63.0,-185.0,218.0,50.0,0
35.0,-244.0,-65.0,-191.0,218.0,54.0,0
37.0,-248.0,-66.0,-194.0,217.0,56.0,0
39.0,-245.0,-64.0,-195.0,216.0,61.0,0
39.0,-246.0,-66.0,-193.0,215.0,67.0,0
39.0,-246.0,-67.0,-188.0,215.0,75.0,0
34.0,-247.0,-65.0,-181.0,214.0,78.0,0
39.0,-245.0,-65.0,-173.0,215.0,87.0,0
36.0,-242.0,-68.0,-162.0,216.0,91.0,0
39.0,-242.0,-69.0,-151.0,220.0,101.0,0
44.0,-246.0,-46.0,-139.0,222.0,108.0,0
36.0,-242.0,-65.0,-130.0,226.0,116.0,0
38.0,-245.0,-65.0,-124.0,229.0,120.0,0
34.0,-243.0,-66.0,-119.0,232.0,125.0,0
37.0,-247.0,-64.0,-116.0,233.0,127.0,0
38.0,-245.0,-65.0,-114.0,234.0,130.0,0
36.0,-244.0,-66.0,-113.0,236.0,129.0,0
36.0,-239.0,-67.0,-115.0,234.0,130.0,0
30.0,-247.0,-64.0,-120.0,237.0,129.0,0
33.0,-245.0,-68.0,-126.0,238.0,130.0,0
33.0,-246.0,-56.0,-131.0,236.0,130.0,0
30.0,-235.0,-81.0,-140.0,236.0,130.0,0
31.0,-243.0,-64.0,-145.0,234.0,129.0,0
33.0,-241.0,-64.0,-153.0,232.0,133.0,0
33.0,-246.0,-66.0,-160.0,232.0,133.0,0
31.0,-243.0,-64.0,-167.0,231.0,135.0,0
32.0,-243.0,-65.0,-176.0,232.0,135.0,0
31.0,-241.0,-66.0,-183.0,236.0,137.0,0
33.0,-245.0,-64.0,-187.0,235.0,138.0,0
29.0,-242.0,-68.0,-189.0,236.0,139.0,0
26.0,-243.0,-65.0,-189.0,239.0,141.0,0
29.0,-244.0,-66.0,-189.0,239.0,141.0,0
30.0,-244.0,-75.0,-187.0,243.0,141.0,0
34.0,-246.0,-66.0,-187.0,246.0,138.0,0
30.0,-240.0,-68.0,-187.0,248.0,137.0,0
33.0,-242.0,-67.0,-187.0,253.0,135.0,0
34.0,-242.0,-69.0,-187.0,256.0,132.0,0
29.0,-241.0,-69.0,-191.0,256.0,128.0,0
33.0,-241.0,-67.0,-194.0,260.0,125.0,0
31.0,-241.0,-69.0,-201.0,263.0,120.0,0
31.0,-245.0,-70.0,-208.0,265.0,116.0,0
26.0,-240.0,-74.0,-217.0,265.0,108.0,0
28.0,-247.0,-72.0,-228.0,268.0,103.0,0
24.0,-229.0,-85.0,-240.0,269.0,96.0,0
24.0,-246.0,-72.0,-250.0,271.0,95.0,0
21.0,-247.0,-73.0,-256.0,272.0,92.0,0
17.0,-246.0,-73.0,-263.0,271.0,91.0,0
17.0,-251.0,-79.0,-264.0,272.0,87.0,0
14.0,-251.0,-79.0,-266.0,267.0,89.0,0
11.0,-251.0,-79.0,-263.0,263.0,88.0,0
6.0,-251.0,-80.0,-259.0,254.0,91.0,0
10.0,-254.0,-81.0,-254.0,244.0,90.0,0
6.0,-254.0,-82.0,-250.0,235.0,97.0,0
5.0,-250.0,-91.0,-244.0,226.0,100.0,0
-3.0,-253.0,-81.0,-239.0,218.0,107.0,0
-2.0,-249.0,-91.0,-235.0,211.0,111.0,0
-3.0,-247.0,-91.0,-228.0,199.0,121.0,0
-4.0,-249.0,-90.0,-221.0,189.0,125.0,0
-7.0,-246.0,-94.0,-211.0,180.0,132.0,0
-10.0,-246.0,-93.0,-200.0,166.0,135.0,0
-13.0,-243.0,-95.0,-185.0,155.0,141.0,0
-15.0,-246.0,-94.0,-169.0,145.0,142.0,0
-16.0,-244.0,-97.0,-153.0,134.0,146.0,0
-18.0,-242.0,-95.0,-142.0,116.0,141.0,0
-16.0,-242.0,-96.0,-135.0,99.0,142.0,0
-30.0,-247.0,-89.0,-132.0,82.0,136.0,0
-16.0,-242.0,-98.0,-124.0,67.0,139.0,0
-20.0,-243.0,-94.0,-114.0,54.0,137.0,0
-21.0,-241.0,-94.0,-97.0,42.0,138.0,0
-26.0,-238.0,-95.0,-82.0,34.0,134.0,0
-25.0,-240.0,-93.0,-66.0,27.0,134.0,0
-28.0,-236.0,-93.0,-53.0,28.0,128.0,0
-32.0,-238.0,-84.0,-38.0,29.0,129.0,0
-32.0,-239.0,-85.0,-26.0,31.0,124.0,0
-29.0,-238.0,-87.0,-18.0,33.0,125.0,0
-35.0,-240.0,-83.0,-12.0,34.0,117.0,0
-37.0,-239.0,-80.0,-7.0,35.0,118.0,0
-36.0,-239.0,-78.0,-9.0,38.0,112.0,0
-34.0,-241.0,-79.0,-19.0,38.0,109.0,0
-35.0,-241.0,-80.0,-34.0,38.0,100.0,0
-34.0,-240.0,-81.0,-56.0,39.0,95.0,0
-30.0,-243.0,-76.0,-89.0,42.0,87.0,0
-30.0,-244.0,-84.0,-124.0,46.0,81.0,0
-30.0,-249.0,-77.0,-160.0,54.0,73.0,0
-23.0,-251.0,-79.0,-189.0,64.0,68.0,0
-25.0,-255.0,-82.0,-219.0,78.0,61.0,0
-25.0,-256.0,-81.0,-237.0,89.0,62.0,0
-15.0,-264.0,-79.0,-248.0,100.0,57.0,0
-23.0,-257.0,-85.0,-255.0,111.0,58.0,0
-46.0,-248.0,-88.0,-255.0,125.0,65.0,0
-21.0,-262.0,-84.0,-247.0,155.0,131.0,0
-11.0,-270.0,-86.0,-250.0,164.0,159.0,0
-2.0,-274.0,-80.0,-253.0,159.0,141.0,0
1.0,-272.0,-82.0,-243.0,146.0,87.0,0
-8.0,-265.0,-88.0,-219.0,135.0,48.0,0
-13.0,-264.0,-86.0,-184.0,133.0,49.0,0
-16.0,-262.0,-87.0,-144.0,130.0,65.0,0
-9.0,-268.0,-71.0,-110.0,123.0,77.0,0
-7.0,-257.0,-83.0,-72.0,111.0,92.0,0
-14.0,-254.0,-78.0,-32.0,97.0,96.0,0
-16.0,-254.0,-84.0,14.0,80.0,108.0,0
-19.0,-250.0,-82.0,59.0,66.0,125.0,0
-23.0,-251.0,-82.0,94.0,53.0,149.0,0
-30.0,-246.0,-84.0,117.0,41.0,162.0,0
-24.0,-246.0,-78.0,131.0,27.0,177.0,0
-28.0,-245.0,-81.0,136.0,13.0,189.0,0
-32.0,-247.0,-83.0,134.0,1.0,207.0,0
-29.0,-248.0,-73.0,126.0,-9.0,218.0,0
-28.0,-243.0,-69.0,116.0,-17.0,227.0,0
-32.0,-245.0,-76.0,105.0,-25.0,234.0,0
-30.0,-245.0,-76.0,95.0,-28.0,239.0,0
-28.0,-245.0,-82.0,86.0,-33.0,240.0,0
-30.0,-247.0,-78.0,82.0,-36.0,242.0,0
-26.0,-245.0,-77.0,79.0,-38.0,242.0,0
-22.0,-246.0,-77.0,78.0,-39.0,242.0,0
-23.0,-247.0,-76.0,80.0,-42.0,235.0,0
-22.0,-239.0,-77.0,83.0,-41.0,231.0,0
-19.0,-236.0,-82.0,85.0,-42.0,224.0,0
-17.0,-232.0,-71.0,87.0,-36.0,217.0,0
-7.0,-233.0,-72.0,86.0,-29.0,206.0,0
-13.0,-227.0,-73.0,82.0,-18.0,195.0,0
-14.0,-223.0,-70.0,74.0,-4.0,184.0,0
-29.0,-212.0,-74.0,66.0,16.0,183.0,0
-14.0,-219.0,-66.0,50.0,51.0,226.0,0
6.0,-227.0,-65.0,25.0,69.0,241.0,0
18.0,-225.0,-64.0,5.0,77.0,193.0,0
7.0,-223.0,-65.0,-7.0,88.0,123.0,0
-4.0,-219.0,-64.0,-9.0,111.0,76.0,0
-4.0,-222.0,-62.0,-25.0,147.0,64.0,0
-2.0,-218.0,-66.0,-48.0,176.0,55.0,0
-1.0,-217.0,-59.0,-71.0,201.0,42.0,0
7.0,-219.0,-65.0,-101.0,227.0,36.0,0
5.0,-222.0,-65.0,-132.0,253.0,29.0,0
-4.0,-220.0,-64.0,-165.0,280.0,18.0,0
-7.0,-218.0,-61.0,-195.0,307.0,7.0,0
-6.0,-224.0,-64.0,-226.0,332.0,1.0,0
-8.0,-225.0,-64.0,-254.0,358.0,-8.0,0
-1.0,-227.0,-64.0,-280.0,381.0,-15.0,0
-5.0,-227.0,-65.0,-299.0,406.0,-25.0,0
-3.0,-236.0,-64.0,-316.0,427.0,-29.0,0
2.0,-233.0,-63.0,-323.0,443.0,-37.0,0
0.0,-245.0,-52.0,-321.0,459.0,-45.0,0
-2.0,-241.0,-62.0,-315.0,476.0,-51.0,0
-3.0,-241.0,-60.0,-309.0,488.0,-52.0,0
-2.0,-248.0,-64.0,-299.0,501.0,-53.0,0
0.0,-251.0,-60.0,-286.0,510.0,-53.0,0
-4.0,-254.0,-60.0,-272.0,518.0,-51.0,0
-9.0,-252.0,-63.0,-256.0,526.0,-45.0,0
-9.0,-255.0,-64.0,-244.0,531.0,-41.0,0
-9.0,-256.0,-62.0,-234.0,539.0,-32.0,0
-11.0,-258.0,-65.0,-227.0,544.0,-28.0,0
-11.0,-259.0,-74.0,-217.0,550.0,-22.0,0
-21.0,-259.0,-73.0,-204.0,554.0,-19.0,0
-11.0,-262.0,-67.0,-187.0,557.0,-11.0,0
-10.0,-266.0,-64.0,-171.0,558.0,-7.0,0
-14.0,-264.0,-69.0,-155.0,559.0,3.0,0
-15.0,-268.0,-70.0,-137.0,563.0,8.0,0
-13.0,-272.0,-70.0,-120.0,564.0,17.0,0
-14.0,-269.0,-70.0,-101.0,562.0,24.0,0
-13.0,-270.0,-70.0,-84.0,559.0,36.0,0
-11.0,-269.0,-70.0,-67.0,556.0,42.0,0
-10.0,-271.0,-79.0,-55.0,553.0,54.0,0
-13.0,-268.0,-74.0,-45.0,545.0,60.0,0
-25.0,-261.0,-70.0,-37.0,540.0,71.0,0
-16.0,-272.0,-78.0,-29.0,537.0,76.0,0
-18.0,-266.0,-76.0,-17.0,536.0,83.0,0
-16.0,-268.0,-73.0,-1.0,539.0,91.0,0
-16.0,-270.0,-68.0,22.0,546.0,91.0,0
-20.0,-268.0,-66.0,65.0,557.0,84.0,0
-17.0,-266.0,-63.0,108.0,568.0,81.0,0
-16.0,-260.0,-70.0,160.0,591.0,78.0,0
-18.0,-257.0,-58.0,194.0,613.0,82.0,0
-18.0,-253.0,-62.0,220.0,625.0,65.0,0
-18.0,-256.0,-58.0,241.0,639.0,56.0,0
-16.0,-248.0,-61.0,243.0,646.0,46.0,0
-21.0,-238.0,-62.0,225.0,655.0,37.0,0
-21.0,-240.0,-66.0,179.0,661.0,32.0,0
-21.0,-240.0,-66.0,114.0,667.0,37.0,0
-25.0,-241.0,-71.0,37.0,664.0,43.0,0
-31.0,-243.0,-75.0,-50.0,653.0,64.0,0
-39.0,-253.0,-74.0,-141.0,623.0,96.0,0
