ax,ay,az,gx,gy,gz,label
-9.0,-227.0,-103.0,50.0,3.0,-7.0,0
-7.0,-224.0,-102.0,48.0,0.0,-9.0,0
-5.0,-228.0,-105.0,50.0,-2.0,-10.0,0
-3.0,-231.0,-104.0,50.0,-5.0,-12.0,0
-1.0,-228.0,-105.0,49.0,-4.0,-12.0,0
-9.0,-223.0,-100.0,49.0,-4.0,-13.0,0
-9.0,-229.0,-104.0,49.0,-2.0,-13.0,0
-4.0,-226.0,-108.0,47.0,-2.0,-14.0,0
-7.0,-228.0,-104.0,45.0,-4.0,-16.0,0
-5.0,-227.0,-105.0,40.0,-3.0,-17.0,0
-10.0,-233.0,-104.0,39.0,-5.0,-19.0,0
-4.0,-231.0,-100.0,37.0,-7.0,-18.0,0
-4.0,-228.0,-106.0,36.0,-8.0,-19.0,0
-8.0,-231.0,-102.0,38.0,-10.0,-20.0,0
-8.0,-234.0,-105.0,41.0,-14.0,-20.0,0
-6.0,-227.0,-110.0,44.0,-18.0,-19.0,0
-2.0,-227.0,-108.0,48.0,-20.0,-19.0,0
-7.0,-229.0,-103.0,53.0,-22.0,-19.0,0
-7.0,-229.0,-102.0,58.0,-23.0,-18.0,0
-5.0,-231.0,-103.0,63.0,-22.0,-20.0,0
-5.0,-228.0,-101.0,66.0,-23.0,-21.0,0
-7.0,-227.0,-102.0,68.0,-23.0,-21.0,0
-6.0,-227.0,-98.0,70.0,-24.0,-23.0,0
-2.0,-226.0,-101.0,69.0,-26.0,-22.0,0
-4.0,-229.0,-101.0,68.0,-27.0,-24.0,0
-2.0,-225.0,-104.0,67.0,-28.0,-24.0,0
-1.0,-233.0,-102.0,62.0,-28.0,-26.0,0
-5.0,-228.0,-103.0,58.0,-29.0,-23.0,0
-6.0,-227.0,-99.0,54.0,-28.0,-23.0,0
-4.0,-228.0,-103.0,48.0,-27.0,-24.0,0
-4.0,-226.0,-98.0,45.0,-26.0,-25.0,0
-4.0,-229.0,-105.0,43.0,-26.0,-24.0,0
-4.0,-230.0,-102.0,42.0,-26.0,-23.0,0
-3.0,-231.0,-104.0,41.0,-25.0,-24.0,0
-3.0,-230.0,-104.0,40.0,-25.0,-23.0,0
-1.0,-232.0,-104.0,41.0,-24.0,-22.0,0
-3.0,-228.0,-103.0,44.0,-23.0,-21.0,0
-6.0,-231.0,-99.0,45.0,-22.0,-21.0,0
-3.0,-229.0,-102.0,47.0,-22.0,-22.0,0
-3.0,-229.0,-104.0,49.0,-21.0,-20.0,0
-4.0,-228.0,-102.0,51.0,-22.0,-23.0,0
-7.0,-227.0,-104.0,54.0,-21.0,-20.0,0
-3.0,-227.0,-105.0,55.0,-22.0,-20.0,0
-4.0,-230.0,-102.0,56.0,-21.0,-19.0,0
-6.0,-226.0,-104.0,57.0,-19.0,-19.0,0
-5.0,-229.0,-101.0,57.0,-20.0,-21.0,0
-5.0,-229.0,-103.0,55.0,-18.0,-20.0,0
-4.0,-230.0,-100.0,54.0,-18.0,-21.0,0
0.0,-224.0,-96.0,53.0,-18.0,-20.0,0
-4.0,-229.0,-100.0,52.0,-18.0,-18.0,0
-4.0,-228.0,-105.0,53.0,-16.0,-20.0,0
-4.0,-232.0,-99.0,54.0,-15.0,-19.0,0
-5.0,-231.0,-103.0,57.0,-15.0,-19.0,0
-6.0,-230.0,-104.0,59.0,-12.0,-19.0,0
-4.0,-225.0,-103.0,61.0,-11.0,-20.0,0
-8.0,-228.0,-103.0,61.0,-8.0,-16.0,0
-5.0,-229.0,-101.0,59.0,-6.0,-18.0,0
-4.0,-227.0,-103.0,58.0,-5.0,-17.0,0
-4.0,-229.0,-98.0,57.0,-3.0,-18.0,0
-4.0,-224.0,-108.0,57.0,-4.0,-18.0,0
-4.0,-227.0,-102.0,57.0,-4.0,-19.0,0
-4.0,-230.0,-103.0,55.0,-4.0,-19.0,0
-3.0,-230.0,-103.0,55.0,-3.0,-19.0,0
-3.0,-229.0,-101.0,54.0,-2.0,-16.0,0
-4.0,-227.0,-104.0,52.0,-1.0,-19.0,0
-6.0,-229.0,-105.0,52.0,2.0,-19.0,0
-5.0,-229.0,-106.0,52.0,4.0,-16.0,0
-7.0,-231.0,-100.0,52.0,5.0,-18.0,0
-3.0,-233.0,-98.0,52.0,6.0,-17.0,0
-4.0,-226.0,-103.0,53.0,7.0,-16.0,0
-5.0,-227.0,-96.0,54.0,8.0,-16.0,0
-4.0,-229.0,-103.0,53.0,9.0,-16.0,0
