ax,ay,az,gx,gy,gz,label
29.0,-237.0,-92.0,13.0,60.0,-2.0,0
31.0,-237.0,-93.0,8.0,63.0,-1.0,0
33.0,-237.0,-91.0,5.0,67.0,0.0,0
31.0,-238.0,-89.0,4.0,69.0,-1.0,0
32.0,-239.0,-91.0,5.0,73.0,-2.0,0
31.0,-238.0,-104.0,6.0,78.0,-3.0,0
29.0,-237.0,-93.0,7.0,81.0,-7.0,0
30.0,-242.0,-90.0,7.0,84.0,-5.0,0
32.0,-239.0,-86.0,6.0,86.0,-6.0,0
30.0,-240.0,-89.0,6.0,89.0,-5.0,0
34.0,-241.0,-90.0,2.0,91.0,-8.0,0
32.0,-239.0,-89.0,1.0,93.0,-7.0,0
31.0,-239.0,-91.0,-1.0,95.0,-7.0,0
31.0,-240.0,-89.0,-1.0,96.0,-4.0,0
30.0,-240.0,-91.0,0.0,97.0,-6.0,0
29.0,-239.0,-89.0,2.0,97.0,-6.0,0
32.0,-242.0,-91.0,3.0,97.0,-6.0,0
29.0,-241.0,-88.0,5.0,95.0,-4.0,0
30.0,-242.0,-90.0,7.0,96.0,-4.0,0
27.0,-240.0,-86.0,11.0,95.0,-3.0,0
29.0,-240.0,-89.0,12.0,95.0,-4.0,0
30.0,-243.0,-88.0,12.0,97.0,-3.0,0
32.0,-239.0,-89.0,13.0,98.0,-5.0,0
20.0,-241.0,-96.0,13.0,98.0,-3.0,0
17.0,-249.0,-95.0,10.0,98.0,-6.0,0
31.0,-238.0,-85.0,8.0,98.0,-6.0,0
15.0,-250.0,-84.0,8.0,99.0,-8.0,0
27.0,-245.0,-97.0,9.0,99.0,-5.0,0
31.0,-241.0,-73.0,8.0,100.0,-8.0,0
25.0,-238.0,-84.0,8.0,101.0,-7.0,0
24.0,-242.0,-93.0,8.0,100.0,-9.0,0
31.0,-237.0,-88.0,8.0,99.0,-8.0,0
32.0,-234.0,-77.0,8.0,98.0,-9.0,0
26.0,-238.0,-83.0,9.0,93.0,-6.0,0
28.0,-237.0,-88.0,9.0,91.0,-8.0,0
28.0,-248.0,-88.0,10.0,90.0,-5.0,0
17.0,-246.0,-86.0,9.0,90.0,-7.0,0
28.0,-241.0,-85.0,8.0,86.0,-4.0,0
30.0,-245.0,-93.0,5.0,86.0,-5.0,0
46.0,-225.0,-74.0,1.0,85.0,-3.0,0
28.0,-239.0,-89.0,-5.0,84.0,-5.0,0
29.0,-240.0,-89.0,-12.0,83.0,-3.0,0
27.0,-238.0,-90.0,-21.0,83.0,-6.0,0
31.0,-239.0,-83.0,-27.0,83.0,-3.0,0
23.0,-242.0,-87.0,-32.0,85.0,-5.0,0
27.0,-239.0,-87.0,-34.0,85.0,-4.0,0
30.0,-240.0,-86.0,-34.0,87.0,-7.0,0
31.0,-241.0,-87.0,-30.0,89.0,-6.0,0
30.0,-241.0,-86.0,-23.0,90.0,-8.0,0
29.0,-240.0,-83.0,-18.0,92.0,-7.0,0
33.0,-244.0,-89.0,-14.0,92.0,-8.0,0
30.0,-242.0,-85.0,-11.0,92.0,-6.0,0
33.0,-238.0,-89.0,-5.0,90.0,-8.0,0
32.0,-241.0,-85.0,-2.0,89.0,-5.0,0
30.0,-239.0,-90.0,-2.0,91.0,-8.0,0
32.0,-241.0,-90.0,1.0,90.0,-4.0,0
29.0,-240.0,-88.0,-1.0,92.0,-4.0,0
30.0,-240.0,-85.0,-2.0,93.0,-1.0,0
31.0,-238.0,-88.0,-4.0,95.0,-2.0,0
31.0,-240.0,-91.0,-7.0,96.0,0.0,0
31.0,-238.0,-83.0,-11.0,96.0,-2.0,0
30.0,-241.0,-86.0,-13.0,96.0,-1.0,0
31.0,-240.0,-84.0,-14.0,96.0,-4.0,0
31.0,-240.0,-86.0,-17.0,98.0,-2.0,0
33.0,-243.0,-82.0,-17.0,98.0,-5.0,0
30.0,-242.0,-89.0,-16.0,101.0,-2.0,0
28.0,-241.0,-85.0,-15.0,101.0,-5.0,0
