ax,ay,az,gx,gy,gz,label
1.0,-247.0,5.0,18.0,52.0,-38.0,0
0.0,-248.0,3.0,16.0,50.0,-40.0,0
-1.0,-251.0,-1.0,16.0,50.0,-44.0,0
0.0,-251.0,1.0,17.0,50.0,-42.0,0
-2.0,-250.0,-4.0,19.0,45.0,-44.0,0
-1.0,-257.0,4.0,18.0,45.0,-41.0,0
0.0,-247.0,2.0,14.0,43.0,-43.0,0
-1.0,-250.0,1.0,10.0,41.0,-42.0,0
0.0,-249.0,5.0,10.0,40.0,-43.0,0
-1.0,-248.0,1.0,12.0,39.0,-37.0,0
-2.0,-251.0,3.0,20.0,36.0,-37.0,0
0.0,-251.0,4.0,27.0,33.0,-33.0,0
3.0,-251.0,2.0,36.0,30.0,-34.0,0
0.0,-253.0,3.0,44.0,28.0,-32.0,0
-4.0,-253.0,6.0,51.0,28.0,-31.0,0
-1.0,-239.0,-2.0,57.0,28.0,-27.0,0
7.0,-247.0,-3.0,57.0,29.0,-26.0,0
1.0,-248.0,6.0,55.0,32.0,-22.0,0
0.0,-248.0,4.0,50.0,35.0,-23.0,0
-2.0,-246.0,7.0,41.0,40.0,-18.0,0
-1.0,-247.0,5.0,32.0,43.0,-19.0,0
1.0,-249.0,2.0,21.0,47.0,-13.0,0
0.0,-242.0,4.0,9.0,53.0,-15.0,0
2.0,-244.0,5.0,-3.0,56.0,-11.0,0
-1.0,-245.0,6.0,-12.0,60.0,-14.0,0
-1.0,-248.0,6.0,-21.0,67.0,-10.0,0
-5.0,-247.0,5.0,-30.0,71.0,-11.0,0
-1.0,-245.0,9.0,-34.0,75.0,-9.0,0
1.0,-244.0,8.0,-39.0,77.0,-10.0,0
0.0,-243.0,9.0,-42.0,78.0,-7.0,0
-3.0,-242.0,10.0,-47.0,79.0,-9.0,0
-3.0,-245.0,11.0,-55.0,79.0,-5.0,0
-3.0,-243.0,9.0,-67.0,78.0,-7.0,0
-1.0,-246.0,13.0,-78.0,79.0,-4.0,0
0.0,-244.0,13.0,-85.0,79.0,-7.0,0
2.0,-246.0,8.0,-92.0,76.0,-5.0,0
-3.0,-243.0,7.0,-101.0,77.0,-10.0,0
-3.0,-253.0,14.0,-111.0,78.0,-9.0,0
2.0,-249.0,5.0,-119.0,79.0,-13.0,0
-2.0,-246.0,11.0,-127.0,81.0,-14.0,0
1.0,-246.0,2.0,-135.0,82.0,-18.0,0
0.0,-245.0,5.0,-145.0,87.0,-17.0,0
0.0,-246.0,3.0,-154.0,90.0,-20.0,0
0.0,-249.0,5.0,-168.0,92.0,-20.0,0
5.0,-247.0,4.0,-185.0,98.0,-23.0,0
1.0,-248.0,3.0,-198.0,100.0,-22.0,0
-3.0,-248.0,4.0,-208.0,101.0,-24.0,0
-1.0,-250.0,9.0,-216.0,101.0,-20.0,0
9.0,-256.0,6.0,-212.0,100.0,-21.0,0
2.0,-254.0,5.0,-196.0,98.0,-17.0,0
0.0,-254.0,3.0,-176.0,94.0,-17.0,0
1.0,-255.0,6.0,-152.0,91.0,-15.0,0
2.0,-256.0,1.0,-132.0,88.0,-16.0,0
0.0,-255.0,5.0,-117.0,87.0,-14.0,0
-3.0,-254.0,5.0,-99.0,83.0,-14.0,0
0.0,-253.0,8.0,-85.0,82.0,-11.0,0
-1.0,-256.0,1.0,-72.0,83.0,-13.0,0
-1.0,-253.0,2.0,-65.0,83.0,-12.0,0
-2.0,-255.0,-2.0,-59.0,83.0,-16.0,0
-4.0,-264.0,4.0,-54.0,84.0,-14.0,0
3.0,-254.0,2.0,-49.0,89.0,-17.0,0
-1.0,-254.0,1.0,-47.0,92.0,-16.0,0
2.0,-255.0,0.0,-46.0,94.0,-19.0,0
2.0,-254.0,0.0,-46.0,97.0,-19.0,0
2.0,-252.0,-2.0,-45.0,98.0,-20.0,0
4.0,-252.0,2.0,-45.0,98.0,-18.0,0
-1.0,-251.0,3.0,-45.0,96.0,-19.0,0
-2.0,-250.0,-1.0,-44.0,92.0,-15.0,0
3.0,-252.0,-3.0,-42.0,86.0,-15.0,0
2.0,-250.0,-3.0,-42.0,81.0,-11.0,0
-5.0,-245.0,-13.0,-42.0,79.0,-11.0,0
2.0,-250.0,1.0,-43.0,75.0,-7.0,0
2.0,-249.0,1.0,-42.0,74.0,-9.0,0
3.0,-251.0,1.0,-42.0,73.0,-7.0,0
1.0,-249.0,3.0,-42.0,73.0,-9.0,0
5.0,-249.0,0.0,-45.0,75.0,-9.0,0
2.0,-250.0,1.0,-48.0,76.0,-11.0,0
1.0,-251.0,-4.0,-50.0,77.0,-11.0,0
0.0,-248.0,1.0,-49.0,77.0,-14.0,0
1.0,-249.0,-1.0,-48.0,77.0,-12.0,0
4.0,-249.0,1.0,-47.0,76.0,-16.0,0
0.0,-244.0,0.0,-46.0,74.0,-14.0,0
