ax,ay,az,gx,gy,gz,label
8.0,-64.0,233.0,-41.0,56.0,3.0,0
14.0,-67.0,229.0,-44.0,55.0,-2.0,0
9.0,-65.0,234.0,-49.0,56.0,-5.0,0
12.0,-64.0,231.0,-50.0,52.0,-8.0,0
12.0,-69.0,231.0,-47.0,50.0,-3.0,0
10.0,-64.0,224.0,-43.0,50.0,-5.0,0
8.0,-65.0,231.0,-39.0,47.0,-1.0,0
9.0,-65.0,233.0,-36.0,47.0,-3.0,0
10.0,-65.0,230.0,-33.0,46.0,0.0,0
7.0,-66.0,230.0,-32.0,49.0,-4.0,0
7.0,-69.0,227.0,-31.0,49.0,-2.0,0
7.0,-69.0,233.0,-35.0,49.0,-9.0,0
7.0,-67.0,232.0,-40.0,47.0,-11.0,0
6.0,-68.0,234.0,-41.0,45.0,-17.0,0
7.0,-68.0,230.0,-43.0,44.0,-23.0,0
11.0,-67.0,232.0,-45.0,42.0,-30.0,0
9.0,-67.0,227.0,-44.0,42.0,-31.0,0
8.0,-64.0,229.0,-43.0,42.0,-37.0,0
9.0,-65.0,228.0,-42.0,43.0,-36.0,0
11.0,-63.0,229.0,-38.0,45.0,-39.0,0
14.0,-63.0,227.0,-32.0,44.0,-36.0,0
16.0,-60.0,228.0,-26.0,48.0,-35.0,0
15.0,-61.0,223.0,-21.0,53.0,-30.0,0
14.0,-59.0,223.0,-17.0,57.0,-30.0,0
16.0,-61.0,225.0,-19.0,60.0,-27.0,0
17.0,-61.0,229.0,-19.0,62.0,-29.0,0
17.0,-58.0,228.0,-17.0,65.0,-22.0,0
20.0,-59.0,228.0,-16.0,67.0,-19.0,0
16.0,-56.0,223.0,-13.0,73.0,-11.0,0
22.0,-58.0,227.0,-14.0,81.0,-11.0,0
17.0,-58.0,231.0,-21.0,85.0,-5.0,0
19.0,-58.0,228.0,-22.0,87.0,0.0,0
20.0,-58.0,226.0,-22.0,88.0,8.0,0
18.0,-63.0,222.0,-25.0,90.0,8.0,0
13.0,-65.0,227.0,-32.0,92.0,9.0,0
12.0,-64.0,230.0,-39.0,94.0,3.0,0
11.0,-67.0,231.0,-42.0,91.0,5.0,0
12.0,-63.0,233.0,-36.0,89.0,4.0,0
14.0,-66.0,230.0,-31.0,87.0,8.0,0
11.0,-65.0,232.0,-27.0,83.0,5.0,0
12.0,-66.0,233.0,-25.0,81.0,6.0,0
9.0,-68.0,232.0,-23.0,78.0,4.0,0
10.0,-65.0,232.0,-22.0,77.0,4.0,0
15.0,-68.0,228.0,-22.0,75.0,2.0,0
13.0,-67.0,232.0,-23.0,72.0,1.0,0
15.0,-65.0,229.0,-25.0,66.0,-2.0,0
15.0,-68.0,231.0,-26.0,61.0,-1.0,0
13.0,-63.0,229.0,-30.0,59.0,-3.0,0
17.0,-64.0,232.0,-33.0,56.0,-3.0,0
16.0,-63.0,232.0,-37.0,53.0,-4.0,0
13.0,-63.0,229.0,-40.0,51.0,-3.0,0
13.0,-62.0,225.0,-44.0,47.0,-3.0,0
15.0,-65.0,231.0,-47.0,44.0,-3.0,0
16.0,-63.0,230.0,-50.0,40.0,-2.0,0
14.0,-63.0,227.0,-52.0,37.0,-3.0,0
15.0,-64.0,227.0,-53.0,33.0,-3.0,0
12.0,-63.0,229.0,-54.0,29.0,-1.0,0
12.0,-64.0,224.0,-55.0,28.0,-3.0,0
11.0,-66.0,225.0,-55.0,26.0,-3.0,0
9.0,-66.0,230.0,-57.0,25.0,-6.0,0
12.0,-67.0,229.0,-57.0,26.0,-9.0,0
9.0,-66.0,228.0,-56.0,27.0,-11.0,0
9.0,-67.0,227.0,-52.0,28.0,-13.0,0
12.0,-67.0,230.0,-45.0,27.0,-14.0,0
12.0,-66.0,227.0,-40.0,29.0,-14.0,0
10.0,-65.0,229.0,-35.0,36.0,-14.0,0
10.0,-63.0,228.0,-29.0,37.0,-13.0,0
